QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PORTLAND_ACTION,GOLDEN STATE_SCORE,PORTLAND_SCORE
4,5:11.0,Offensive rebound by J. Bell,,103,110
4,5:09.0,S. Curry misses 3-pt jump shot from 27 ft,,103,110
4,5:07.0,Offensive rebound by D. Lee,,103,110
4,4:56.0,Personal foul by S. Curry (drawn by K. Durant),,103,110
4,4:56.0,,Portland full timeout,103,110
4,4:56.0,K. Looney enters the game for J. Jerebko,,103,110
4,4:46.0,J. Bell misses 2-pt hook shot from 2 ft,,103,110
4,4:44.0,,Defensive rebound by Z. Collins,103,110
4,4:21.0,,E. Turner misses 2-pt jump shot from 7 ft,103,110
4,4:19.0,Defensive rebound by J. Bell,,103,110
4,4:16.0,Personal foul by R. Hood (drawn by S. Curry),,103,110
4,4:16.0,D. Green enters the game for J. Bell,,103,110
4,4:16.0,K. Thompson enters the game for D. Lee,,103,110
4,4:16.0,,D. Lillard enters the game for E. Turner,103,110
4,4:08.0,Offensive foul by D. Green (drawn by J. Layman),,103,110
4,4:08.0,Turnover by D. Green (offensive foul),,103,110
4,3:54.0,,Flagrant foul type 1 by D. Green (drawn by Z. Collins),103,110
4,3:54.0,,Technical foul by S. Kerr,103,110
4,3:54.0,,Technical foul by S. Kerr,103,110
4,3:54.0,S. Kerr ejected from game,,103,110
4,3:54.0,Technical foul by D. Green,,103,110
4,3:54.0,,D. Lillard makes technical free throw,103,111
4,3:54.0,,D. Lillard makes technical free throw,103,112
4,3:54.0,,D. Lillard makes technical free throw,103,113
4,3:54.0,,Z. Collins makes flagrant free throw 1 of 2,103,114
4,3:54.0,,Z. Collins makes flagrant free throw 2 of 2,103,115
4,3:54.0,J. Jerebko enters the game for K. Looney,,103,115
4,3:44.0,,Personal foul by D. Green (drawn by J. Layman),103,115
4,3:34.0,,J. Layman makes 3-pt jump shot from 23 ft (assist by S. Curry),103,118
4,3:16.0,S. Curry misses 3-pt jump shot from 26 ft,,103,118
4,3:13.0,,Defensive rebound by Z. Collins,103,118
4,3:01.0,,Personal foul by K. Durant (drawn by Z. Collins),103,118
4,3:01.0,,Z. Collins makes free throw 1 of 2,103,119
4,3:01.0,,Z. Collins makes free throw 2 of 2,103,120
4,2:51.0,S. Curry misses 2-pt jump shot from 19 ft,,103,120
4,2:49.0,,Defensive rebound by D. Lillard,103,120
4,2:36.0,,J. Layman misses 3-pt jump shot from 25 ft,103,120
4,2:34.0,,Offensive rebound by S. Curry,103,120
4,2:32.0,,S. Curry misses 3-pt jump shot from 25 ft,103,120
4,2:29.0,,Offensive rebound by Z. Collins,103,120
4,2:29.0,J. Bell enters the game for S. Curry,,103,120
4,2:29.0,Q. Cook enters the game for K. Durant,,103,120
4,2:29.0,D. Lee enters the game for D. Green,,103,120
4,2:29.0,K. Looney enters the game for J. Jerebko,,103,120
4,2:29.0,A. McKinnie enters the game for K. Thompson,,103,120
4,2:21.0,,J. Layman makes 3-pt jump shot from 25 ft (assist by D. Lillard),103,123
4,1:54.0,Q. Cook misses 2-pt layup from 2 ft (block by Z. Collins),,103,123
4,1:52.0,,Defensive rebound by Z. Collins,103,123
4,1:34.0,,D. Lillard makes 3-pt jump shot from 32 ft,103,126
4,1:18.0,J. Bell misses 2-pt jump shot from 13 ft,,103,126
4,1:16.0,Offensive rebound by K. Looney,,103,126
4,1:11.0,D. Lee misses 2-pt layup from 1 ft,,103,126
4,1:11.0,Offensive rebound by J. Bell,,103,126
4,1:11.0,J. Bell makes 2-pt dunk from 1 ft,,105,126
4,0:49.0,,Z. Collins misses 2-pt layup from 2 ft (block by J. Bell),105,126
4,0:49.0,,Offensive rebound by Team,105,126
4,0:49.0,,S. Labissière enters the game for Z. Collins,105,126
4,0:49.0,,A. Simons enters the game for D. Lillard,105,126
4,0:46.0,,R. Hood makes 3-pt jump shot from 23 ft (assist by J. Layman),105,129
4,0:41.0,Q. Cook misses 3-pt jump shot from 27 ft,,105,129
4,0:39.0,,Defensive rebound by S. Labissière,105,129
4,0:25.0,,A. Simons misses 3-pt jump shot from 25 ft,105,129
4,0:23.0,Defensive rebound by J. Bell,,105,129
4,0:12.0,J. Bell makes 2-pt jump shot from 17 ft (assist by K. Looney),,107,129
