QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DENVER_ACTION,SAN ANTONIO_SCORE,DENVER_SCORE
1,1:52.0,,P. Millsap makes 2-pt jump shot from 16 ft,8,21
1,1:27.0,R. Gay misses 2-pt layup from 1 ft (block by N. Jokić),,8,21
1,1:27.0,Offensive rebound by R. Gay,,8,21
1,1:27.0,R. Gay makes 2-pt layup from 2 ft,,10,21
1,1:27.0,Shooting foul by N. Jokić (drawn by R. Gay),,10,21
1,1:27.0,,Denver full timeout,10,21
1,1:27.0,D. White enters the game for D. DeRozan,,10,21
1,1:27.0,,T. Craig enters the game for P. Millsap,10,21
1,1:27.0,,M. Morris enters the game for J. Murray,10,21
1,1:27.0,R. Gay makes free throw 1 of 1,,11,21
1,1:02.0,,N. Jokić misses 3-pt jump shot from 25 ft,11,21
1,0:59.0,Defensive rebound by R. Gay,,11,21
1,0:46.0,Personal foul by T. Craig (drawn by R. Gay),,11,21
1,0:46.0,,W. Barton enters the game for T. Craig,11,21
1,0:46.0,,M. Plumlee enters the game for G. Harris,11,21
1,0:46.0,R. Gay makes free throw 1 of 2,,12,21
1,0:46.0,R. Gay makes free throw 2 of 2,,13,21
1,0:32.0,,W. Barton misses 3-pt jump shot from 23 ft,13,21
1,0:28.0,,Offensive rebound by M. Beasley,13,21
1,0:28.0,,M. Beasley makes 2-pt layup from 1 ft,13,23
1,0:09.0,R. Gay misses 3-pt jump shot from 26 ft,,13,23
1,0:06.0,,Defensive rebound by M. Beasley,13,23
1,0:00.0,,M. Beasley misses 3-pt jump shot from 24 ft,13,23
1,0:00.0,,Offensive rebound by Team,13,23
2,11:39.0,P. Mills makes 3-pt jump shot from 23 ft (assist by R. Gay),,16,23
2,11:26.0,,Personal foul by P. Mills (drawn by M. Plumlee),16,23
2,11:26.0,L. Aldridge enters the game for R. Gay,,16,23
2,11:26.0,B. Forbes enters the game for P. Mills,,16,23
2,11:16.0,,Shooting foul by D. White (drawn by W. Barton),16,23
2,11:16.0,,W. Barton misses free throw 1 of 2,16,23
2,11:16.0,,Offensive rebound by Team,16,23
2,11:16.0,P. Mills enters the game for D. White,,16,23
2,11:16.0,,W. Barton makes free throw 2 of 2,16,24
2,11:02.0,P. Mills misses 3-pt jump shot from 24 ft,,16,24
2,10:59.0,,Defensive rebound by P. Millsap,16,24
2,10:56.0,,M. Beasley misses 3-pt jump shot from 25 ft,16,24
2,10:53.0,Defensive rebound by J. Poeltl,,16,24
2,10:45.0,P. Mills misses 3-pt jump shot from 24 ft (block by W. Barton),,16,24
2,10:42.0,,Defensive rebound by M. Plumlee,16,24
2,10:32.0,,P. Millsap misses 3-pt jump shot from 25 ft,16,24
2,10:28.0,Defensive rebound by L. Aldridge,,16,24
2,10:16.0,B. Forbes misses 3-pt jump shot from 25 ft,,16,24
2,10:14.0,,Defensive rebound by W. Barton,16,24
2,10:10.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by W. Barton),16,26
2,10:10.0,,Shooting foul by M. Belinelli (drawn by M. Plumlee),16,26
2,10:10.0,,M. Plumlee makes free throw 1 of 1,16,27
2,9:50.0,L. Aldridge misses 2-pt layup from 1 ft,,16,27
2,9:47.0,Offensive rebound by L. Aldridge,,16,27
2,9:47.0,L. Aldridge misses 2-pt layup at rim,,16,27
2,9:47.0,,Defensive rebound by M. Plumlee,16,27
2,9:36.0,,P. Millsap misses 3-pt jump shot from 25 ft,16,27
2,9:33.0,,Offensive rebound by M. Plumlee,16,27
2,9:30.0,,M. Morris makes 2-pt layup from 2 ft (assist by M. Plumlee),16,29
2,9:30.0,San Antonio full timeout,,16,29
2,9:30.0,D. DeRozan enters the game for M. Belinelli,,16,29
2,9:30.0,D. White enters the game for P. Mills,,16,29
2,9:10.0,J. Poeltl misses 2-pt jump shot from 10 ft,,16,29
2,9:07.0,,Defensive rebound by M. Beasley,16,29
2,8:51.0,,M. Beasley misses 2-pt jump shot from 9 ft,16,29
2,8:49.0,Defensive rebound by J. Poeltl,,16,29
2,8:38.0,D. White misses 2-pt jump shot from 20 ft,,16,29
2,8:33.0,Offensive rebound by J. Poeltl,,16,29
2,8:28.0,Personal foul by P. Millsap (drawn by D. DeRozan),,16,29
2,8:19.0,L. Aldridge misses 2-pt jump shot from 14 ft,,16,29
2,8:16.0,,Defensive rebound by P. Millsap,16,29
2,8:10.0,,M. Morris misses 2-pt layup from 4 ft (block by L. Aldridge),16,29
2,8:07.0,Defensive rebound by D. White,,16,29
2,8:02.0,Personal foul by M. Morris (drawn by L. Aldridge),,16,29
2,8:02.0,,N. Jokić enters the game for P. Millsap,16,29
2,7:50.0,Turnover by L. Aldridge (lost ball; steal by M. Plumlee),,16,29
2,7:43.0,,M. Plumlee misses 2-pt layup from 2 ft,16,29
2,7:41.0,Defensive rebound by L. Aldridge,,16,29
2,7:31.0,B. Forbes makes 2-pt jump shot from 11 ft (assist by D. White),,18,29
2,7:30.0,,Denver full timeout,18,29
2,7:30.0,R. Gay enters the game for J. Poeltl,,18,29
2,7:30.0,,G. Harris enters the game for M. Beasley,18,29
2,7:07.0,,N. Jokić makes 2-pt jump shot from 10 ft,18,31
2,6:44.0,R. Gay misses 2-pt layup from 5 ft (block by W. Barton),,18,31
2,6:44.0,Offensive rebound by Team,,18,31
2,6:44.0,,J. Murray enters the game for M. Morris,18,31
2,6:41.0,D. White misses 3-pt jump shot from 26 ft,,18,31
2,6:37.0,,Defensive rebound by G. Harris,18,31
2,6:15.0,,Turnover by W. Barton (bad pass; steal by R. Gay),18,31
2,6:12.0,Shooting foul by J. Murray (drawn by D. White),,18,31
2,6:12.0,D. White makes free throw 1 of 2,,19,31
2,6:12.0,D. White makes free throw 2 of 2,,20,31
2,6:01.0,,J. Murray misses 2-pt jump shot from 13 ft,20,31
2,5:57.0,Defensive rebound by D. DeRozan,,20,31
2,5:53.0,Turnover by D. White (step out of bounds),,20,31
2,5:42.0,,N. Jokić misses 2-pt jump shot from 5 ft,20,31
2,5:41.0,Defensive rebound by R. Gay,,20,31
2,5:35.0,L. Aldridge makes 2-pt layup from 2 ft (assist by D. White),,22,31
2,5:13.0,,J. Murray makes 2-pt jump shot from 16 ft (assist by N. Jokić),22,33
2,4:58.0,D. DeRozan misses 2-pt jump shot from 12 ft,,22,33
2,4:57.0,Offensive rebound by L. Aldridge,,22,33
2,4:57.0,Shooting foul by M. Plumlee (drawn by L. Aldridge),,22,33
2,4:57.0,L. Aldridge makes free throw 1 of 2,,23,33
2,4:57.0,,T. Craig enters the game for W. Barton,23,33
2,4:57.0,,P. Millsap enters the game for M. Plumlee,23,33
2,4:57.0,L. Aldridge makes free throw 2 of 2,,24,33
2,4:39.0,,N. Jokić makes 2-pt jump shot from 10 ft,24,35
2,4:27.0,Shooting foul by T. Craig (drawn by D. DeRozan),,24,35
2,4:27.0,D. DeRozan makes free throw 1 of 2,,25,35
2,4:27.0,,M. Beasley enters the game for T. Craig,25,35
2,4:27.0,D. DeRozan makes free throw 2 of 2,,26,35
2,4:08.0,,N. Jokić makes 2-pt hook shot from 5 ft,26,37
2,3:58.0,D. DeRozan misses 2-pt jump shot from 10 ft,,26,37
2,3:57.0,Offensive rebound by Team,,26,37
2,3:48.0,Turnover by R. Gay (discontinued dribble),,26,37
2,3:32.0,,N. Jokić misses 2-pt jump shot from 10 ft,26,37
2,3:29.0,Defensive rebound by R. Gay,,26,37
2,3:17.0,Shooting foul by G. Harris (drawn by D. White),,26,37
2,3:17.0,D. White makes free throw 1 of 2,,27,37
2,3:17.0,D. White makes free throw 2 of 2,,28,37
2,2:59.0,,J. Murray misses 2-pt layup from 4 ft,28,37
2,2:56.0,Defensive rebound by B. Forbes,,28,37
2,2:49.0,Personal foul by N. Jokić (drawn by L. Aldridge),,28,37
2,2:49.0,L. Aldridge makes free throw 1 of 2,,29,37
2,2:49.0,L. Aldridge makes free throw 2 of 2,,30,37
2,2:38.0,,Personal foul by R. Gay (drawn by P. Millsap),30,37
2,2:29.0,,P. Millsap makes 2-pt layup from 2 ft,30,39
2,2:21.0,D. DeRozan misses 2-pt layup from 3 ft,,30,39
2,2:19.0,,Defensive rebound by N. Jokić,30,39
2,2:08.0,,P. Millsap makes 2-pt hook shot from 5 ft,30,41
2,2:08.0,San Antonio full timeout,,30,41
2,2:08.0,,M. Morris enters the game for J. Murray,30,41
2,1:51.0,D. DeRozan makes 2-pt dunk at rim (assist by L. Aldridge),,32,41
2,1:29.0,,P. Millsap misses 2-pt jump shot from 5 ft,32,41
2,1:27.0,Defensive rebound by L. Aldridge,,32,41
2,1:16.0,R. Gay makes 2-pt layup from 2 ft (assist by L. Aldridge),,34,41
2,1:04.0,,M. Morris makes 2-pt jump shot from 17 ft,34,43
2,0:40.0,R. Gay misses 2-pt dunk from 1 ft,,34,43
2,0:35.0,,Defensive rebound by M. Beasley,34,43
2,0:32.0,,Shooting foul by D. DeRozan (drawn by P. Millsap),34,43
2,0:32.0,,P. Millsap makes free throw 1 of 2,34,44
2,0:32.0,,M. Plumlee enters the game for N. Jokić,34,44
2,0:32.0,,P. Millsap makes free throw 2 of 2,34,45
2,0:17.0,D. DeRozan misses 2-pt jump shot from 13 ft,,34,45
2,0:14.0,,Defensive rebound by M. Beasley,34,45
2,0:01.0,,M. Morris misses 2-pt layup at rim,34,45
2,0:01.0,,Offensive rebound by M. Plumlee,34,45
2,0:01.0,,M. Plumlee makes 2-pt dunk from 1 ft,34,47
2,0:00.0,D. White misses 3-pt jump shot from 46 ft,,34,47
2,0:00.0,Offensive rebound by Team,,34,47
3,11:40.0,D. White misses 2-pt layup from 2 ft,,34,47
3,11:38.0,,Defensive rebound by P. Millsap,34,47
3,11:23.0,,N. Jokić makes 2-pt jump shot from 4 ft (assist by J. Murray),34,49
3,11:10.0,D. DeRozan makes 2-pt jump shot from 5 ft (assist by L. Aldridge),,36,49
3,10:56.0,,J. Murray makes 2-pt jump shot from 8 ft (assist by N. Jokić),36,51
3,10:31.0,L. Aldridge makes 2-pt jump shot from 17 ft (assist by D. DeRozan),,38,51
3,10:16.0,,T. Craig misses 3-pt jump shot from 24 ft,38,51
3,10:13.0,Defensive rebound by J. Poeltl,,38,51
3,10:03.0,L. Aldridge misses 3-pt jump shot from 25 ft,,38,51
3,9:59.0,,Defensive rebound by J. Murray,38,51
3,9:45.0,,J. Murray makes 2-pt jump shot from 4 ft (assist by G. Harris),38,53
3,9:25.0,D. White misses 3-pt jump shot from 23 ft,,38,53
3,9:21.0,,Defensive rebound by G. Harris,38,53
3,9:21.0,R. Gay enters the game for J. Poeltl,,38,53
3,9:04.0,,J. Murray misses 2-pt jump shot from 13 ft,38,53
3,9:01.0,Defensive rebound by B. Forbes,,38,53
3,8:45.0,Shooting foul by P. Millsap (drawn by B. Forbes),,38,53
3,8:45.0,B. Forbes misses free throw 1 of 3,,38,53
3,8:45.0,Offensive rebound by Team,,38,53
3,8:45.0,B. Forbes makes free throw 2 of 3,,39,53
3,8:45.0,P. Mills enters the game for D. White,,39,53
3,8:45.0,B. Forbes makes free throw 3 of 3,,40,53
3,8:29.0,,J. Murray makes 2-pt layup from 2 ft (assist by N. Jokić),40,55
3,8:06.0,R. Gay makes 3-pt jump shot from 25 ft,,43,55
3,7:46.0,,G. Harris makes 2-pt jump shot from 5 ft (assist by N. Jokić),43,57
3,7:28.0,B. Forbes makes 2-pt jump shot from 7 ft (assist by P. Mills),,45,57
3,7:16.0,,Personal foul by P. Mills (drawn by J. Murray),45,57
3,7:12.0,,Shooting foul by B. Forbes (drawn by G. Harris),45,57
3,7:12.0,,G. Harris makes free throw 1 of 2,45,58
3,7:12.0,,G. Harris makes free throw 2 of 2,45,59
3,6:49.0,L. Aldridge misses 2-pt jump shot from 18 ft,,45,59
3,6:45.0,,Defensive rebound by G. Harris,45,59
3,6:38.0,,G. Harris makes 3-pt jump shot from 26 ft (assist by J. Murray),45,62
3,6:38.0,San Antonio full timeout,,45,62
3,6:22.0,B. Forbes makes 3-pt jump shot from 26 ft (assist by L. Aldridge),,48,62
3,5:58.0,,N. Jokić misses 2-pt layup from 5 ft (block by L. Aldridge),48,62
3,5:54.0,Defensive rebound by D. DeRozan,,48,62
3,5:52.0,R. Gay misses 3-pt jump shot from 25 ft,,48,62
3,5:49.0,,Defensive rebound by N. Jokić,48,62
3,5:48.0,,Shooting foul by D. DeRozan (drawn by P. Millsap),48,62
3,5:48.0,,P. Millsap misses free throw 1 of 2,48,62
3,5:48.0,,Offensive rebound by Team,48,62
3,5:48.0,,P. Millsap makes free throw 2 of 2,48,63
3,5:26.0,D. DeRozan makes 2-pt layup from 2 ft,,50,63
3,5:11.0,,J. Murray makes 2-pt layup from 3 ft (assist by N. Jokić),50,65
3,4:55.0,P. Mills misses 3-pt jump shot from 23 ft,,50,65
3,4:53.0,,Defensive rebound by N. Jokić,50,65
3,4:49.0,,G. Harris misses 3-pt jump shot from 25 ft,50,65
3,4:45.0,Defensive rebound by L. Aldridge,,50,65
3,4:35.0,D. DeRozan misses 2-pt jump shot from 10 ft,,50,65
3,4:32.0,,Defensive rebound by N. Jokić,50,65
3,4:14.0,,J. Murray makes 2-pt jump shot from 15 ft,50,67
3,3:51.0,L. Aldridge makes 2-pt jump shot from 16 ft,,52,67
3,3:29.0,,T. Craig makes 2-pt layup from 1 ft (assist by N. Jokić),52,69
3,3:14.0,R. Gay makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,55,69
3,3:14.0,,Denver full timeout,55,69
3,3:14.0,M. Belinelli enters the game for L. Aldridge,,55,69
3,3:14.0,J. Poeltl enters the game for B. Forbes,,55,69
3,3:01.0,,G. Harris makes 2-pt dunk from 1 ft (assist by N. Jokić),55,71
3,2:47.0,D. DeRozan makes 2-pt layup from 1 ft,,57,71
3,2:33.0,,J. Murray misses 2-pt jump shot from 15 ft,57,71
3,2:31.0,Defensive rebound by R. Gay,,57,71
3,2:17.0,R. Gay makes 2-pt layup from 5 ft,,59,71
3,1:58.0,,G. Harris misses 2-pt jump shot from 14 ft,59,71
3,1:55.0,Defensive rebound by J. Poeltl,,59,71
3,1:55.0,,Loose ball foul by G. Harris (drawn by M. Belinelli),59,71
3,1:55.0,,M. Morris enters the game for P. Millsap,59,71
3,1:55.0,,M. Plumlee enters the game for J. Murray,59,71
3,1:45.0,M. Belinelli misses 3-pt jump shot from 24 ft,,59,71
3,1:42.0,,Defensive rebound by M. Plumlee,59,71
3,1:19.0,,N. Jokić misses 3-pt jump shot from 26 ft,59,71
3,1:15.0,Defensive rebound by P. Mills,,59,71
3,1:07.0,J. Poeltl makes 2-pt dunk from 1 ft (assist by M. Belinelli),,61,71
3,0:46.0,,G. Harris misses 2-pt layup from 2 ft,61,71
3,0:46.0,Defensive rebound by D. DeRozan,,61,71
3,0:41.0,R. Gay misses 3-pt jump shot from 24 ft,,61,71
3,0:41.0,,Defensive rebound by M. Morris,61,71
3,0:32.0,,M. Morris misses 3-pt jump shot from 25 ft,61,71
3,0:29.0,Defensive rebound by D. DeRozan,,61,71
3,0:14.0,R. Gay misses 2-pt jump shot from 8 ft,,61,71
3,0:12.0,,Defensive rebound by N. Jokić,61,71
3,0:11.0,,Personal take foul by P. Mills (drawn by N. Jokić),61,71
3,0:11.0,D. White enters the game for M. Belinelli,,61,71
3,0:11.0,,M. Beasley enters the game for M. Plumlee,61,71
3,0:03.0,,Personal foul by P. Mills (drawn by M. Morris),61,71
3,0:03.0,,M. Morris makes free throw 1 of 2,61,72
3,0:03.0,M. Belinelli enters the game for D. DeRozan,,61,72
3,0:03.0,,M. Plumlee enters the game for N. Jokić,61,72
3,0:03.0,,M. Morris misses free throw 2 of 2,61,72
3,0:02.0,Defensive rebound by J. Poeltl,,61,72
4,11:44.0,,N. Jokić misses 2-pt hook shot from 5 ft,61,72
4,11:42.0,Defensive rebound by L. Aldridge,,61,72
4,11:21.0,L. Aldridge misses 2-pt jump shot from 13 ft (block by N. Jokić),,61,72
4,11:19.0,,Defensive rebound by M. Plumlee,61,72
4,11:04.0,,M. Morris makes 2-pt jump shot from 10 ft (assist by M. Plumlee),61,74
4,10:47.0,R. Gay misses 3-pt jump shot from 26 ft,,61,74
4,10:43.0,,Defensive rebound by W. Barton,61,74
4,10:31.0,,N. Jokić misses 2-pt jump shot from 6 ft,61,74
4,10:31.0,,Offensive rebound by N. Jokić,61,74
4,10:31.0,,N. Jokić misses 2-pt layup at rim,61,74
4,10:31.0,Defensive rebound by Team,,61,74
4,10:31.0,,Loose ball foul by M. Plumlee (drawn by R. Gay),61,74
4,10:31.0,D. DeRozan enters the game for R. Gay,,61,74
4,10:18.0,D. DeRozan misses 2-pt jump shot from 12 ft,,61,74
4,10:14.0,Offensive rebound by B. Forbes,,61,74
4,10:11.0,B. Forbes makes 3-pt jump shot from 24 ft,,64,74
4,10:10.0,,Denver full timeout,64,74
4,10:10.0,,G. Harris enters the game for M. Plumlee,64,74
4,9:52.0,,N. Jokić misses 2-pt layup from 2 ft,64,74
4,9:50.0,Defensive rebound by D. DeRozan,,64,74
4,9:44.0,D. DeRozan makes 2-pt jump shot from 8 ft,,66,74
4,9:26.0,,G. Harris misses 2-pt layup from 2 ft,66,74
4,9:24.0,,Offensive rebound by G. Harris,66,74
4,9:14.0,,W. Barton misses 3-pt jump shot from 24 ft,66,74
4,9:11.0,Defensive rebound by L. Aldridge,,66,74
4,9:00.0,L. Aldridge misses 2-pt jump shot from 15 ft,,66,74
4,8:57.0,,Defensive rebound by M. Beasley,66,74
4,8:55.0,,Shooting foul by D. DeRozan (drawn by M. Beasley),66,74
4,8:55.0,,M. Beasley makes free throw 1 of 2,66,75
4,8:55.0,,M. Beasley makes free throw 2 of 2,66,76
4,8:41.0,M. Belinelli misses 3-pt jump shot from 25 ft,,66,76
4,8:39.0,,Defensive rebound by Team,66,76
4,8:30.0,,M. Morris misses 2-pt jump shot from 6 ft,66,76
4,8:27.0,Defensive rebound by B. Forbes,,66,76
4,8:23.0,B. Forbes makes 2-pt layup from 3 ft,,68,76
4,8:03.0,,W. Barton makes 2-pt dunk from 1 ft (assist by G. Harris),68,78
4,7:44.0,Turnover by L. Aldridge (lost ball; steal by M. Morris),,68,78
4,7:25.0,,N. Jokić misses 2-pt jump shot from 7 ft,68,78
4,7:23.0,Defensive rebound by L. Aldridge,,68,78
4,7:15.0,D. DeRozan makes 2-pt jump shot from 7 ft,,70,78
4,6:54.0,,N. Jokić makes 2-pt jump shot from 5 ft (assist by W. Barton),70,80
4,6:54.0,San Antonio full timeout,,70,80
4,6:54.0,R. Gay enters the game for M. Belinelli,,70,80
4,6:54.0,,J. Murray enters the game for M. Morris,70,80
4,6:42.0,L. Aldridge makes 2-pt dunk from 1 ft (assist by P. Mills),,72,80
4,6:22.0,,W. Barton misses 2-pt layup from 2 ft (block by R. Gay),72,80
4,6:21.0,,Offensive rebound by W. Barton,72,80
4,6:21.0,,Personal foul by B. Forbes (drawn by W. Barton),72,80
4,6:10.0,,J. Murray makes 2-pt layup from 1 ft (assist by G. Harris),72,82
4,5:56.0,Shooting foul by N. Jokić (drawn by D. DeRozan),,72,82
4,5:56.0,D. DeRozan makes free throw 1 of 2,,73,82
4,5:56.0,,P. Millsap enters the game for W. Barton,73,82
4,5:56.0,D. DeRozan makes free throw 2 of 2,,74,82
4,5:36.0,,M. Beasley misses 2-pt layup from 3 ft,74,82
4,5:35.0,Defensive rebound by B. Forbes,,74,82
4,5:35.0,Personal take foul by N. Jokić (drawn by B. Forbes),,74,82
4,5:14.0,R. Gay makes 2-pt layup from 6 ft (assist by D. DeRozan),,76,82
4,5:05.0,,Shooting foul by L. Aldridge (drawn by N. Jokić),76,82
4,5:05.0,,N. Jokić makes free throw 1 of 2,76,83
4,5:05.0,,T. Craig enters the game for M. Beasley,76,83
4,5:05.0,,N. Jokić makes free throw 2 of 2,76,84
4,4:54.0,L. Aldridge makes 2-pt layup from 2 ft (assist by P. Mills),,78,84
4,4:35.0,,J. Murray misses 2-pt jump shot from 13 ft,78,84
4,4:32.0,Defensive rebound by L. Aldridge,,78,84
4,4:13.0,D. DeRozan makes 2-pt layup from 2 ft,,80,84
4,4:13.0,,Denver full timeout,80,84
4,3:53.0,,N. Jokić misses 2-pt hook shot from 5 ft,80,84
4,3:50.0,Defensive rebound by R. Gay,,80,84
4,3:38.0,D. DeRozan misses 2-pt jump shot from 6 ft,,80,84
4,3:35.0,Offensive rebound by R. Gay,,80,84
4,3:33.0,B. Forbes misses 2-pt jump shot from 11 ft (block by G. Harris),,80,84
4,3:33.0,,Defensive rebound by Team,80,84
4,3:23.0,,Personal foul by P. Mills (drawn by N. Jokić),80,84
4,3:18.0,,J. Murray makes 2-pt jump shot from 13 ft,80,86
4,2:58.0,D. DeRozan misses 2-pt jump shot from 11 ft,,80,86
4,2:56.0,,Defensive rebound by J. Murray,80,86
4,2:44.0,,T. Craig makes 2-pt layup from 2 ft (assist by N. Jokić),80,88
4,2:44.0,San Antonio full timeout,,80,88
