QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA CLIPPERS_ACTION,GOLDEN STATE_SCORE,LA CLIPPERS_SCORE
4,4:23.0,Turnover by K. Durant (lost ball; steal by T. Harris),,96,106
4,4:18.0,,L. Williams misses 3-pt jump shot from 23 ft,96,106
4,4:14.0,,Offensive rebound by M. Harrell,96,106
4,4:01.0,,D. Gallinari misses 2-pt layup from 4 ft (block by K. Durant),96,106
4,3:59.0,Defensive rebound by K. Durant,,96,106
4,3:57.0,A. Iguodala makes 2-pt dunk from 1 ft (assist by K. Durant),,98,106
4,3:57.0,Shooting foul by M. Harrell (drawn by A. Iguodala),,98,106
4,3:57.0,A. Iguodala misses free throw 1 of 1,,98,106
4,3:57.0,,Defensive rebound by S. Gilgeous-Alexander,98,106
4,3:32.0,,T. Harris misses 2-pt layup from 1 ft,98,106
4,3:32.0,Defensive rebound by Team,,98,106
4,3:32.0,Golden State full timeout,,98,106
4,3:32.0,,P. Beverley enters the game for L. Williams,98,106
4,3:23.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by K. Durant),,101,106
4,3:01.0,,P. Beverley misses 2-pt layup from 1 ft (block by K. Looney),101,106
4,2:59.0,Defensive rebound by D. Green,,101,106
4,2:57.0,K. Thompson misses 3-pt jump shot from 26 ft,,101,106
4,2:57.0,,Defensive rebound by S. Gilgeous-Alexander,101,106
4,2:51.0,,LA Clippers full timeout,101,106
4,2:51.0,,L. Williams enters the game for P. Beverley,101,106
4,2:35.0,,L. Williams misses 2-pt jump shot from 15 ft,101,106
4,2:34.0,Defensive rebound by K. Thompson,,101,106
4,2:24.0,K. Durant misses 2-pt layup from 1 ft (block by M. Harrell),,101,106
4,2:21.0,,Defensive rebound by D. Gallinari,101,106
4,2:11.0,,Turnover by S. Gilgeous-Alexander (lost ball; steal by D. Green),101,106
4,2:00.0,K. Thompson makes 2-pt jump shot from 10 ft,,103,106
4,1:34.0,,D. Gallinari misses 3-pt jump shot from 26 ft,103,106
4,1:32.0,Defensive rebound by K. Durant,,103,106
4,1:27.0,K. Thompson makes 3-pt jump shot from 28 ft (assist by K. Durant),,106,106
4,1:12.0,,L. Williams misses 2-pt layup from 2 ft,106,106
4,1:07.0,Defensive rebound by D. Green,,106,106
4,0:57.0,K. Thompson misses 3-pt jump shot from 25 ft,,106,106
4,0:54.0,,Defensive rebound by D. Gallinari,106,106
4,0:41.0,,L. Williams misses 2-pt jump shot from 21 ft,106,106
4,0:37.0,Defensive rebound by K. Durant,,106,106
4,0:32.0,K. Durant misses 3-pt jump shot from 31 ft,,106,106
4,0:28.0,,Defensive rebound by D. Gallinari,106,106
4,0:05.0,,L. Williams misses 2-pt jump shot from 20 ft,106,106
4,0:03.0,Defensive rebound by D. Green,,106,106
1OT,4:42.0,K. Durant misses 2-pt jump shot from 16 ft,,106,106
1OT,4:39.0,,Defensive rebound by D. Gallinari,106,106
1OT,4:27.0,,Offensive foul by D. Gallinari (drawn by K. Thompson),106,106
1OT,4:27.0,,Turnover by D. Gallinari (offensive foul),106,106
1OT,4:05.0,A. Iguodala makes 3-pt jump shot from 24 ft (assist by K. Looney),,109,106
1OT,3:46.0,,Personal foul by K. Durant (drawn by M. Harrell),109,106
1OT,3:46.0,A. McKinnie enters the game for K. Durant,,109,106
1OT,3:35.0,,T. Harris makes 2-pt layup from 2 ft,109,108
1OT,3:12.0,K. Thompson makes 2-pt jump shot from 17 ft (assist by K. Looney),,111,108
1OT,2:57.0,,D. Gallinari misses 3-pt jump shot from 25 ft,111,108
1OT,2:54.0,Defensive rebound by A. McKinnie,,111,108
1OT,2:41.0,Turnover by K. Thompson (bad pass),,111,108
1OT,2:41.0,,P. Beverley enters the game for S. Gilgeous-Alexander,111,108
1OT,2:31.0,,M. Harrell makes 2-pt layup from 3 ft (assist by L. Williams),111,110
1OT,2:31.0,,Shooting foul by D. Green (drawn by M. Harrell),111,110
1OT,2:31.0,,M. Harrell makes free throw 1 of 1,111,111
1OT,2:15.0,Turnover by A. McKinnie (bad pass; steal by L. Williams),,111,111
1OT,2:07.0,,M. Harrell misses 2-pt layup from 1 ft,111,111
1OT,2:02.0,Defensive rebound by K. Looney,,111,111
1OT,1:52.0,K. Thompson makes 2-pt jump shot from 20 ft,,113,111
1OT,1:46.0,,L. Williams makes 2-pt jump shot from 15 ft,113,113
1OT,1:46.0,,Shooting foul by A. McKinnie (drawn by L. Williams),113,113
1OT,1:46.0,S. Livingston enters the game for A. McKinnie,,113,113
1OT,1:46.0,,L. Williams makes free throw 1 of 1,113,114
1OT,1:30.0,K. Thompson misses 3-pt jump shot from 25 ft,,113,114
1OT,1:28.0,,Defensive rebound by M. Harrell,113,114
1OT,1:21.0,,Shooting foul by S. Livingston (drawn by L. Williams),113,114
1OT,1:21.0,,L. Williams makes free throw 1 of 2,113,115
1OT,1:21.0,Golden State full timeout,,113,115
1OT,1:21.0,,Violation by Team (delay of game),113,115
1OT,1:21.0,,L. Williams makes free throw 2 of 2,113,116
1OT,1:07.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by A. Iguodala),,116,116
1OT,0:55.0,,L. Williams makes 2-pt layup from 1 ft,116,118
1OT,0:42.0,K. Thompson misses 3-pt jump shot from 25 ft,,116,118
1OT,0:39.0,Offensive rebound by S. Livingston,,116,118
1OT,0:35.0,K. Looney misses 2-pt layup from 1 ft,,116,118
1OT,0:31.0,Offensive rebound by K. Looney,,116,118
1OT,0:31.0,K. Looney misses 2-pt layup from 2 ft,,116,118
1OT,0:29.0,,Defensive rebound by M. Harrell,116,118
1OT,0:13.0,,Shooting foul by K. Looney (drawn by L. Williams),116,118
1OT,0:13.0,,L. Williams makes free throw 1 of 3,116,119
1OT,0:13.0,,L. Williams makes free throw 2 of 3,116,120
1OT,0:13.0,Q. Cook enters the game for K. Looney,,116,120
1OT,0:13.0,,L. Williams makes free throw 3 of 3,116,121
1OT,0:08.0,A. Iguodala misses 3-pt jump shot from 26 ft,,116,121
1OT,0:03.0,Offensive rebound by S. Livingston,,116,121
1OT,0:03.0,S. Livingston misses 2-pt layup from 1 ft,,116,121
1OT,0:03.0,Offensive rebound by K. Thompson,,116,121
1OT,0:02.0,K. Thompson misses 2-pt layup from 1 ft,,116,121
1OT,0:01.0,,Defensive rebound by T. Harris,116,121
