QUARTER,TIME_REMAINING,BOSTON_ACTION,INDIANA_ACTION,BOSTON_SCORE,INDIANA_SCORE
2,9:34.0,Turnover by A. Horford (offensive foul),,46,35
2,9:16.0,,D. Sabonis misses 3-pt jump shot from 24 ft,46,35
2,9:12.0,Defensive rebound by J. Brown,,46,35
2,8:57.0,Turnover by J. Brown (lost ball; steal by C. Joseph),,46,35
2,8:52.0,,B. Bogdanović misses 3-pt jump shot from 22 ft,46,35
2,8:49.0,Defensive rebound by M. Morris,,46,35
2,8:28.0,A. Horford makes 3-pt jump shot from 27 ft (assist by G. Hayward),,49,35
2,8:11.0,,T. Evans makes 3-pt jump shot from 26 ft (assist by D. Sabonis),49,38
2,7:53.0,Turnover by J. Brown (lost ball; steal by T. Young),,49,38
2,7:49.0,,T. Evans makes 2-pt layup at rim (assist by T. Young),49,40
2,7:48.0,Boston full timeout,,49,40
2,7:48.0,K. Irving enters the game for J. Brown,,49,40
2,7:48.0,J. Tatum enters the game for G. Hayward,,49,40
2,7:48.0,,W. Matthews enters the game for B. Bogdanović,49,40
2,7:35.0,M. Morris makes 3-pt jump shot from 27 ft (assist by K. Irving),,52,40
2,7:07.0,,C. Joseph makes 3-pt jump shot from 26 ft (assist by D. Sabonis),52,43
2,6:43.0,K. Irving misses 2-pt jump shot from 14 ft (block by D. Sabonis),,52,43
2,6:40.0,,Defensive rebound by C. Joseph,52,43
2,6:32.0,,T. Young makes 2-pt layup from 3 ft (assist by C. Joseph),52,45
2,6:15.0,A. Horford misses 3-pt jump shot from 28 ft,,52,45
2,6:11.0,,Defensive rebound by T. Evans,52,45
2,6:08.0,,Shooting foul by J. Tatum (drawn by T. Evans),52,45
2,6:08.0,,T. Evans makes free throw 1 of 2,52,46
2,6:08.0,A. Baynes enters the game for A. Horford,,52,46
2,6:08.0,G. Hayward enters the game for T. Rozier,,52,46
2,6:08.0,,T. Evans makes free throw 2 of 2,52,47
2,5:47.0,M. Morris misses 2-pt jump shot from 17 ft,,52,47
2,5:44.0,,Defensive rebound by D. Sabonis,52,47
2,5:40.0,,T. Young makes 2-pt dunk from 2 ft (assist by D. Sabonis),52,49
2,5:16.0,Offensive foul by K. Irving (drawn by C. Joseph),,52,49
2,5:16.0,Turnover by K. Irving (offensive foul),,52,49
2,5:16.0,J. Brown enters the game for M. Morris,,52,49
2,5:06.0,,T. Evans makes 3-pt jump shot from 27 ft,52,52
2,4:52.0,Personal foul by W. Matthews (drawn by J. Tatum),,52,52
2,4:41.0,K. Irving makes 3-pt jump shot from 27 ft,,55,52
2,4:28.0,,Personal foul by G. Hayward (drawn by D. Sabonis),55,52
2,4:28.0,,B. Bogdanović enters the game for T. Evans,55,52
2,4:20.0,,D. Sabonis misses 2-pt jump shot from 18 ft,55,52
2,4:17.0,Defensive rebound by J. Tatum,,55,52
2,4:00.0,K. Irving misses 2-pt jump shot from 15 ft,,55,52
2,3:57.0,,Defensive rebound by B. Bogdanović,55,52
2,3:45.0,,Shooting foul by J. Brown (drawn by T. Young),55,52
2,3:45.0,,T. Young misses free throw 1 of 2,55,52
2,3:45.0,,Offensive rebound by Team,55,52
2,3:45.0,,D. Collison enters the game for C. Joseph,55,52
2,3:45.0,,M. Turner enters the game for D. Sabonis,55,52
2,3:45.0,,T. Young misses free throw 2 of 2,55,52
2,3:44.0,Defensive rebound by J. Tatum,,55,52
2,3:26.0,G. Hayward makes 2-pt jump shot from 14 ft,,57,52
2,3:07.0,,T. Young makes 2-pt layup from 2 ft (assist by B. Bogdanović),57,54
2,2:52.0,G. Hayward misses 3-pt jump shot from 26 ft,,57,54
2,2:50.0,,Defensive rebound by M. Turner,57,54
2,2:31.0,,M. Turner misses 3-pt jump shot from 26 ft,57,54
2,2:28.0,,Offensive rebound by D. Collison,57,54
2,2:18.0,,T. Young makes 2-pt hook shot from 5 ft,57,56
2,2:00.0,J. Tatum misses 2-pt layup from 3 ft (block by M. Turner),,57,56
2,1:57.0,Offensive rebound by A. Baynes,,57,56
2,1:57.0,A. Baynes misses 2-pt layup from 1 ft,,57,56
2,1:56.0,,Defensive rebound by B. Bogdanović,57,56
2,1:52.0,,W. Matthews misses 3-pt jump shot from 24 ft,57,56
2,1:48.0,Defensive rebound by J. Tatum,,57,56
2,1:43.0,K. Irving misses 3-pt jump shot from 27 ft,,57,56
2,1:40.0,,Defensive rebound by D. Collison,57,56
2,1:40.0,,Indiana full timeout,57,56
2,1:40.0,A. Horford enters the game for A. Baynes,,57,56
2,1:40.0,M. Morris enters the game for J. Tatum,,57,56
2,1:24.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),57,59
2,1:07.0,Turnover by A. Horford (bad pass; steal by B. Bogdanović),,57,59
2,1:03.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,57,59
2,0:59.0,,Offensive rebound by T. Young,57,59
2,0:54.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,57,59
2,0:51.0,Defensive rebound by K. Irving,,57,59
2,0:43.0,A. Horford makes 2-pt layup from 1 ft (assist by K. Irving),,59,59
2,0:30.0,,D. Collison makes 2-pt layup from 1 ft (assist by M. Turner),59,61
2,0:09.0,K. Irving misses 2-pt jump shot from 19 ft,,59,61
2,0:06.0,,Defensive rebound by T. Young,59,61
2,0:00.0,,D. Collison misses 2-pt jump shot from 21 ft,59,61
2,0:00.0,,Offensive rebound by Team,59,61
3,11:40.0,,M. Turner makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),59,64
3,11:22.0,K. Irving misses 3-pt jump shot from 26 ft,,59,64
3,11:18.0,,Defensive rebound by T. Young,59,64
3,10:56.0,,D. Collison misses 2-pt layup from 1 ft,59,64
3,10:55.0,,Offensive rebound by Team,59,64
3,10:51.0,,B. Bogdanović misses 2-pt jump shot from 12 ft (block by A. Horford),59,64
3,10:50.0,Defensive rebound by J. Brown,,59,64
3,10:48.0,Shooting foul by T. Young (drawn by J. Brown),,59,64
3,10:48.0,J. Brown misses free throw 1 of 2,,59,64
3,10:48.0,Offensive rebound by Team,,59,64
3,10:48.0,J. Brown makes free throw 2 of 2,,60,64
3,10:35.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,60,64
3,10:32.0,Defensive rebound by A. Horford,,60,64
3,10:24.0,A. Horford misses 3-pt jump shot from 22 ft,,60,64
3,10:20.0,Offensive rebound by A. Baynes,,60,64
3,10:10.0,J. Brown makes 3-pt jump shot from 24 ft (assist by J. Tatum),,63,64
3,9:52.0,,W. Matthews misses 3-pt jump shot from 29 ft,63,64
3,9:49.0,Defensive rebound by A. Horford,,63,64
3,9:42.0,A. Horford misses 2-pt jump shot from 17 ft,,63,64
3,9:40.0,,Defensive rebound by M. Turner,63,64
3,9:28.0,,Turnover by T. Young (bad pass),63,64
3,9:11.0,K. Irving misses 2-pt jump shot from 13 ft,,63,64
3,9:08.0,Offensive rebound by Team,,63,64
3,9:01.0,A. Horford misses 2-pt jump shot from 20 ft,,63,64
3,8:58.0,,Defensive rebound by M. Turner,63,64
3,8:43.0,,M. Turner misses 3-pt jump shot from 24 ft,63,64
3,8:40.0,Defensive rebound by J. Brown,,63,64
3,8:35.0,K. Irving misses 3-pt jump shot from 26 ft,,63,64
3,8:32.0,Offensive rebound by A. Horford,,63,64
3,8:20.0,J. Tatum misses 3-pt jump shot from 24 ft,,63,64
3,8:17.0,,Defensive rebound by W. Matthews,63,64
3,8:03.0,,Personal foul by K. Irving (drawn by M. Turner),63,64
3,8:03.0,G. Hayward enters the game for A. Horford,,63,64
3,7:57.0,,D. Collison misses 2-pt jump shot from 20 ft,63,64
3,7:54.0,Defensive rebound by J. Brown,,63,64
3,7:46.0,K. Irving misses 3-pt jump shot from 23 ft,,63,64
3,7:43.0,,Defensive rebound by T. Young,63,64
3,7:38.0,,M. Turner misses 3-pt jump shot from 27 ft,63,64
3,7:35.0,Defensive rebound by G. Hayward,,63,64
3,7:20.0,J. Tatum makes 2-pt jump shot from 4 ft,,65,64
3,7:18.0,,Indiana full timeout,65,64
3,7:04.0,,T. Young misses 2-pt layup at rim,65,64
3,7:00.0,Defensive rebound by A. Baynes,,65,64
3,6:50.0,J. Tatum misses 2-pt layup from 2 ft (block by M. Turner),,65,64
3,6:49.0,Offensive rebound by Team,,65,64
3,6:41.0,J. Tatum misses 2-pt jump shot from 13 ft,,65,64
3,6:37.0,,Defensive rebound by W. Matthews,65,64
3,6:26.0,,M. Turner misses 2-pt layup from 7 ft,65,64
3,6:25.0,Defensive rebound by K. Irving,,65,64
3,6:21.0,J. Tatum makes 2-pt dunk at rim (assist by K. Irving),,67,64
3,6:02.0,,B. Bogdanović makes 2-pt jump shot from 10 ft (assist by D. Collison),67,66
3,5:46.0,G. Hayward misses 2-pt jump shot from 15 ft,,67,66
3,5:42.0,,Defensive rebound by T. Young,67,66
3,5:40.0,,Personal take foul by G. Hayward (drawn by D. Collison),67,66
3,5:34.0,,M. Turner makes 2-pt jump shot from 18 ft (assist by D. Collison),67,68
3,5:34.0,,Shooting foul by A. Baynes (drawn by M. Turner),67,68
3,5:34.0,A. Horford enters the game for A. Baynes,,67,68
3,5:34.0,M. Morris enters the game for J. Tatum,,67,68
3,5:34.0,,M. Turner makes free throw 1 of 1,67,69
3,5:20.0,G. Hayward misses 2-pt jump shot from 13 ft,,67,69
3,5:17.0,,Defensive rebound by W. Matthews,67,69
3,5:07.0,,T. Young misses 3-pt jump shot from 23 ft,67,69
3,5:04.0,Defensive rebound by G. Hayward,,67,69
3,4:52.0,A. Horford misses 3-pt jump shot from 25 ft,,67,69
3,4:48.0,Offensive rebound by M. Morris,,67,69
3,4:48.0,M. Morris makes 2-pt layup at rim,,69,69
3,4:39.0,,B. Bogdanović misses 3-pt jump shot from 28 ft,69,69
3,4:35.0,Defensive rebound by K. Irving,,69,69
3,4:30.0,J. Brown makes 2-pt jump shot from 15 ft (assist by K. Irving),,71,69
3,4:12.0,,M. Turner makes 2-pt layup from 2 ft (assist by D. Collison),71,71
3,3:56.0,K. Irving makes 3-pt jump shot from 26 ft (assist by A. Horford),,74,71
3,3:32.0,,D. Collison misses 2-pt jump shot from 21 ft,74,71
3,3:28.0,,Offensive rebound by T. Young,74,71
3,3:24.0,,B. Bogdanović misses 2-pt jump shot from 17 ft,74,71
3,3:21.0,,Offensive rebound by T. Young,74,71
3,3:21.0,,T. Young misses 2-pt layup from 1 ft,74,71
3,3:20.0,,Offensive rebound by T. Young,74,71
3,3:19.0,,T. Young misses 2-pt layup at rim,74,71
3,3:17.0,,Offensive rebound by B. Bogdanović,74,71
3,3:17.0,T. Rozier enters the game for J. Brown,,74,71
3,3:17.0,,T. Evans enters the game for B. Bogdanović,74,71
3,3:17.0,,C. Joseph enters the game for W. Matthews,74,71
3,3:17.0,,D. Sabonis enters the game for T. Young,74,71
3,3:05.0,,T. Evans misses 3-pt jump shot from 27 ft,74,71
3,3:01.0,Defensive rebound by M. Morris,,74,71
3,2:57.0,T. Rozier misses 3-pt jump shot from 25 ft,,74,71
3,2:53.0,,Defensive rebound by D. Sabonis,74,71
3,2:44.0,,Offensive foul by D. Collison (drawn by T. Rozier),74,71
3,2:44.0,,Turnover by D. Collison (offensive foul),74,71
3,2:44.0,Boston full timeout,,74,71
3,2:31.0,M. Morris misses 3-pt jump shot from 27 ft,,74,71
3,2:27.0,,Defensive rebound by M. Turner,74,71
3,2:04.0,,D. Sabonis makes 2-pt layup from 1 ft,74,73
3,1:46.0,Shooting foul by D. Collison (drawn by T. Rozier),,74,73
3,1:46.0,T. Rozier makes free throw 1 of 3,,75,73
3,1:46.0,T. Rozier makes free throw 2 of 3,,76,73
3,1:46.0,T. Rozier makes free throw 3 of 3,,77,73
3,1:46.0,J. Tatum enters the game for K. Irving,,77,73
3,1:22.0,,Turnover by Team (shot clock),77,73
3,1:22.0,,B. Bogdanović enters the game for D. Collison,77,73
3,1:22.0,,T. Young enters the game for M. Turner,77,73
3,1:05.0,T. Rozier misses 2-pt jump shot from 8 ft,,77,73
3,1:03.0,,Defensive rebound by B. Bogdanović,77,73
3,0:51.0,,D. Sabonis misses 2-pt jump shot from 22 ft,77,73
3,0:49.0,Defensive rebound by J. Tatum,,77,73
3,0:27.0,T. Rozier misses 3-pt jump shot from 25 ft,,77,73
3,0:22.0,Offensive rebound by A. Horford,,77,73
3,0:20.0,J. Tatum makes 3-pt jump shot from 25 ft (assist by A. Horford),,80,73
3,0:01.0,,D. Sabonis misses 3-pt jump shot from 27 ft,80,73
3,0:01.0,,Offensive rebound by Team,80,73
4,11:40.0,Turnover by T. Rozier (bad pass; steal by D. Sabonis),,80,73
4,11:28.0,,T. Evans makes 3-pt jump shot from 26 ft,80,76
4,11:10.0,Turnover by J. Tatum (lost ball; steal by T. Young),,80,76
4,11:07.0,,Turnover by T. Young (bad pass),80,76
4,10:54.0,M. Morris makes 2-pt jump shot from 14 ft (assist by T. Rozier),,82,76
4,10:27.0,,C. Joseph misses 2-pt layup from 1 ft (block by T. Rozier),82,76
4,10:27.0,Defensive rebound by Team,,82,76
4,10:12.0,G. Hayward misses 2-pt jump shot from 9 ft,,82,76
4,10:09.0,Offensive rebound by M. Morris,,82,76
4,10:07.0,M. Morris misses 3-pt jump shot from 23 ft,,82,76
4,10:05.0,,Defensive rebound by B. Bogdanović,82,76
4,9:56.0,,B. Bogdanović makes 2-pt layup from 1 ft,82,78
4,9:34.0,J. Tatum makes 2-pt jump shot from 17 ft,,84,78
4,9:19.0,,Turnover by T. Evans (lost ball; steal by A. Horford),84,78
4,9:16.0,Turnover by T. Rozier (lost ball; steal by B. Bogdanović),,84,78
4,9:12.0,,C. Joseph misses 3-pt jump shot from 23 ft,84,78
4,9:09.0,Defensive rebound by G. Hayward,,84,78
4,9:02.0,T. Rozier misses 3-pt jump shot from 23 ft,,84,78
4,8:59.0,,Defensive rebound by D. Sabonis,84,78
4,8:49.0,,Shooting foul by T. Rozier (drawn by T. Evans),84,78
4,8:49.0,,T. Evans misses free throw 1 of 2,84,78
4,8:49.0,,Offensive rebound by Team,84,78
4,8:49.0,A. Baynes enters the game for G. Hayward,,84,78
4,8:49.0,K. Irving enters the game for A. Horford,,84,78
4,8:49.0,,T. Evans makes free throw 2 of 2,84,79
4,8:29.0,J. Tatum makes 2-pt jump shot from 17 ft,,86,79
4,8:15.0,,Personal foul by J. Tatum (drawn by B. Bogdanović),86,79
4,8:06.0,,Offensive foul by D. Sabonis (drawn by M. Morris),86,79
4,8:06.0,,Turnover by D. Sabonis (offensive foul),86,79
4,7:50.0,J. Tatum misses 3-pt jump shot from 26 ft,,86,79
4,7:48.0,,Defensive rebound by Team,86,79
4,7:48.0,Loose ball foul by A. Baynes (drawn by D. Sabonis),,86,79
4,7:29.0,,C. Joseph makes 2-pt layup from 1 ft (assist by D. Sabonis),86,81
4,7:22.0,Turnover by T. Rozier (traveling),,86,81
4,7:22.0,Violation by Team (delay of game),,86,81
4,7:22.0,,W. Matthews enters the game for T. Young,86,81
4,7:10.0,,W. Matthews makes 3-pt jump shot from 27 ft (assist by D. Sabonis),86,84
4,7:09.0,Boston full timeout,,86,84
4,7:09.0,J. Brown enters the game for A. Baynes,,86,84
4,7:09.0,G. Hayward enters the game for T. Rozier,,86,84
4,7:09.0,A. Horford enters the game for J. Tatum,,86,84
4,7:09.0,,T. Young enters the game for B. Bogdanović,86,84
4,6:50.0,K. Irving misses 2-pt jump shot from 17 ft,,86,84
4,6:47.0,,Defensive rebound by C. Joseph,86,84
4,6:42.0,,T. Young misses 2-pt layup from 2 ft,86,84
4,6:40.0,Defensive rebound by G. Hayward,,86,84
4,6:33.0,Personal foul by T. Young (drawn by G. Hayward),,86,84
4,6:25.0,J. Brown makes 2-pt jump shot from 12 ft,,88,84
4,6:05.0,,Shooting foul by G. Hayward (drawn by W. Matthews),88,84
4,6:05.0,,W. Matthews makes free throw 1 of 3,88,85
4,6:05.0,,W. Matthews makes free throw 2 of 3,88,86
4,6:05.0,,B. Bogdanović enters the game for T. Young,88,86
4,6:05.0,,W. Matthews makes free throw 3 of 3,88,87
4,5:53.0,K. Irving makes 2-pt layup from 2 ft,,90,87
4,5:45.0,,Indiana full timeout,90,87
4,5:45.0,J. Tatum enters the game for M. Morris,,90,87
4,5:37.0,,B. Bogdanović misses 2-pt jump shot from 13 ft,90,87
4,5:34.0,Defensive rebound by K. Irving,,90,87
4,5:20.0,Shooting foul by B. Bogdanović (drawn by J. Brown),,90,87
4,5:20.0,J. Brown makes free throw 1 of 2,,91,87
4,5:20.0,,M. Turner enters the game for T. Evans,91,87
4,5:20.0,J. Brown misses free throw 2 of 2,,91,87
4,5:19.0,,Defensive rebound by M. Turner,91,87
4,5:08.0,,Personal foul by J. Brown (drawn by D. Sabonis),91,87
4,5:08.0,,D. Sabonis makes free throw 1 of 2,91,88
4,5:08.0,,D. Sabonis makes free throw 2 of 2,91,89
4,4:44.0,J. Brown misses 3-pt jump shot from 25 ft,,91,89
4,4:41.0,,Defensive rebound by C. Joseph,91,89
4,4:33.0,,Turnover by B. Bogdanović (lost ball; steal by K. Irving),91,89
4,4:17.0,K. Irving makes 2-pt jump shot from 15 ft,,93,89
4,4:08.0,,Indiana full timeout,93,89
4,4:08.0,,D. Collison enters the game for C. Joseph,93,89
4,3:53.0,,B. Bogdanović misses 2-pt jump shot from 9 ft,93,89
4,3:50.0,Defensive rebound by J. Tatum,,93,89
4,3:32.0,A. Horford makes 3-pt jump shot from 26 ft (assist by K. Irving),,96,89
4,3:12.0,,W. Matthews misses 2-pt layup from 2 ft,96,89
4,3:10.0,,Offensive rebound by D. Sabonis,96,89
4,3:10.0,,Shooting foul by K. Irving (drawn by D. Sabonis),96,89
4,3:10.0,,D. Sabonis makes free throw 1 of 2,96,90
4,3:10.0,,D. Sabonis makes free throw 2 of 2,96,91
4,2:55.0,A. Horford makes 2-pt jump shot from 18 ft (assist by K. Irving),,98,91
4,2:40.0,,D. Sabonis misses 2-pt jump shot from 19 ft,98,91
4,2:37.0,Defensive rebound by J. Brown,,98,91
4,2:36.0,Personal take foul by D. Sabonis (drawn by J. Brown),,98,91
4,2:36.0,,T. Young enters the game for D. Sabonis,98,91
4,2:13.0,J. Tatum misses 2-pt jump shot from 16 ft,,98,91
4,2:11.0,,Defensive rebound by Team,98,91
4,2:11.0,Loose ball foul by J. Brown (drawn by T. Young),,98,91
4,2:11.0,,T. Young misses free throw 1 of 2,98,91
4,2:11.0,,Offensive rebound by Team,98,91
4,2:11.0,,T. Young makes free throw 2 of 2,98,92
4,1:52.0,Personal foul by M. Turner (drawn by K. Irving),,98,92
4,1:49.0,,Violation by Team (kicked ball),98,92
4,1:36.0,K. Irving misses 2-pt jump shot from 12 ft,,98,92
4,1:34.0,Offensive rebound by G. Hayward,,98,92
4,1:34.0,G. Hayward makes 2-pt layup at rim,,100,92
4,1:24.0,,T. Young makes 2-pt jump shot from 10 ft (assist by B. Bogdanović),100,94
4,1:21.0,Personal foul by T. Young (drawn by J. Tatum),,100,94
4,1:21.0,J. Tatum misses free throw 1 of 2,,100,94
4,1:21.0,Offensive rebound by Team,,100,94
4,1:21.0,J. Tatum misses free throw 2 of 2,,100,94
4,1:19.0,,Defensive rebound by T. Young,100,94
4,1:09.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,100,94
4,1:05.0,Defensive rebound by J. Tatum,,100,94
