QUARTER,TIME_REMAINING,DENVER_ACTION,SAN ANTONIO_ACTION,DENVER_SCORE,SAN ANTONIO_SCORE
1,5:31.0,,B. Forbes makes 2-pt jump shot from 20 ft,17,15
1,5:18.0,J. Murray misses 2-pt jump shot from 15 ft,,17,15
1,5:15.0,Offensive rebound by J. Hernangómez,,17,15
1,5:12.0,J. Hernangómez makes 3-pt jump shot from 25 ft (assist by T. Craig),,20,15
1,5:04.0,,B. Forbes makes 2-pt layup at rim (assist by P. Mills),20,17
1,5:04.0,,Shooting foul by M. Beasley (drawn by B. Forbes),20,17
1,5:04.0,,D. Bertāns enters the game for R. Gay,20,17
1,5:04.0,,B. Forbes makes free throw 1 of 1,20,18
1,4:56.0,J. Murray misses 2-pt jump shot from 7 ft,,20,18
1,4:54.0,,Defensive rebound by P. Mills,20,18
1,4:47.0,,D. DeRozan makes 2-pt jump shot from 7 ft (assist by P. Mills),20,20
1,4:46.0,Denver full timeout,,20,20
1,4:46.0,M. Morris enters the game for J. Murray,,20,20
1,4:30.0,J. Hernangómez makes 3-pt jump shot from 25 ft (assist by M. Morris),,23,20
1,4:15.0,,Turnover by D. DeRozan (lost ball; steal by M. Plumlee),23,20
1,4:06.0,T. Craig misses 2-pt jump shot from 8 ft,,23,20
1,4:03.0,,Defensive rebound by P. Mills,23,20
1,3:59.0,,D. Bertāns makes 3-pt jump shot from 24 ft (assist by B. Forbes),23,23
1,3:47.0,J. Hernangómez misses 2-pt jump shot from 4 ft,,23,23
1,3:46.0,Offensive rebound by Team,,23,23
1,3:46.0,N. Jokić enters the game for M. Plumlee,,23,23
1,3:46.0,,M. Belinelli enters the game for L. Aldridge,23,23
1,3:46.0,,J. Poeltl enters the game for B. Forbes,23,23
1,3:35.0,M. Beasley misses 3-pt jump shot from 25 ft,,23,23
1,3:28.0,Offensive rebound by T. Craig,,23,23
1,3:28.0,T. Craig misses 2-pt layup at rim,,23,23
1,3:27.0,,Defensive rebound by J. Poeltl,23,23
1,3:09.0,,D. DeRozan makes 2-pt layup from 1 ft (assist by J. Poeltl),23,25
1,2:54.0,M. Beasley makes 2-pt layup from 1 ft (assist by M. Morris),,25,25
1,2:41.0,,J. Poeltl misses 2-pt layup from 1 ft,25,25
1,2:39.0,Defensive rebound by N. Jokić,,25,25
1,2:35.0,Turnover by N. Jokić (bad pass),,25,25
1,2:21.0,,D. DeRozan misses 2-pt jump shot from 16 ft,25,25
1,2:19.0,Defensive rebound by J. Hernangómez,,25,25
1,2:11.0,M. Morris misses 3-pt jump shot from 26 ft,,25,25
1,2:06.0,Offensive rebound by T. Craig,,25,25
1,2:05.0,M. Beasley misses 3-pt jump shot from 25 ft,,25,25
1,2:03.0,,Defensive rebound by D. Bertāns,25,25
1,1:57.0,,M. Belinelli makes 3-pt jump shot from 26 ft,25,28
1,1:34.0,M. Morris misses 2-pt jump shot from 20 ft,,25,28
1,1:31.0,,Defensive rebound by M. Belinelli,25,28
1,1:23.0,,D. Bertāns makes 3-pt jump shot from 24 ft (assist by M. Belinelli),25,31
1,1:22.0,Denver full timeout,,25,31
1,1:22.0,J. Murray enters the game for J. Hernangómez,,25,31
1,1:01.0,J. Murray misses 2-pt jump shot from 19 ft,,25,31
1,0:57.0,,Defensive rebound by J. Poeltl,25,31
1,0:49.0,,M. Belinelli makes 3-pt jump shot from 26 ft (assist by D. DeRozan),25,34
1,0:36.0,Shooting foul by M. Belinelli (drawn by T. Craig),,25,34
1,0:36.0,T. Craig misses free throw 1 of 2,,25,34
1,0:36.0,Offensive rebound by Team,,25,34
1,0:36.0,,R. Gay enters the game for D. DeRozan,25,34
1,0:36.0,T. Craig makes free throw 2 of 2,,26,34
1,0:16.0,,R. Gay misses 2-pt jump shot from 13 ft,26,34
1,0:14.0,,Offensive rebound by J. Poeltl,26,34
1,0:11.0,,P. Mills misses 3-pt jump shot from 23 ft,26,34
1,0:09.0,Defensive rebound by T. Craig,,26,34
1,0:02.0,J. Murray misses 2-pt jump shot from 18 ft,,26,34
1,0:02.0,,Defensive rebound by R. Gay,26,34
2,11:39.0,J. Murray makes 2-pt jump shot from 21 ft (assist by N. Jokić),,28,34
2,11:11.0,,Personal foul by J. Murray (drawn by P. Mills),28,34
2,11:02.0,,R. Gay makes 2-pt jump shot from 6 ft,28,36
2,10:43.0,M. Beasley misses 3-pt jump shot from 23 ft,,28,36
2,10:41.0,Offensive rebound by N. Jokić,,28,36
2,10:37.0,N. Jokić misses 2-pt layup from 4 ft,,28,36
2,10:35.0,,Defensive rebound by D. Bertāns,28,36
2,10:34.0,,Personal foul by N. Jokić (drawn by D. Bertāns),28,36
2,10:34.0,,D. White enters the game for P. Mills,28,36
2,10:21.0,,R. Gay misses 2-pt jump shot from 18 ft,28,36
2,10:18.0,Defensive rebound by J. Murray,,28,36
2,10:14.0,Turnover by M. Morris (out of bounds lost ball),,28,36
2,10:06.0,,Turnover by D. White (lost ball; steal by M. Morris),28,36
2,10:06.0,Personal foul by D. White (drawn by M. Morris),,28,36
2,9:49.0,M. Morris makes 3-pt jump shot from 26 ft (assist by N. Jokić),,31,36
2,9:35.0,,M. Belinelli misses 3-pt jump shot from 26 ft,31,36
2,9:31.0,Defensive rebound by J. Murray,,31,36
2,9:27.0,T. Lyles misses 3-pt jump shot from 25 ft,,31,36
2,9:22.0,,Defensive rebound by J. Poeltl,31,36
2,9:10.0,,Turnover by R. Gay (bad pass; steal by M. Morris),31,36
2,9:06.0,M. Beasley makes 2-pt dunk from 1 ft (assist by N. Jokić),,33,36
2,9:06.0,,San Antonio full timeout,33,36
2,9:06.0,M. Plumlee enters the game for N. Jokić,,33,36
2,9:06.0,,L. Aldridge enters the game for J. Poeltl,33,36
2,8:54.0,,D. White misses 2-pt layup from 1 ft (block by M. Plumlee),33,36
2,8:54.0,Defensive rebound by Team,,33,36
2,8:40.0,T. Lyles misses 2-pt hook shot from 8 ft,,33,36
2,8:37.0,,Defensive rebound by L. Aldridge,33,36
2,8:26.0,,L. Aldridge makes 2-pt layup from 2 ft (assist by R. Gay),33,38
2,8:10.0,T. Lyles makes 2-pt layup from 1 ft (assist by M. Morris),,35,38
2,7:55.0,,Turnover by R. Gay (lost ball; steal by T. Lyles),35,38
2,7:49.0,M. Morris misses 2-pt jump shot from 13 ft,,35,38
2,7:46.0,,Defensive rebound by D. Bertāns,35,38
2,7:46.0,J. Hernangómez enters the game for J. Murray,,35,38
2,7:46.0,,D. DeRozan enters the game for M. Belinelli,35,38
2,7:46.0,,B. Forbes enters the game for D. Bertāns,35,38
2,7:30.0,,D. DeRozan misses 2-pt jump shot from 15 ft,35,38
2,7:25.0,Defensive rebound by M. Beasley,,35,38
2,7:14.0,M. Beasley misses 2-pt jump shot from 7 ft,,35,38
2,7:12.0,,Defensive rebound by D. DeRozan,35,38
2,7:04.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by D. DeRozan),35,40
2,6:45.0,M. Morris makes 2-pt jump shot from 10 ft (assist by M. Plumlee),,37,40
2,6:27.0,,B. Forbes misses 3-pt jump shot from 25 ft,37,40
2,6:25.0,,Offensive rebound by D. White,37,40
2,6:23.0,,L. Aldridge makes 2-pt dunk at rim (assist by D. White),37,42
2,6:06.0,M. Beasley misses 3-pt jump shot from 25 ft,,37,42
2,6:03.0,,Defensive rebound by R. Gay,37,42
2,5:54.0,,Shooting foul by T. Lyles (drawn by D. DeRozan),37,42
2,5:54.0,,D. DeRozan makes free throw 1 of 2,37,43
2,5:54.0,T. Craig enters the game for M. Beasley,,37,43
2,5:54.0,,M. Belinelli enters the game for R. Gay,37,43
2,5:54.0,,D. DeRozan misses free throw 2 of 2,37,43
2,5:52.0,Defensive rebound by J. Hernangómez,,37,43
2,5:40.0,M. Morris misses 2-pt jump shot from 11 ft,,37,43
2,5:38.0,Offensive rebound by M. Plumlee,,37,43
2,5:35.0,M. Morris makes 3-pt jump shot from 26 ft (assist by T. Lyles),,40,43
2,5:21.0,,Turnover by B. Forbes (lost ball; steal by M. Morris),40,43
2,5:15.0,Turnover by M. Morris (bad pass; steal by B. Forbes),,40,43
2,5:11.0,,M. Belinelli misses 2-pt layup from 2 ft,40,43
2,5:05.0,,Offensive rebound by L. Aldridge,40,43
2,5:05.0,,L. Aldridge makes 2-pt layup from 1 ft,40,45
2,4:52.0,Shooting foul by D. DeRozan (drawn by T. Lyles),,40,45
2,4:52.0,T. Lyles makes free throw 1 of 2,,41,45
2,4:52.0,,D. Bertāns enters the game for D. White,41,45
2,4:52.0,T. Lyles makes free throw 2 of 2,,42,45
2,4:42.0,,Turnover by B. Forbes (bad pass; steal by M. Plumlee),42,45
2,4:39.0,M. Morris makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,45,45
2,4:37.0,,San Antonio full timeout,45,45
2,4:37.0,N. Jokić enters the game for T. Lyles,,45,45
2,4:37.0,,P. Mills enters the game for M. Belinelli,45,45
2,4:37.0,,J. Poeltl enters the game for B. Forbes,45,45
2,4:18.0,,L. Aldridge misses 2-pt jump shot from 12 ft,45,45
2,4:17.0,,Offensive rebound by Team,45,45
2,4:04.0,,D. DeRozan misses 2-pt jump shot from 11 ft,45,45
2,4:01.0,Defensive rebound by T. Craig,,45,45
2,3:47.0,N. Jokić misses 2-pt jump shot from 9 ft (block by D. DeRozan),,45,45
2,3:44.0,,Defensive rebound by J. Poeltl,45,45
2,3:38.0,,D. DeRozan misses 2-pt jump shot from 9 ft,45,45
2,3:35.0,Defensive rebound by J. Hernangómez,,45,45
2,3:30.0,T. Craig makes 3-pt jump shot from 23 ft (assist by N. Jokić),,48,45
2,3:24.0,,San Antonio full timeout,48,45
2,3:10.0,,Turnover by D. DeRozan (lost ball; steal by N. Jokić),48,45
2,3:06.0,Shooting foul by D. Bertāns (drawn by J. Hernangómez),,48,45
2,3:06.0,J. Hernangómez makes free throw 1 of 2,,49,45
2,3:06.0,J. Murray enters the game for M. Morris,,49,45
2,3:06.0,J. Hernangómez makes free throw 2 of 2,,50,45
2,2:52.0,,Turnover by P. Mills (bad pass; steal by N. Jokić),50,45
2,2:42.0,J. Hernangómez misses 2-pt layup from 1 ft,,50,45
2,2:40.0,,Defensive rebound by J. Poeltl,50,45
2,2:33.0,,P. Mills misses 3-pt jump shot from 22 ft,50,45
2,2:30.0,,Offensive rebound by Team,50,45
2,2:23.0,,D. DeRozan makes 2-pt layup at rim,50,47
2,2:10.0,J. Hernangómez misses 2-pt dunk from 2 ft,,50,47
2,2:07.0,Offensive rebound by N. Jokić,,50,47
2,2:01.0,N. Jokić makes 3-pt jump shot from 25 ft (assist by J. Murray),,53,47
2,1:43.0,,J. Poeltl makes 2-pt jump shot from 7 ft (assist by P. Mills),53,49
2,1:23.0,J. Murray misses 3-pt jump shot from 25 ft,,53,49
2,1:20.0,,Defensive rebound by J. Poeltl,53,49
2,1:02.0,,L. Aldridge makes 2-pt layup from 1 ft,53,51
2,1:02.0,Violation by Team (def goaltending),,53,51
2,0:49.0,M. Plumlee misses 2-pt hook shot from 2 ft,,53,51
2,0:47.0,,Defensive rebound by J. Poeltl,53,51
2,0:35.0,,L. Aldridge makes 2-pt layup from 1 ft,53,53
2,0:30.0,J. Murray misses 2-pt jump shot from 10 ft,,53,53
2,0:28.0,,Defensive rebound by D. DeRozan,53,53
2,0:07.0,,D. DeRozan makes 2-pt jump shot from 19 ft,53,55
2,0:04.0,Personal foul by P. Mills (drawn by J. Murray),,53,55
2,0:02.0,Turnover by N. Jokić (bad pass; steal by D. DeRozan),,53,55
2,0:00.0,,D. DeRozan misses 3-pt jump shot from 33 ft,53,55
2,0:00.0,,Offensive rebound by Team,53,55
3,11:41.0,M. Plumlee makes 2-pt layup from 1 ft,,55,55
3,11:25.0,,R. Gay misses 3-pt jump shot from 23 ft,55,55
3,11:22.0,Defensive rebound by T. Craig,,55,55
3,11:20.0,Shooting foul by D. DeRozan (drawn by M. Plumlee),,55,55
3,11:20.0,M. Plumlee misses free throw 1 of 2,,55,55
3,11:20.0,Offensive rebound by Team,,55,55
3,11:20.0,M. Plumlee misses free throw 2 of 2,,55,55
3,11:17.0,,Defensive rebound by R. Gay,55,55
3,10:58.0,,B. Forbes makes 3-pt jump shot from 24 ft (assist by D. DeRozan),55,58
3,10:46.0,Turnover by N. Jokić (bad pass),,55,58
3,10:31.0,,R. Gay misses 2-pt jump shot from 7 ft,55,58
3,10:28.0,Defensive rebound by J. Hernangómez,,55,58
3,10:18.0,Personal foul by D. White (drawn by J. Murray),,55,58
3,10:05.0,M. Plumlee misses 2-pt hook shot from 7 ft (block by R. Gay),,55,58
3,10:04.0,Offensive rebound by T. Craig,,55,58
3,10:04.0,Turnover by Team (shot clock),,55,58
3,9:47.0,,L. Aldridge misses 2-pt jump shot from 17 ft,55,58
3,9:44.0,Defensive rebound by J. Hernangómez,,55,58
3,9:40.0,Personal foul by D. DeRozan (drawn by N. Jokić),,55,58
3,9:28.0,Turnover by M. Plumlee (3 sec),,55,58
3,9:15.0,,D. DeRozan makes 2-pt layup from 2 ft,55,60
3,8:58.0,Turnover by M. Plumlee (out of bounds lost ball),,55,60
3,8:47.0,,D. White misses 3-pt jump shot from 26 ft,55,60
3,8:44.0,Defensive rebound by M. Plumlee,,55,60
3,8:20.0,J. Murray misses 3-pt jump shot from 30 ft,,55,60
3,8:19.0,Offensive rebound by M. Plumlee,,55,60
3,8:19.0,M. Plumlee makes 2-pt layup from 1 ft,,57,60
3,8:19.0,Shooting foul by B. Forbes (drawn by M. Plumlee),,57,60
3,8:19.0,M. Plumlee makes free throw 1 of 1,,58,60
3,7:57.0,,R. Gay makes 2-pt jump shot from 12 ft (assist by B. Forbes),58,62
3,7:45.0,Turnover by N. Jokić (bad pass; steal by L. Aldridge),,58,62
3,7:43.0,,Personal foul by J. Murray (drawn by D. White),58,62
3,7:35.0,,B. Forbes misses 3-pt jump shot from 26 ft,58,62
3,7:32.0,Defensive rebound by T. Craig,,58,62
3,7:19.0,N. Jokić misses 2-pt hook shot from 9 ft,,58,62
3,7:18.0,Offensive rebound by Team,,58,62
3,7:18.0,M. Beasley enters the game for N. Jokić,,58,62
3,7:13.0,J. Murray misses 3-pt jump shot from 26 ft,,58,62
3,7:10.0,,Defensive rebound by R. Gay,58,62
3,7:01.0,,L. Aldridge makes 2-pt layup from 7 ft (assist by R. Gay),58,64
3,6:44.0,Turnover by J. Murray (traveling),,58,64
3,6:44.0,,San Antonio full timeout,58,64
3,6:44.0,M. Morris enters the game for J. Murray,,58,64
3,6:44.0,,P. Mills enters the game for D. White,58,64
3,6:33.0,,L. Aldridge misses 2-pt hook shot from 7 ft,58,64
3,6:30.0,Defensive rebound by J. Hernangómez,,58,64
3,6:13.0,J. Hernangómez makes 3-pt jump shot from 25 ft (assist by M. Beasley),,61,64
3,6:00.0,,D. DeRozan misses 2-pt layup from 8 ft (block by T. Craig),61,64
3,6:00.0,,Offensive rebound by Team,61,64
3,6:00.0,,D. Bertāns enters the game for R. Gay,61,64
3,5:47.0,,D. DeRozan makes 2-pt jump shot from 15 ft,61,66
3,5:34.0,M. Morris misses 2-pt jump shot from 11 ft,,61,66
3,5:31.0,,Defensive rebound by L. Aldridge,61,66
3,5:28.0,,B. Forbes misses 3-pt jump shot from 26 ft,61,66
3,5:24.0,Defensive rebound by M. Plumlee,,61,66
3,5:15.0,J. Hernangómez misses 3-pt jump shot from 25 ft,,61,66
3,5:15.0,,Defensive rebound by P. Mills,61,66
3,5:08.0,,Turnover by P. Mills (bad pass; steal by M. Beasley),61,66
3,5:04.0,M. Beasley misses 3-pt jump shot from 27 ft,,61,66
3,5:01.0,,Defensive rebound by P. Mills,61,66
3,4:53.0,,L. Aldridge makes 2-pt hook shot from 5 ft,61,68
3,4:52.0,Denver full timeout,,61,68
3,4:52.0,N. Jokić enters the game for M. Plumlee,,61,68
3,4:52.0,,M. Belinelli enters the game for B. Forbes,61,68
3,4:29.0,M. Morris makes 2-pt jump shot from 7 ft (assist by M. Beasley),,63,68
3,4:13.0,,M. Belinelli misses 3-pt jump shot from 25 ft,63,68
3,4:10.0,Defensive rebound by J. Hernangómez,,63,68
3,4:02.0,J. Hernangómez makes 2-pt layup at rim (assist by N. Jokić),,65,68
3,3:41.0,,D. DeRozan misses 2-pt jump shot from 7 ft (block by T. Craig),65,68
3,3:39.0,,Offensive rebound by D. DeRozan,65,68
3,3:37.0,,D. DeRozan misses 2-pt jump shot from 16 ft,65,68
3,3:35.0,Defensive rebound by M. Beasley,,65,68
3,3:30.0,M. Beasley makes 3-pt jump shot from 23 ft,,68,68
3,3:14.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by D. Bertāns),68,70
3,3:14.0,,Shooting foul by M. Morris (drawn by L. Aldridge),68,70
3,3:14.0,T. Lyles enters the game for T. Craig,,68,70
3,3:14.0,,R. Gay enters the game for D. DeRozan,68,70
3,3:14.0,,L. Aldridge makes free throw 1 of 1,68,71
3,3:04.0,Personal foul by L. Aldridge (drawn by N. Jokić),,68,71
3,3:04.0,N. Jokić makes free throw 1 of 2,,69,71
3,3:04.0,N. Jokić misses free throw 2 of 2,,69,71
3,3:02.0,,Defensive rebound by R. Gay,69,71
3,2:38.0,,L. Aldridge makes 2-pt jump shot from 12 ft (assist by M. Belinelli),69,73
3,2:25.0,J. Hernangómez makes 2-pt layup from 2 ft (assist by N. Jokić),,71,73
3,2:16.0,,P. Mills misses 3-pt jump shot from 26 ft,71,73
3,2:13.0,Defensive rebound by J. Hernangómez,,71,73
3,2:01.0,M. Beasley misses 3-pt jump shot from 25 ft,,71,73
3,1:58.0,,Defensive rebound by R. Gay,71,73
3,1:48.0,,R. Gay misses 2-pt hook shot from 7 ft,71,73
3,1:46.0,Defensive rebound by M. Beasley,,71,73
3,1:36.0,M. Morris misses 2-pt layup from 1 ft,,71,73
3,1:33.0,,Defensive rebound by M. Belinelli,71,73
3,1:16.0,,R. Gay makes 2-pt layup at rim,71,75
3,0:59.0,M. Morris misses 3-pt jump shot from 23 ft,,71,75
3,0:56.0,,Defensive rebound by D. Bertāns,71,75
3,0:52.0,,P. Mills misses 3-pt jump shot from 26 ft,71,75
3,0:48.0,Defensive rebound by T. Lyles,,71,75
3,0:41.0,Personal foul by P. Mills (drawn by J. Hernangómez),,71,75
3,0:41.0,J. Hernangómez makes free throw 1 of 2,,72,75
3,0:41.0,M. Plumlee enters the game for N. Jokić,,72,75
3,0:41.0,J. Hernangómez makes free throw 2 of 2,,73,75
3,0:34.0,,D. Bertāns misses 3-pt jump shot from 24 ft,73,75
3,0:30.0,Defensive rebound by M. Beasley,,73,75
3,0:11.0,M. Morris makes 2-pt jump shot from 15 ft,,75,75
3,0:08.0,,Shooting foul by M. Morris (drawn by P. Mills),75,75
3,0:08.0,,P. Mills misses free throw 1 of 3,75,75
3,0:08.0,,Offensive rebound by Team,75,75
3,0:08.0,,P. Mills makes free throw 2 of 3,75,76
3,0:08.0,N. Jokić enters the game for M. Plumlee,,75,76
3,0:08.0,,D. White enters the game for M. Belinelli,75,76
3,0:08.0,,P. Mills makes free throw 3 of 3,75,77
3,0:00.0,M. Beasley misses 2-pt jump shot from 18 ft,,75,77
3,0:00.0,Offensive rebound by Team,,75,77
4,11:45.0,,P. Mills misses 3-pt jump shot from 26 ft,75,77
4,11:41.0,Defensive rebound by M. Beasley,,75,77
4,11:30.0,Turnover by T. Lyles (bad pass; steal by B. Forbes),,75,77
4,11:23.0,,R. Gay misses 3-pt jump shot from 24 ft,75,77
4,11:20.0,Defensive rebound by Team,,75,77
4,11:20.0,,D. White enters the game for P. Mills,75,77
4,10:58.0,J. Murray makes 3-pt jump shot from 25 ft (assist by N. Jokić),,78,77
4,10:41.0,,B. Forbes misses 2-pt jump shot from 22 ft,78,77
4,10:38.0,Defensive rebound by M. Beasley,,78,77
4,10:28.0,T. Lyles misses 3-pt jump shot from 25 ft,,78,77
4,10:25.0,,Defensive rebound by B. Forbes,78,77
4,10:17.0,,M. Belinelli misses 3-pt jump shot from 26 ft,78,77
4,10:15.0,Defensive rebound by T. Lyles,,78,77
4,10:03.0,T. Lyles misses 3-pt jump shot from 25 ft,,78,77
4,9:59.0,,Defensive rebound by M. Belinelli,78,77
4,9:55.0,,B. Forbes makes 2-pt layup at rim (assist by M. Belinelli),78,79
4,9:55.0,,Shooting foul by J. Murray (drawn by B. Forbes),78,79
4,9:55.0,,D. DeRozan enters the game for R. Gay,78,79
4,9:55.0,,B. Forbes misses free throw 1 of 1,78,79
4,9:52.0,Defensive rebound by J. Murray,,78,79
4,9:44.0,Shooting foul by D. White (drawn by M. Beasley),,78,79
4,9:44.0,M. Beasley makes free throw 1 of 2,,79,79
4,9:44.0,M. Beasley makes free throw 2 of 2,,80,79
4,9:27.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by J. Poeltl),80,82
4,9:11.0,M. Morris misses 2-pt layup from 1 ft,,80,82
4,9:09.0,,Defensive rebound by D. DeRozan,80,82
4,9:01.0,,B. Forbes makes 3-pt jump shot from 24 ft (assist by D. DeRozan),80,85
4,9:01.0,Denver full timeout,,80,85
4,8:50.0,J. Murray misses 3-pt jump shot from 26 ft,,80,85
4,8:46.0,,Defensive rebound by B. Forbes,80,85
4,8:44.0,,J. Poeltl makes 2-pt dunk from 2 ft (assist by B. Forbes),80,87
4,8:22.0,M. Beasley misses 3-pt jump shot from 26 ft,,80,87
4,8:18.0,,Defensive rebound by J. Poeltl,80,87
4,8:05.0,,M. Belinelli misses 3-pt jump shot from 30 ft,80,87
4,8:03.0,Defensive rebound by Team,,80,87
4,8:03.0,J. Hernangómez enters the game for T. Lyles,,80,87
4,7:51.0,Turnover by N. Jokić (lost ball; steal by D. White),,80,87
4,7:43.0,,J. Poeltl makes 2-pt layup from 1 ft (assist by M. Belinelli),80,89
4,7:43.0,Denver full timeout,,80,89
4,7:43.0,T. Craig enters the game for M. Beasley,,80,89
4,7:40.0,J. Murray misses 2-pt layup at rim (block by D. White),,80,89
4,7:37.0,Offensive rebound by J. Hernangómez,,80,89
4,7:36.0,J. Murray misses 2-pt jump shot from 13 ft,,80,89
4,7:36.0,,Defensive rebound by M. Belinelli,80,89
4,7:28.0,,D. White makes 2-pt dunk from 1 ft (assist by M. Belinelli),80,91
4,7:10.0,J. Murray misses 3-pt jump shot from 25 ft,,80,91
4,7:07.0,,Defensive rebound by B. Forbes,80,91
4,7:04.0,,B. Forbes misses 2-pt layup from 1 ft,80,91
4,7:04.0,Defensive rebound by Team,,80,91
4,7:04.0,M. Plumlee enters the game for N. Jokić,,80,91
4,6:54.0,M. Morris misses 2-pt jump shot from 16 ft,,80,91
4,6:51.0,,Defensive rebound by D. DeRozan,80,91
4,6:35.0,,J. Poeltl misses 2-pt dunk from 1 ft,80,91
4,6:32.0,Defensive rebound by J. Murray,,80,91
4,6:29.0,Turnover by J. Murray (lost ball; steal by D. DeRozan),,80,91
4,6:24.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by D. White),80,94
4,6:22.0,Denver full timeout,,80,94
4,6:22.0,M. Beasley enters the game for J. Murray,,80,94
4,6:08.0,M. Beasley misses 2-pt jump shot from 12 ft,,80,94
4,6:06.0,Offensive rebound by M. Beasley,,80,94
4,6:03.0,M. Beasley makes 2-pt layup from 2 ft (assist by M. Morris),,82,94
4,5:49.0,,D. White misses 2-pt layup from 2 ft,82,94
4,5:48.0,,Offensive rebound by J. Poeltl,82,94
4,5:47.0,,J. Poeltl misses 2-pt layup from 1 ft,82,94
4,5:47.0,Defensive rebound by J. Hernangómez,,82,94
4,5:33.0,M. Beasley makes 2-pt layup from 1 ft (assist by M. Plumlee),,84,94
4,5:13.0,,M. Belinelli misses 3-pt jump shot from 23 ft,84,94
4,5:10.0,,Offensive rebound by J. Poeltl,84,94
4,4:58.0,,D. DeRozan makes 2-pt jump shot from 20 ft,84,96
4,4:31.0,Shooting foul by J. Poeltl (drawn by M. Plumlee),,84,96
4,4:31.0,M. Plumlee misses free throw 1 of 2,,84,96
4,4:31.0,Offensive rebound by Team,,84,96
4,4:31.0,,L. Aldridge enters the game for M. Belinelli,84,96
