QUARTER,TIME_REMAINING,HOUSTON_ACTION,UTAH_ACTION,HOUSTON_SCORE,UTAH_SCORE
4,7:51.0,E. Gordon misses 3-pt jump shot from 28 ft,,84,83
4,7:48.0,Offensive rebound by P. Tucker,,84,83
4,7:45.0,Turnover by E. Gordon (bad pass; steal by D. Mitchell),,84,83
4,7:39.0,,Turnover by D. Mitchell (bad pass; steal by C. Capela),84,83
4,7:34.0,J. Harden makes 2-pt dunk from 2 ft,,86,83
4,7:32.0,,Utah full timeout,86,83
4,7:32.0,C. Paul enters the game for G. Green,,86,83
4,7:16.0,,J. Ingles misses 3-pt jump shot from 26 ft,86,83
4,7:15.0,Defensive rebound by P. Tucker,,86,83
4,6:57.0,J. Harden makes 3-pt jump shot from 29 ft,,89,83
4,6:37.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by D. Mitchell),89,85
4,6:18.0,Turnover by J. Harden (lost ball; steal by J. Crowder),,89,85
4,6:14.0,,R. O'Neale makes 3-pt jump shot from 24 ft (assist by J. Crowder),89,88
4,5:51.0,P. Tucker misses 3-pt jump shot from 23 ft,,89,88
4,5:48.0,,Defensive rebound by J. Ingles,89,88
4,5:41.0,,D. Mitchell misses 3-pt jump shot from 25 ft,89,88
4,5:37.0,Defensive rebound by E. Gordon,,89,88
4,5:31.0,Personal foul by R. O'Neale (drawn by J. Harden),,89,88
4,5:15.0,P. Tucker misses 2-pt layup from 4 ft,,89,88
4,5:13.0,Offensive rebound by E. Gordon,,89,88
4,5:05.0,C. Paul makes 2-pt layup from 3 ft (assist by P. Tucker),,91,88
4,4:51.0,,D. Mitchell makes 2-pt jump shot from 4 ft,91,90
4,4:51.0,Houston full timeout,,91,90
4,4:27.0,Turnover by C. Paul (out of bounds lost ball),,91,90
4,4:04.0,,D. Mitchell misses 2-pt jump shot from 10 ft,91,90
4,4:02.0,Defensive rebound by C. Capela,,91,90
4,4:01.0,Turnover by C. Capela (bad pass; steal by J. Crowder),,91,90
4,3:42.0,Defensive rebound by C. Capela,,91,90
4,3:42.0,,D. Mitchell misses 2-pt jump shot from 13 ft,91,90
4,3:28.0,Personal foul by D. Mitchell (drawn by J. Harden),,91,90
4,3:28.0,Houston full timeout,,91,90
4,3:28.0,,R. Rubio enters the game for J. Crowder,91,90
4,3:20.0,C. Paul misses 2-pt layup from 4 ft (block by R. Gobert),,91,90
4,3:18.0,,Defensive rebound by R. Gobert,91,90
4,3:15.0,,D. Mitchell misses 2-pt dunk from 2 ft,91,90
4,3:14.0,Defensive rebound by Team,,91,90
4,3:09.0,E. Gordon misses 2-pt layup from 2 ft (block by R. Gobert),,91,90
4,3:09.0,Offensive rebound by Team,,91,90
4,2:52.0,P. Tucker misses 2-pt jump shot from 8 ft,,91,90
4,2:51.0,Offensive rebound by C. Capela,,91,90
4,2:48.0,J. Harden misses 3-pt jump shot from 23 ft,,91,90
4,2:45.0,,Defensive rebound by R. O'Neale,91,90
4,2:41.0,,J. Ingles misses 3-pt jump shot from 26 ft,91,90
4,2:37.0,Defensive rebound by C. Capela,,91,90
4,2:32.0,E. Gordon makes 3-pt jump shot from 27 ft (assist by C. Paul),,94,90
4,2:12.0,,R. Rubio makes 2-pt layup from 2 ft,94,92
4,1:56.0,Shooting foul by R. Gobert (drawn by J. Harden),,94,92
4,1:56.0,J. Harden makes free throw 1 of 2,,95,92
4,1:56.0,J. Harden makes free throw 2 of 2,,96,92
4,1:40.0,,Personal foul by J. Harden (drawn by R. Gobert),96,92
4,1:34.0,,D. Mitchell makes 3-pt jump shot from 26 ft,96,95
4,1:11.0,J. Harden makes 3-pt jump shot from 26 ft,,99,95
4,1:02.0,,D. Mitchell makes 2-pt layup from 2 ft,99,97
4,0:42.0,Shooting foul by R. Gobert (drawn by J. Harden),,99,97
4,0:42.0,J. Harden makes free throw 1 of 2,,100,97
4,0:42.0,J. Harden makes free throw 2 of 2,,101,97
4,0:33.0,,Shooting foul by E. Gordon (drawn by D. Mitchell),101,97
4,0:33.0,,D. Mitchell makes free throw 1 of 2,101,98
4,0:33.0,,D. Mitchell makes free throw 2 of 2,101,99
4,0:13.0,J. Harden misses 3-pt jump shot from 26 ft,,101,99
4,0:10.0,Offensive rebound by P. Tucker,,101,99
4,0:10.0,Personal foul by D. Mitchell (drawn by P. Tucker),,101,99
4,0:10.0,P. Tucker makes free throw 1 of 2,,102,99
4,0:10.0,,D. Favors enters the game for R. Rubio,102,99
4,0:10.0,P. Tucker misses free throw 2 of 2,,102,99
4,0:10.0,,Defensive rebound by D. Mitchell,102,99
4,0:10.0,,Utah full timeout,102,99
4,0:10.0,A. Rivers enters the game for C. Paul,,102,99
4,0:10.0,,K. Korver enters the game for D. Favors,102,99
4,0:10.0,,R. Rubio enters the game for R. O'Neale,102,99
4,0:10.0,,Utah full timeout,102,99
4,0:08.0,,D. Mitchell misses 3-pt jump shot from 25 ft,102,99
4,0:06.0,Defensive rebound by P. Tucker,,102,99
4,0:06.0,Personal foul by J. Ingles (drawn by P. Tucker),,102,99
4,0:06.0,P. Tucker makes free throw 1 of 2,,103,99
4,0:06.0,C. Paul enters the game for A. Rivers,,103,99
4,0:06.0,P. Tucker makes free throw 2 of 2,,104,99
4,0:01.0,,R. Rubio makes 2-pt jump shot from 19 ft,104,101
