QUARTER,TIME_REMAINING,TORONTO_ACTION,PHILADELPHIA_ACTION,TORONTO_SCORE,PHILADELPHIA_SCORE
1,2:21.0,,J. Embiid enters the game for T. Harris,22,26
1,2:21.0,,J. Redick enters the game for G. Monroe,22,26
1,2:14.0,D. Green makes 3-pt jump shot from 25 ft (assist by F. VanVleet),,25,26
1,1:58.0,,Flagrant foul type 1 by S. Ibaka (drawn by J. Redick),25,26
1,1:58.0,,J. Redick makes flagrant free throw 1 of 2,25,27
1,1:58.0,,J. Redick misses flagrant free throw 2 of 2,25,27
1,1:58.0,,Offensive rebound by Team,25,27
1,1:58.0,,J. Ennis enters the game for B. Simmons,25,27
1,1:48.0,,Turnover by J. Embiid (traveling),25,27
1,1:34.0,P. Siakam misses 3-pt jump shot from 25 ft,,25,27
1,1:30.0,,Defensive rebound by J. Butler,25,27
1,1:13.0,,J. Redick misses 3-pt jump shot from 26 ft,25,27
1,1:10.0,Defensive rebound by D. Green,,25,27
1,1:07.0,F. VanVleet misses 2-pt layup from 3 ft,,25,27
1,1:01.0,,Defensive rebound by J. Ennis,25,27
1,1:00.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by J. Butler),25,30
1,0:43.0,D. Green makes 3-pt jump shot from 27 ft (assist by N. Powell),,28,30
1,0:29.0,,J. Embiid makes 2-pt jump shot from 7 ft (assist by J. Butler),28,32
1,0:14.0,Shooting foul by M. Scott (drawn by P. Siakam),,28,32
1,0:14.0,P. Siakam misses free throw 1 of 2,,28,32
1,0:14.0,Offensive rebound by Team,,28,32
1,0:14.0,P. Siakam makes free throw 2 of 2,,29,32
1,0:00.0,,J. Butler misses 2-pt jump shot from 13 ft,29,32
1,0:00.0,,Offensive rebound by Team,29,32
2,11:50.0,P. Siakam misses 2-pt jump shot from 16 ft,,29,32
2,11:47.0,,Defensive rebound by J. Embiid,29,32
2,11:29.0,,J. Embiid misses 2-pt jump shot from 16 ft,29,32
2,11:27.0,Defensive rebound by S. Ibaka,,29,32
2,11:18.0,K. Lowry misses 3-pt jump shot from 26 ft,,29,32
2,11:15.0,,Defensive rebound by J. Embiid,29,32
2,11:07.0,,T. Harris makes 2-pt jump shot from 5 ft (assist by J. Redick),29,34
2,10:57.0,F. VanVleet misses 3-pt jump shot from 28 ft,,29,34
2,10:54.0,,Defensive rebound by J. Embiid,29,34
2,10:48.0,,J. Butler makes 2-pt layup from 2 ft,29,36
2,10:36.0,Turnover by S. Ibaka (bad pass),,29,36
2,10:22.0,,J. Redick misses 3-pt jump shot from 25 ft,29,36
2,10:15.0,,Offensive rebound by J. Ennis,29,36
2,10:15.0,,J. Ennis makes 2-pt layup at rim,29,38
2,10:13.0,Toronto full timeout,,29,38
2,10:13.0,M. Gasol enters the game for S. Ibaka,,29,38
2,10:13.0,K. Leonard enters the game for P. Siakam,,29,38
2,10:13.0,,B. Simmons enters the game for J. Ennis,29,38
2,9:58.0,M. Gasol misses 3-pt jump shot from 24 ft,,29,38
2,9:55.0,,Defensive rebound by J. Butler,29,38
2,9:40.0,,B. Simmons misses 2-pt layup from 2 ft (block by M. Gasol),29,38
2,9:40.0,,Offensive rebound by B. Simmons,29,38
2,9:40.0,,B. Simmons misses 2-pt layup at rim,29,38
2,9:40.0,,Offensive rebound by J. Embiid,29,38
2,9:40.0,,Shooting foul by F. VanVleet (drawn by J. Embiid),29,38
2,9:40.0,,J. Embiid makes free throw 1 of 2,29,39
2,9:40.0,,J. Embiid makes free throw 2 of 2,29,40
2,9:24.0,M. Gasol makes 2-pt jump shot from 9 ft,,31,40
2,9:01.0,,B. Simmons misses 2-pt hook shot from 7 ft,31,40
2,8:58.0,Defensive rebound by M. Gasol,,31,40
2,8:56.0,K. Lowry misses 3-pt jump shot from 26 ft,,31,40
2,8:52.0,,Defensive rebound by J. Butler,31,40
2,8:41.0,,T. Harris misses 2-pt jump shot from 9 ft,31,40
2,8:39.0,Defensive rebound by F. VanVleet,,31,40
2,8:30.0,N. Powell makes 3-pt jump shot from 23 ft (assist by K. Leonard),,34,40
2,8:16.0,,B. Simmons makes 2-pt dunk from 1 ft (assist by J. Butler),34,42
2,7:56.0,K. Leonard misses 2-pt jump shot from 12 ft,,34,42
2,7:54.0,,Defensive rebound by J. Embiid,34,42
2,7:48.0,,Turnover by J. Butler (bad pass; steal by M. Gasol),34,42
2,7:43.0,N. Powell misses 2-pt layup from 3 ft,,34,42
2,7:40.0,,Defensive rebound by J. Butler,34,42
2,7:33.0,,J. Embiid makes 3-pt jump shot from 27 ft (assist by J. Butler),34,45
2,7:10.0,F. VanVleet misses 3-pt jump shot from 25 ft (block by T. Harris),,34,45
2,7:08.0,,Defensive rebound by B. Simmons,34,45
2,7:00.0,,Turnover by J. Redick (bad pass; steal by F. VanVleet),34,45
2,6:47.0,Shooting foul by B. Simmons (drawn by M. Gasol),,34,45
2,6:47.0,M. Gasol misses free throw 1 of 2,,34,45
2,6:47.0,Offensive rebound by Team,,34,45
2,6:47.0,,J. Ennis enters the game for J. Butler,34,45
2,6:47.0,,G. Monroe enters the game for J. Embiid,34,45
2,6:47.0,M. Gasol makes free throw 2 of 2,,35,45
2,6:27.0,,G. Monroe misses 2-pt hook shot from 5 ft,35,45
2,6:25.0,Defensive rebound by M. Gasol,,35,45
2,6:24.0,Shooting foul by J. Ennis (drawn by K. Lowry),,35,45
2,6:24.0,K. Lowry makes free throw 1 of 2,,36,45
2,6:24.0,D. Green enters the game for N. Powell,,36,45
2,6:24.0,K. Lowry misses free throw 2 of 2,,36,45
2,6:19.0,Offensive rebound by K. Leonard,,36,45
2,6:15.0,F. VanVleet misses 3-pt jump shot from 28 ft,,36,45
2,6:12.0,,Defensive rebound by B. Simmons,36,45
2,5:59.0,,B. Simmons misses 2-pt layup from 3 ft (block by M. Gasol),36,45
2,5:59.0,Defensive rebound by Team,,36,45
2,5:53.0,K. Leonard makes 2-pt jump shot from 7 ft,,38,45
2,5:41.0,,Personal foul by F. VanVleet (drawn by B. Simmons),38,45
2,5:41.0,P. Siakam enters the game for F. VanVleet,,38,45
2,5:33.0,,Shooting foul by K. Lowry (drawn by J. Ennis),38,45
2,5:33.0,,J. Ennis makes free throw 1 of 2,38,46
2,5:33.0,,J. Butler enters the game for J. Redick,38,46
2,5:33.0,,J. Ennis makes free throw 2 of 2,38,47
2,5:07.0,K. Leonard makes 2-pt dunk from 1 ft,,40,47
2,4:53.0,,T. Harris makes 3-pt jump shot from 25 ft (assist by J. Butler),40,50
2,4:46.0,Personal foul by J. Ennis (drawn by D. Green),,40,50
2,4:46.0,S. Ibaka enters the game for M. Gasol,,40,50
2,4:46.0,,M. Scott enters the game for J. Ennis,40,50
2,4:34.0,P. Siakam makes 2-pt jump shot from 5 ft (assist by K. Lowry),,42,50
2,4:17.0,,Offensive foul by J. Butler (drawn by K. Lowry),42,50
2,4:17.0,,Turnover by J. Butler (offensive foul),42,50
2,4:03.0,Turnover by K. Leonard (lost ball; steal by G. Monroe),,42,50
2,3:58.0,,J. Butler makes 2-pt dunk from 1 ft (assist by B. Simmons),42,52
2,3:41.0,K. Leonard makes 2-pt jump shot from 13 ft,,44,52
2,3:28.0,,Turnover by T. Harris (lost ball; steal by K. Lowry),44,52
2,3:23.0,K. Lowry makes 2-pt layup from 1 ft,,46,52
2,3:22.0,,Philadelphia full timeout,46,52
2,3:22.0,M. Gasol enters the game for S. Ibaka,,46,52
2,3:22.0,,J. Embiid enters the game for J. Butler,46,52
2,3:22.0,,J. Redick enters the game for G. Monroe,46,52
2,3:06.0,,Turnover by J. Embiid (out of bounds lost ball),46,52
2,2:50.0,Personal foul by J. Embiid (drawn by K. Leonard),,46,52
2,2:50.0,Offensive foul by K. Leonard (drawn by B. Simmons),,46,52
2,2:50.0,Turnover by K. Leonard (offensive foul),,46,52
2,2:50.0,,J. Butler enters the game for M. Scott,46,52
2,2:37.0,,Shooting foul by K. Leonard (drawn by J. Embiid),46,52
2,2:37.0,,J. Embiid makes free throw 1 of 2,46,53
2,2:37.0,,J. Embiid makes free throw 2 of 2,46,54
2,2:28.0,K. Leonard misses 2-pt layup from 6 ft,,46,54
2,2:26.0,,Defensive rebound by J. Embiid,46,54
2,2:21.0,,B. Simmons makes 2-pt layup from 2 ft (assist by T. Harris),46,56
2,2:05.0,P. Siakam makes 2-pt layup from 2 ft (assist by K. Lowry),,48,56
2,1:57.0,,J. Redick makes 3-pt jump shot from 24 ft (assist by B. Simmons),48,59
2,1:50.0,K. Leonard misses 3-pt jump shot from 26 ft,,48,59
2,1:47.0,,Defensive rebound by J. Butler,48,59
2,1:33.0,,T. Harris misses 2-pt jump shot from 10 ft,48,59
2,1:31.0,,Offensive rebound by B. Simmons,48,59
2,1:28.0,,J. Butler makes 3-pt jump shot from 25 ft (assist by J. Embiid),48,62
2,1:18.0,Toronto full timeout,,48,62
2,1:02.0,Shooting foul by J. Embiid (drawn by K. Lowry),,48,62
2,1:02.0,K. Lowry makes free throw 1 of 3,,49,62
2,1:02.0,K. Lowry misses free throw 2 of 3,,49,62
2,1:02.0,Offensive rebound by Team,,49,62
2,1:02.0,K. Lowry makes free throw 3 of 3,,50,62
2,0:43.0,,J. Redick misses 2-pt jump shot from 22 ft,50,62
2,0:42.0,,Offensive rebound by Team,50,62
2,0:39.0,,J. Butler misses 3-pt jump shot from 23 ft,50,62
2,0:37.0,Defensive rebound by K. Lowry,,50,62
2,0:34.0,Shooting foul by T. Harris (drawn by K. Leonard),,50,62
2,0:34.0,K. Leonard makes free throw 1 of 2,,51,62
2,0:34.0,K. Leonard makes free throw 2 of 2,,52,62
2,0:26.0,,Personal foul by M. Gasol (drawn by J. Embiid),52,62
2,0:26.0,,J. Embiid makes free throw 1 of 2,52,63
2,0:26.0,,M. Scott enters the game for T. Harris,52,63
2,0:26.0,,J. Embiid makes free throw 2 of 2,52,64
2,0:04.0,K. Leonard misses 2-pt dunk from 5 ft (block by J. Embiid),,52,64
2,0:04.0,Offensive rebound by P. Siakam,,52,64
2,0:04.0,Shooting foul by B. Simmons (drawn by P. Siakam),,52,64
2,0:04.0,P. Siakam misses free throw 1 of 2,,52,64
2,0:04.0,Offensive rebound by Team,,52,64
2,0:04.0,S. Ibaka enters the game for M. Gasol,,52,64
2,0:04.0,,T. Harris enters the game for M. Scott,52,64
2,0:04.0,P. Siakam makes free throw 2 of 2,,53,64
2,0:02.0,,J. Redick misses 3-pt jump shot from 32 ft,53,64
2,0:02.0,,Offensive rebound by Team,53,64
3,11:50.0,Shooting foul by T. Harris (drawn by M. Gasol),,53,64
3,11:50.0,M. Gasol makes free throw 1 of 2,,54,64
3,11:50.0,M. Gasol makes free throw 2 of 2,,55,64
3,11:38.0,,B. Simmons misses 2-pt layup from 6 ft (block by K. Leonard),55,64
3,11:33.0,Defensive rebound by D. Green,,55,64
3,11:29.0,K. Lowry misses 2-pt layup from 3 ft,,55,64
3,11:26.0,Offensive rebound by K. Leonard,,55,64
3,11:16.0,Personal foul by B. Simmons (drawn by D. Green),,55,64
3,11:09.0,M. Gasol misses 2-pt jump shot from 3 ft,,55,64
3,11:07.0,,Defensive rebound by T. Harris,55,64
3,10:50.0,,Personal foul by D. Green (drawn by J. Embiid),55,64
3,10:50.0,Violation by Team (delay of game),,55,64
3,10:50.0,Violation by Team (delay of game),,55,64
3,10:50.0,,J. Redick makes technical free throw,55,65
3,10:48.0,,J. Redick makes 2-pt jump shot from 18 ft (assist by J. Butler),55,67
3,10:34.0,K. Lowry misses 2-pt jump shot from 2 ft,,55,67
3,10:32.0,,Defensive rebound by J. Embiid,55,67
3,10:24.0,,J. Redick makes 3-pt jump shot from 27 ft,55,70
3,9:56.0,P. Siakam misses 2-pt layup from 4 ft (block by J. Embiid),,55,70
3,9:53.0,,Defensive rebound by T. Harris,55,70
3,9:44.0,,Shooting foul by P. Siakam (drawn by J. Embiid),55,70
3,9:44.0,,Offensive rebound by Team,55,70
3,9:44.0,,J. Embiid misses free throw 1 of 2,55,70
3,9:44.0,,J. Embiid makes free throw 2 of 2,55,71
3,9:18.0,D. Green makes 2-pt jump shot from 9 ft (assist by K. Lowry),,57,71
3,9:10.0,,Philadelphia full timeout,57,71
3,9:10.0,,J. Ennis enters the game for J. Redick,57,71
3,9:02.0,,J. Butler misses 3-pt jump shot from 26 ft,57,71
3,8:58.0,,Offensive rebound by J. Embiid,57,71
3,8:57.0,,J. Embiid makes 2-pt layup from 2 ft,57,73
3,8:37.0,D. Green misses 3-pt jump shot from 24 ft,,57,73
3,8:34.0,,Defensive rebound by J. Embiid,57,73
3,8:21.0,,J. Embiid misses 2-pt jump shot from 7 ft (block by P. Siakam),57,73
3,8:21.0,,Offensive rebound by Team,57,73
3,8:21.0,,J. Redick enters the game for J. Ennis,57,73
3,8:14.0,,J. Butler makes 2-pt jump shot from 10 ft (assist by J. Embiid),57,75
3,7:58.0,K. Leonard makes 2-pt jump shot from 20 ft,,59,75
3,7:34.0,,J. Embiid misses 2-pt jump shot from 14 ft,59,75
3,7:31.0,Defensive rebound by D. Green,,59,75
3,7:16.0,Def 3 sec tech foul by Team,,59,75
3,7:16.0,K. Leonard makes technical free throw,,60,75
3,7:16.0,,J. Ennis enters the game for J. Embiid,60,75
3,7:16.0,,G. Monroe enters the game for J. Redick,60,75
3,7:07.0,M. Gasol makes 2-pt hook shot from 9 ft,,62,75
3,6:40.0,,B. Simmons makes 2-pt jump shot from 11 ft (assist by T. Harris),62,77
3,6:28.0,K. Leonard makes 2-pt dunk from 1 ft,,64,77
3,6:11.0,,T. Harris misses 3-pt jump shot from 28 ft,64,77
3,6:09.0,Defensive rebound by K. Lowry,,64,77
3,6:06.0,Turnover by K. Lowry (bad pass; steal by J. Butler),,64,77
3,5:55.0,,J. Ennis makes 2-pt jump shot from 19 ft (assist by B. Simmons),64,79
3,5:33.0,M. Gasol misses 2-pt jump shot from 4 ft,,64,79
3,5:31.0,,Defensive rebound by T. Harris,64,79
3,5:27.0,,J. Butler misses 3-pt jump shot from 24 ft,64,79
3,5:27.0,Defensive rebound by M. Gasol,,64,79
3,5:21.0,K. Lowry makes 2-pt layup from 1 ft (assist by M. Gasol),,66,79
3,5:07.0,,Turnover by B. Simmons (lost ball; steal by M. Gasol),66,79
3,5:03.0,P. Siakam makes 2-pt dunk from 1 ft (assist by D. Green),,68,79
3,5:00.0,,Philadelphia full timeout,68,79
3,5:00.0,,M. Scott enters the game for T. Harris,68,79
3,4:35.0,,J. Ennis makes 2-pt layup from 1 ft (assist by B. Simmons),68,81
3,4:21.0,K. Leonard makes 2-pt jump shot from 16 ft,,70,81
3,4:00.0,,B. Simmons misses 2-pt hook shot from 8 ft,70,81
3,3:58.0,Defensive rebound by D. Green,,70,81
3,3:39.0,P. Siakam makes 2-pt dunk from 1 ft (assist by K. Lowry),,72,81
3,3:12.0,,M. Scott makes 2-pt jump shot from 8 ft (assist by J. Butler),72,83
3,2:59.0,Personal foul by J. Ennis (drawn by M. Gasol),,72,83
3,2:59.0,S. Ibaka enters the game for M. Gasol,,72,83
3,2:59.0,F. VanVleet enters the game for K. Lowry,,72,83
3,2:59.0,,J. Embiid enters the game for J. Butler,72,83
3,2:59.0,,T. Harris enters the game for J. Ennis,72,83
3,2:59.0,,J. Redick enters the game for G. Monroe,72,83
3,2:48.0,Turnover by K. Leonard (bad pass),,72,83
3,2:37.0,,T. Harris makes 2-pt jump shot from 17 ft,72,85
3,2:12.0,K. Leonard makes 2-pt jump shot from 16 ft,,74,85
3,1:54.0,,J. Redick makes 2-pt jump shot from 19 ft (assist by T. Harris),74,87
3,1:38.0,K. Leonard makes 3-pt jump shot from 26 ft,,77,87
3,1:22.0,,Turnover by T. Harris (bad pass; steal by S. Ibaka),77,87
3,1:18.0,P. Siakam makes 2-pt dunk at rim (assist by K. Leonard),,79,87
3,0:53.0,,J. Embiid makes 2-pt jump shot from 15 ft,79,89
3,0:34.0,K. Leonard makes 2-pt jump shot from 15 ft,,81,89
3,0:34.0,N. Powell enters the game for D. Green,,81,89
3,0:27.0,,Offensive foul by M. Scott (drawn by F. VanVleet),81,89
3,0:27.0,,Turnover by M. Scott (offensive foul),81,89
3,0:07.0,Turnover by K. Leonard (bad pass),,81,89
3,0:04.0,,Personal foul by P. Siakam (drawn by B. Simmons),81,89
3,0:03.0,,Turnover by M. Scott (step out of bounds),81,89
3,0:00.0,P. Siakam misses 3-pt jump shot from 27 ft,,81,89
3,0:00.0,Offensive rebound by Team,,81,89
4,12:00.0,,Technical foul by B. Simmons,81,89
4,12:00.0,F. VanVleet makes technical free throw,,82,89
4,11:48.0,,Shooting foul by K. Lowry (drawn by J. Butler),82,89
4,11:48.0,,J. Butler makes free throw 1 of 2,82,90
4,11:48.0,,J. Butler makes free throw 2 of 2,82,91
4,11:27.0,P. Siakam misses 3-pt jump shot from 24 ft,,82,91
4,11:23.0,,Defensive rebound by J. Ennis,82,91
4,11:12.0,,J. Embiid misses 2-pt jump shot from 15 ft,82,91
4,11:10.0,Defensive rebound by Team,,82,91
4,10:59.0,K. Lowry misses 2-pt jump shot from 20 ft,,82,91
4,10:55.0,,Defensive rebound by J. Redick,82,91
4,10:44.0,,J. Embiid makes 3-pt jump shot from 27 ft (assist by J. Butler),82,94
4,10:18.0,N. Powell misses 2-pt jump shot from 18 ft,,82,94
4,10:15.0,Offensive rebound by M. Gasol,,82,94
4,10:05.0,P. Siakam misses 2-pt layup from 6 ft (block by J. Embiid),,82,94
4,10:05.0,,Defensive rebound by Team,82,94
4,10:05.0,,Flagrant foul type 1 by P. Siakam (drawn by J. Embiid),82,94
4,10:05.0,,J. Embiid makes flagrant free throw 1 of 2,82,95
4,10:05.0,,J. Embiid makes flagrant free throw 2 of 2,82,96
4,9:55.0,,J. Butler makes 2-pt layup from 1 ft,82,98
4,9:40.0,P. Siakam misses 2-pt dunk from 1 ft (block by J. Embiid),,82,98
4,9:40.0,,Defensive rebound by J. Butler,82,98
4,9:37.0,,Personal take foul by K. Lowry (drawn by J. Butler),82,98
4,9:37.0,K. Leonard enters the game for P. Siakam,,82,98
4,9:23.0,,J. Embiid misses 2-pt jump shot from 2 ft,82,98
4,9:19.0,Defensive rebound by M. Gasol,,82,98
4,9:03.0,Turnover by K. Lowry (bad pass; steal by J. Butler),,82,98
4,9:01.0,,J. Butler makes 2-pt dunk from 2 ft,82,100
4,9:01.0,Toronto full timeout,,82,100
4,9:01.0,D. Green enters the game for M. Gasol,,82,100
4,9:01.0,S. Ibaka enters the game for N. Powell,,82,100
4,9:01.0,,G. Monroe enters the game for J. Embiid,82,100
4,9:01.0,,B. Simmons enters the game for J. Redick,82,100
4,8:49.0,S. Ibaka misses 2-pt jump shot from 17 ft,,82,100
4,8:46.0,,Defensive rebound by T. Harris,82,100
4,8:39.0,,J. Butler misses 3-pt jump shot from 27 ft,82,100
4,8:35.0,Defensive rebound by S. Ibaka,,82,100
4,8:13.0,D. Green makes 2-pt jump shot from 12 ft,,84,100
4,7:51.0,,J. Ennis misses 3-pt jump shot from 23 ft,84,100
4,7:48.0,Defensive rebound by K. Lowry,,84,100
4,7:44.0,D. Green misses 3-pt jump shot from 27 ft,,84,100
4,7:40.0,,Defensive rebound by T. Harris,84,100
4,7:19.0,,T. Harris misses 2-pt jump shot from 5 ft,84,100
4,7:17.0,,Offensive rebound by G. Monroe,84,100
4,7:17.0,,G. Monroe makes 2-pt layup from 1 ft,84,102
4,7:17.0,Violation by Team (def goaltending),,84,102
4,7:01.0,F. VanVleet misses 3-pt jump shot from 26 ft (block by J. Butler),,84,102
4,6:56.0,,Defensive rebound by B. Simmons,84,102
4,6:41.0,,G. Monroe misses 2-pt layup from 1 ft,84,102
4,6:38.0,Defensive rebound by S. Ibaka,,84,102
4,6:36.0,D. Green misses 3-pt jump shot from 27 ft,,84,102
4,6:31.0,Offensive rebound by D. Green,,84,102
4,6:20.0,K. Leonard misses 3-pt jump shot from 28 ft,,84,102
4,6:17.0,,Defensive rebound by T. Harris,84,102
4,6:14.0,,Philadelphia full timeout,84,102
4,6:14.0,M. Gasol enters the game for S. Ibaka,,84,102
4,6:14.0,P. McCaw enters the game for F. VanVleet,,84,102
4,6:14.0,,J. Embiid enters the game for T. Harris,84,102
4,6:14.0,,M. Scott enters the game for G. Monroe,84,102
4,6:06.0,,J. Embiid makes 2-pt layup from 1 ft (assist by J. Butler),84,104
4,6:06.0,,Shooting foul by K. Lowry (drawn by J. Embiid),84,104
4,6:06.0,,J. Embiid makes free throw 1 of 1,84,105
4,5:55.0,K. Leonard misses 2-pt jump shot from 15 ft,,84,105
4,5:52.0,,Defensive rebound by B. Simmons,84,105
4,5:51.0,,J. Butler makes 2-pt dunk from 1 ft (assist by B. Simmons),84,107
4,5:51.0,,Shooting foul by M. Gasol (drawn by J. Butler),84,107
4,5:51.0,,J. Butler makes free throw 1 of 1,84,108
4,5:41.0,Turnover by K. Leonard (bad pass; steal by J. Butler),,84,108
4,5:31.0,,J. Embiid makes 2-pt dunk from 1 ft (assist by B. Simmons),84,110
4,5:16.0,K. Lowry misses 3-pt jump shot from 26 ft,,84,110
4,5:13.0,,Defensive rebound by J. Butler,84,110
4,5:06.0,,J. Embiid misses 3-pt jump shot from 26 ft,84,110
4,5:03.0,Defensive rebound by M. Gasol,,84,110
4,5:01.0,Shooting foul by J. Embiid (drawn by K. Leonard),,84,110
4,5:01.0,K. Leonard makes free throw 1 of 2,,85,110
4,5:01.0,S. Ibaka enters the game for M. Gasol,,85,110
4,5:01.0,N. Powell enters the game for D. Green,,85,110
4,5:01.0,F. VanVleet enters the game for K. Lowry,,85,110
4,5:01.0,,J. Bolden enters the game for J. Butler,85,110
4,5:01.0,,T. McConnell enters the game for J. Embiid,85,110
4,5:01.0,,J. Simmons enters the game for B. Simmons,85,110
4,5:01.0,K. Leonard makes free throw 2 of 2,,86,110
4,4:48.0,,Offensive foul by J. Bolden (drawn by F. VanVleet),86,110
4,4:48.0,,Turnover by J. Bolden (offensive foul),86,110
4,4:48.0,J. Meeks enters the game for K. Leonard,,86,110
4,4:30.0,S. Ibaka makes 2-pt jump shot from 18 ft,,88,110
4,4:28.0,,Philadelphia full timeout,88,110
4,4:28.0,,A. Johnson enters the game for M. Scott,88,110
4,4:05.0,,J. Ennis misses 3-pt jump shot from 27 ft,88,110
4,4:03.0,Defensive rebound by F. VanVleet,,88,110
