QUARTER,TIME_REMAINING,PORTLAND_ACTION,DENVER_ACTION,PORTLAND_SCORE,DENVER_SCORE
4,5:39.0,Defensive rebound by D. Lillard,,87,83
4,5:27.0,E. Freedom misses 2-pt jump shot from 12 ft,,87,83
4,5:24.0,,Defensive rebound by W. Barton,87,83
4,5:13.0,,G. Harris misses 2-pt jump shot from 15 ft,87,83
4,5:10.0,Defensive rebound by E. Freedom,,87,83
4,4:50.0,D. Lillard misses 2-pt layup from 3 ft (block by N. Jokić),,87,83
4,4:47.0,,Defensive rebound by N. Jokić,87,83
4,4:44.0,,J. Murray misses 2-pt layup from 3 ft (block by C. McCollum),87,83
4,4:44.0,,Offensive rebound by T. Craig,87,83
4,4:40.0,,T. Craig misses 3-pt jump shot from 23 ft,87,83
4,4:38.0,Defensive rebound by E. Turner,,87,83
4,4:26.0,Shooting foul by G. Harris (drawn by E. Turner),,87,83
4,4:26.0,,Denver full timeout,87,83
4,4:26.0,,P. Millsap enters the game for W. Barton,87,83
4,4:26.0,E. Turner makes free throw 1 of 2,,88,83
4,4:26.0,M. Harkless enters the game for S. Curry,,88,83
4,4:26.0,E. Turner makes free throw 2 of 2,,89,83
4,4:12.0,,P. Millsap misses 3-pt jump shot from 23 ft,89,83
4,4:09.0,Defensive rebound by C. McCollum,,89,83
4,3:54.0,C. McCollum misses 2-pt jump shot from 9 ft,,89,83
4,3:52.0,,Defensive rebound by P. Millsap,89,83
4,3:47.0,,Personal foul by M. Harkless (drawn by P. Millsap),89,83
4,3:47.0,,P. Millsap makes free throw 1 of 2,89,84
4,3:47.0,,P. Millsap makes free throw 2 of 2,89,85
4,3:29.0,E. Turner misses 2-pt jump shot from 12 ft,,89,85
4,3:26.0,,Defensive rebound by N. Jokić,89,85
4,3:23.0,,Turnover by N. Jokić (bad pass; steal by D. Lillard),89,85
4,3:20.0,D. Lillard makes 3-pt jump shot from 22 ft (assist by E. Turner),,92,85
4,3:09.0,,Personal foul by M. Harkless (drawn by J. Murray),92,85
4,3:09.0,,J. Murray makes free throw 1 of 2,92,86
4,3:09.0,,J. Murray makes free throw 2 of 2,92,87
4,3:09.0,Portland full timeout,,92,87
4,2:57.0,C. McCollum makes 2-pt jump shot from 16 ft,,94,87
4,2:37.0,,Personal foul by D. Lillard (drawn by J. Murray),94,87
4,2:37.0,,J. Murray makes free throw 1 of 2,94,88
4,2:37.0,,J. Murray makes free throw 2 of 2,94,89
4,2:19.0,C. McCollum misses 2-pt jump shot from 14 ft,,94,89
4,2:15.0,,Defensive rebound by N. Jokić,94,89
4,2:11.0,,G. Harris makes 2-pt layup from 1 ft (assist by N. Jokić),94,91
4,1:54.0,D. Lillard misses 2-pt layup from 5 ft (block by P. Millsap),,94,91
4,1:52.0,,Defensive rebound by P. Millsap,94,91
4,1:43.0,,N. Jokić makes 2-pt jump shot from 4 ft (assist by J. Murray),94,93
4,1:25.0,C. McCollum makes 2-pt jump shot from 16 ft,,96,93
4,1:07.0,,N. Jokić misses 2-pt jump shot from 4 ft,96,93
4,1:05.0,Defensive rebound by E. Freedom,,96,93
4,0:49.0,C. McCollum misses 3-pt jump shot from 25 ft,,96,93
4,0:46.0,,Defensive rebound by G. Harris,96,93
4,0:30.0,,J. Murray makes 2-pt jump shot from 13 ft,96,95
4,0:29.0,Portland full timeout,,96,95
4,0:29.0,S. Curry enters the game for M. Harkless,,96,95
4,0:29.0,,W. Barton enters the game for N. Jokić,96,95
4,0:12.0,C. McCollum makes 2-pt jump shot from 16 ft,,98,95
4,0:11.0,,Denver full timeout,98,95
4,0:11.0,M. Harkless enters the game for E. Freedom,,98,95
4,0:11.0,,N. Jokić enters the game for W. Barton,98,95
4,0:11.0,,Personal foul by S. Curry (drawn by N. Jokić),98,95
4,0:11.0,,N. Jokić misses free throw 1 of 2,98,95
4,0:11.0,,Offensive rebound by Team,98,95
4,0:11.0,,N. Jokić makes free throw 2 of 2,98,96
4,0:11.0,E. Freedom enters the game for E. Turner,,98,96
4,0:11.0,Portland full timeout,,98,96
4,0:11.0,M. Leonard enters the game for M. Harkless,,98,96
4,0:11.0,E. Turner enters the game for E. Freedom,,98,96
4,0:11.0,,M. Plumlee enters the game for N. Jokić,98,96
4,0:08.0,Shooting foul by P. Millsap (drawn by E. Turner),,98,96
4,0:08.0,,N. Jokić enters the game for P. Millsap,98,96
4,0:08.0,E. Turner makes free throw 1 of 2,,99,96
4,0:08.0,M. Harkless enters the game for S. Curry,,99,96
4,0:08.0,E. Freedom enters the game for M. Leonard,,99,96
4,0:08.0,E. Turner makes free throw 2 of 2,,100,96
4,0:08.0,,Denver full timeout,100,96
4,0:08.0,,W. Barton enters the game for M. Plumlee,100,96
4,0:05.0,,N. Jokić misses 3-pt jump shot from 28 ft,100,96
4,0:01.0,Defensive rebound by E. Turner,,100,96
