QUARTER,TIME_REMAINING,PORTLAND_ACTION,DENVER_ACTION,PORTLAND_SCORE,DENVER_SCORE
1,6:18.0,D. Lillard makes 2-pt jump shot from 18 ft,,14,10
1,5:58.0,,G. Harris misses 3-pt jump shot from 23 ft,14,10
1,5:55.0,Defensive rebound by E. Freedom,,14,10
1,5:48.0,,Denver full timeout,14,10
1,5:42.0,A. Aminu misses 3-pt jump shot from 25 ft,,14,10
1,5:39.0,,Defensive rebound by N. Jokić,14,10
1,5:35.0,,J. Murray misses 3-pt jump shot from 25 ft,14,10
1,5:33.0,Defensive rebound by M. Harkless,,14,10
1,5:23.0,M. Harkless makes 3-pt jump shot from 25 ft (assist by D. Lillard),,17,10
1,5:08.0,,T. Craig makes 2-pt dunk from 1 ft (assist by N. Jokić),17,12
1,4:49.0,M. Harkless makes 2-pt dunk from 2 ft,,19,12
1,4:32.0,,G. Harris misses 3-pt jump shot from 23 ft,19,12
1,4:30.0,Defensive rebound by Team,,19,12
1,4:30.0,,Loose ball foul by P. Millsap (drawn by A. Aminu),19,12
1,4:10.0,D. Lillard misses 2-pt layup from 4 ft,,19,12
1,4:09.0,Offensive rebound by E. Freedom,,19,12
1,4:08.0,A. Aminu misses 3-pt jump shot from 26 ft,,19,12
1,4:06.0,Offensive rebound by Team,,19,12
1,4:06.0,Turnover by Team (shot clock),,19,12
1,4:06.0,,M. Beasley enters the game for T. Craig,19,12
1,3:48.0,,P. Millsap misses 2-pt layup from 5 ft (block by E. Freedom),19,12
1,3:46.0,,Offensive rebound by N. Jokić,19,12
1,3:44.0,,M. Beasley misses 3-pt jump shot from 25 ft,19,12
1,3:42.0,Defensive rebound by A. Aminu,,19,12
1,3:32.0,C. McCollum makes 2-pt jump shot from 21 ft,,21,12
1,3:16.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by N. Jokić),21,15
1,2:56.0,C. McCollum misses 3-pt jump shot from 26 ft,,21,15
1,2:53.0,Offensive rebound by E. Freedom,,21,15
1,2:53.0,E. Freedom makes 2-pt layup from 3 ft,,23,15
1,2:53.0,Shooting foul by N. Jokić (drawn by E. Freedom),,23,15
1,2:53.0,Portland full timeout,,23,15
1,2:53.0,Z. Collins enters the game for A. Aminu,,23,15
1,2:53.0,,M. Morris enters the game for P. Millsap,23,15
1,2:53.0,,M. Plumlee enters the game for J. Murray,23,15
1,2:53.0,E. Freedom makes free throw 1 of 1,,24,15
1,2:37.0,,M. Beasley makes 3-pt jump shot from 23 ft (assist by M. Morris),24,18
1,2:12.0,E. Freedom makes 2-pt layup from 2 ft (assist by Z. Collins),,26,18
1,1:48.0,,Turnover by N. Jokić (lost ball; steal by E. Freedom),26,18
1,1:48.0,A. Aminu enters the game for M. Harkless,,26,18
1,1:48.0,S. Curry enters the game for E. Freedom,,26,18
1,1:48.0,R. Hood enters the game for C. McCollum,,26,18
1,1:48.0,,W. Barton enters the game for G. Harris,26,18
1,1:30.0,Turnover by Z. Collins (traveling),,26,18
1,1:30.0,,T. Craig enters the game for N. Jokić,26,18
1,1:11.0,,M. Beasley makes 3-pt jump shot from 24 ft (assist by M. Morris),26,21
1,0:48.0,A. Aminu misses 2-pt layup from 2 ft (block by M. Plumlee),,26,21
1,0:48.0,Offensive rebound by Team,,26,21
1,0:48.0,E. Turner enters the game for A. Aminu,,26,21
1,0:44.0,E. Turner misses 2-pt jump shot from 6 ft (block by W. Barton),,26,21
1,0:42.0,,Defensive rebound by M. Plumlee,26,21
1,0:33.0,,M. Plumlee makes 2-pt hook shot from 4 ft,26,23
1,0:13.0,D. Lillard makes 2-pt layup from 2 ft,,28,23
1,0:04.0,,Personal foul by S. Curry (drawn by M. Morris),28,23
1,0:00.0,,M. Morris misses 2-pt layup from 11 ft (block by D. Lillard),28,23
1,0:00.0,Defensive rebound by S. Curry,,28,23
1,0:00.0,S. Curry misses 3-pt jump shot from 56 ft,,28,23
1,0:00.0,Offensive rebound by Team,,28,23
2,11:49.0,,M. Morris misses 2-pt layup from 2 ft,28,23
2,11:47.0,Defensive rebound by Z. Collins,,28,23
2,11:42.0,Shooting foul by M. Plumlee (drawn by R. Hood),,28,23
2,11:42.0,R. Hood makes free throw 1 of 2,,29,23
2,11:42.0,R. Hood misses free throw 2 of 2,,29,23
2,11:40.0,Offensive rebound by Z. Collins,,29,23
2,11:36.0,Z. Collins makes 2-pt dunk from 1 ft (assist by C. McCollum),,31,23
2,11:36.0,,Denver full timeout,31,23
2,11:36.0,,G. Harris enters the game for T. Craig,31,23
2,11:17.0,,M. Beasley makes 2-pt jump shot from 13 ft (assist by M. Plumlee),31,25
2,10:55.0,Z. Collins makes 2-pt layup from 2 ft (assist by E. Turner),,33,25
2,10:44.0,,W. Barton misses 3-pt jump shot from 25 ft,33,25
2,10:39.0,Defensive rebound by Z. Collins,,33,25
2,10:33.0,R. Hood makes 2-pt jump shot from 14 ft,,35,25
2,10:14.0,,M. Morris misses 3-pt jump shot from 22 ft,35,25
2,10:12.0,Defensive rebound by Z. Collins,,35,25
2,10:06.0,C. McCollum misses 2-pt jump shot from 13 ft,,35,25
2,10:02.0,,Defensive rebound by W. Barton,35,25
2,9:51.0,,M. Plumlee misses 2-pt jump shot from 14 ft,35,25
2,9:47.0,Defensive rebound by C. McCollum,,35,25
2,9:44.0,C. McCollum misses 2-pt dunk from 1 ft,,35,25
2,9:44.0,Offensive rebound by Team,,35,25
2,9:44.0,,Loose ball foul by M. Morris (drawn by Z. Collins),35,25
2,9:44.0,,N. Jokić enters the game for M. Plumlee,35,25
2,9:39.0,C. McCollum misses 2-pt jump shot from 13 ft,,35,25
2,9:36.0,,Defensive rebound by W. Barton,35,25
2,9:19.0,,N. Jokić makes 2-pt layup from 1 ft (assist by M. Beasley),35,27
2,9:00.0,Z. Collins makes 2-pt layup from 1 ft (assist by C. McCollum),,37,27
2,8:40.0,,M. Beasley misses 3-pt jump shot from 23 ft,37,27
2,8:37.0,Defensive rebound by C. McCollum,,37,27
2,8:29.0,S. Curry misses 2-pt jump shot from 19 ft,,37,27
2,8:25.0,,Defensive rebound by N. Jokić,37,27
2,8:21.0,,Personal foul by Z. Collins (drawn by N. Jokić),37,27
2,8:21.0,M. Harkless enters the game for C. McCollum,,37,27
2,8:21.0,,J. Murray enters the game for M. Morris,37,27
2,8:18.0,,Shooting foul by E. Turner (drawn by G. Harris),37,27
2,8:18.0,,G. Harris makes free throw 1 of 2,37,28
2,8:18.0,,G. Harris makes free throw 2 of 2,37,29
2,8:02.0,R. Hood makes 2-pt layup from 3 ft,,39,29
2,7:45.0,,M. Beasley misses 2-pt layup from 3 ft,39,29
2,7:44.0,Defensive rebound by M. Harkless,,39,29
2,7:30.0,R. Hood makes 3-pt jump shot from 27 ft (assist by M. Harkless),,42,29
2,7:08.0,,Personal foul by Z. Collins (drawn by N. Jokić),42,29
2,7:08.0,,P. Millsap enters the game for M. Beasley,42,29
2,7:03.0,,N. Jokić makes 2-pt jump shot from 12 ft (assist by J. Murray),42,31
2,6:33.0,R. Hood misses 3-pt jump shot from 29 ft,,42,31
2,6:29.0,,Defensive rebound by W. Barton,42,31
2,6:17.0,,Turnover by P. Millsap (out of bounds lost ball),42,31
2,6:17.0,D. Lillard enters the game for S. Curry,,42,31
2,6:01.0,D. Lillard misses 3-pt jump shot from 25 ft,,42,31
2,5:58.0,,Defensive rebound by J. Murray,42,31
2,5:46.0,,N. Jokić misses 2-pt jump shot from 5 ft,42,31
2,5:43.0,Defensive rebound by E. Turner,,42,31
2,5:42.0,Personal take foul by N. Jokić (drawn by E. Turner),,42,31
2,5:42.0,C. McCollum enters the game for M. Harkless,,42,31
2,5:42.0,,M. Beasley enters the game for W. Barton,42,31
2,5:30.0,E. Turner makes 2-pt layup from 1 ft (assist by C. McCollum),,44,31
2,5:23.0,,Personal foul by Z. Collins (drawn by N. Jokić),44,31
2,5:23.0,E. Freedom enters the game for Z. Collins,,44,31
2,5:18.0,,J. Murray misses 2-pt jump shot from 17 ft,44,31
2,5:15.0,Defensive rebound by E. Turner,,44,31
2,5:07.0,R. Hood misses 2-pt layup from 2 ft,,44,31
2,5:05.0,,Defensive rebound by N. Jokić,44,31
2,4:58.0,,Turnover by G. Harris (bad pass; steal by D. Lillard),44,31
2,4:51.0,E. Freedom misses 2-pt jump shot from 13 ft,,44,31
2,4:48.0,,Defensive rebound by J. Murray,44,31
2,4:41.0,,J. Murray makes 2-pt layup from 1 ft (assist by N. Jokić),44,33
2,4:41.0,Portland full timeout,,44,33
2,4:41.0,A. Aminu enters the game for E. Turner,,44,33
2,4:22.0,D. Lillard misses 3-pt jump shot from 26 ft,,44,33
2,4:19.0,,Defensive rebound by P. Millsap,44,33
2,4:10.0,,J. Murray misses 3-pt jump shot from 25 ft,44,33
2,4:07.0,,Offensive rebound by M. Beasley,44,33
2,4:04.0,,J. Murray misses 3-pt jump shot from 22 ft,44,33
2,4:03.0,,Offensive rebound by N. Jokić,44,33
2,4:01.0,,N. Jokić makes 2-pt layup from 2 ft,44,35
2,3:47.0,R. Hood misses 3-pt jump shot from 23 ft,,44,35
2,3:44.0,,Defensive rebound by P. Millsap,44,35
2,3:44.0,,Turnover by P. Millsap (bad pass),44,35
2,3:28.0,Personal foul by P. Millsap (drawn by A. Aminu),,44,35
2,3:20.0,A. Aminu misses 3-pt jump shot from 22 ft,,44,35
2,3:18.0,Offensive rebound by Team,,44,35
2,3:18.0,,Loose ball foul by G. Harris (drawn by E. Freedom),44,35
2,3:18.0,E. Freedom makes free throw 1 of 2,,45,35
2,3:18.0,E. Freedom makes free throw 2 of 2,,46,35
2,3:00.0,,M. Beasley misses 3-pt jump shot from 25 ft,46,35
2,2:56.0,Defensive rebound by R. Hood,,46,35
2,2:49.0,D. Lillard misses 2-pt jump shot from 10 ft,,46,35
2,2:46.0,,Defensive rebound by M. Beasley,46,35
2,2:45.0,,Personal foul by A. Aminu (drawn by M. Beasley),46,35
2,2:45.0,,M. Beasley misses free throw 1 of 2,46,35
2,2:45.0,,Offensive rebound by Team,46,35
2,2:45.0,E. Turner enters the game for R. Hood,,46,35
2,2:45.0,,M. Beasley misses free throw 2 of 2,46,35
2,2:43.0,Defensive rebound by A. Aminu,,46,35
2,2:30.0,E. Turner misses 2-pt jump shot from 18 ft,,46,35
2,2:27.0,,Defensive rebound by J. Murray,46,35
2,2:08.0,,M. Beasley misses 2-pt jump shot from 21 ft,46,35
2,2:05.0,Defensive rebound by E. Turner,,46,35
2,1:59.0,Turnover by D. Lillard (bad pass; steal by M. Beasley),,46,35
2,1:54.0,,G. Harris misses 3-pt jump shot from 24 ft,46,35
2,1:52.0,,Offensive rebound by J. Murray,46,35
2,1:49.0,,J. Murray misses 2-pt jump shot from 7 ft,46,35
2,1:48.0,Defensive rebound by E. Freedom,,46,35
2,1:31.0,E. Turner makes 2-pt jump shot from 3 ft (assist by E. Freedom),,48,35
2,1:19.0,,J. Murray misses 2-pt jump shot from 16 ft,48,35
2,1:16.0,,Offensive rebound by J. Murray,48,35
2,1:15.0,,J. Murray misses 3-pt jump shot from 23 ft,48,35
2,1:12.0,Defensive rebound by E. Turner,,48,35
2,1:04.0,Shooting foul by J. Murray (drawn by D. Lillard),,48,35
2,1:04.0,D. Lillard makes free throw 1 of 2,,49,35
2,1:04.0,R. Hood enters the game for A. Aminu,,49,35
2,1:04.0,,M. Morris enters the game for M. Beasley,49,35
2,1:04.0,D. Lillard makes free throw 2 of 2,,50,35
2,0:45.0,,M. Morris misses 3-pt jump shot from 23 ft,50,35
2,0:43.0,Defensive rebound by C. McCollum,,50,35
2,0:32.0,C. McCollum misses 2-pt jump shot from 10 ft,,50,35
2,0:29.0,,Defensive rebound by N. Jokić,50,35
2,0:20.0,,P. Millsap misses 3-pt jump shot from 25 ft,50,35
2,0:17.0,Defensive rebound by D. Lillard,,50,35
2,0:00.0,R. Hood misses 3-pt jump shot from 26 ft,,50,35
2,0:00.0,Offensive rebound by Team,,50,35
3,11:44.0,,G. Harris misses 2-pt layup from 2 ft,50,35
3,11:41.0,,Offensive rebound by N. Jokić,50,35
3,11:41.0,,N. Jokić misses 2-pt layup from 1 ft,50,35
3,11:41.0,Defensive rebound by A. Aminu,,50,35
3,11:34.0,D. Lillard makes 2-pt layup from 1 ft,,52,35
3,11:27.0,,M. Beasley makes 2-pt dunk from 1 ft (assist by N. Jokić),52,37
3,11:08.0,E. Freedom misses 2-pt layup from 6 ft (block by P. Millsap),,52,37
3,11:05.0,,Defensive rebound by J. Murray,52,37
3,11:02.0,,P. Millsap makes 2-pt layup from 1 ft (assist by N. Jokić),52,39
3,10:41.0,Turnover by E. Freedom (lost ball; steal by P. Millsap),,52,39
3,10:37.0,,Personal foul by J. Layman (drawn by P. Millsap),52,39
3,10:37.0,Z. Collins enters the game for E. Freedom,,52,39
3,10:29.0,,Shooting foul by J. Layman (drawn by N. Jokić),52,39
3,10:29.0,,N. Jokić misses free throw 1 of 2,52,39
3,10:29.0,,Offensive rebound by Team,52,39
3,10:29.0,,N. Jokić misses free throw 2 of 2,52,39
3,10:27.0,Defensive rebound by Z. Collins,,52,39
3,10:15.0,Shooting foul by N. Jokić (drawn by A. Aminu),,52,39
3,10:15.0,A. Aminu makes free throw 1 of 2,,53,39
3,10:15.0,A. Aminu makes free throw 2 of 2,,54,39
3,9:55.0,,N. Jokić makes 2-pt jump shot from 6 ft (assist by G. Harris),54,41
3,9:41.0,J. Layman misses 3-pt jump shot from 24 ft,,54,41
3,9:40.0,,Defensive rebound by Team,54,41
3,9:29.0,,P. Millsap misses 2-pt jump shot from 5 ft,54,41
3,9:28.0,Defensive rebound by C. McCollum,,54,41
3,9:20.0,D. Lillard makes 2-pt layup from 2 ft,,56,41
3,9:09.0,,J. Murray makes 2-pt layup from 3 ft (assist by N. Jokić),56,43
3,9:09.0,,Shooting foul by Z. Collins (drawn by J. Murray),56,43
3,9:09.0,E. Freedom enters the game for Z. Collins,,56,43
3,9:09.0,,J. Murray makes free throw 1 of 1,56,44
3,8:59.0,D. Lillard makes 3-pt jump shot from 25 ft,,59,44
3,8:41.0,Violation by Team (kicked ball),,59,44
3,8:37.0,,J. Murray makes 2-pt jump shot from 11 ft (assist by G. Harris),59,46
3,8:17.0,E. Freedom misses 2-pt hook shot from 5 ft,,59,46
3,8:12.0,Offensive rebound by A. Aminu,,59,46
3,8:08.0,C. McCollum makes 2-pt jump shot from 18 ft (assist by A. Aminu),,61,46
3,8:07.0,,Denver full timeout,61,46
3,7:53.0,,Personal foul by D. Lillard (drawn by J. Murray),61,46
3,7:41.0,,G. Harris misses 2-pt jump shot from 9 ft,61,46
3,7:35.0,Defensive rebound by E. Freedom,,61,46
3,7:23.0,C. McCollum misses 3-pt jump shot from 26 ft,,61,46
3,7:21.0,,Defensive rebound by P. Millsap,61,46
3,7:11.0,,J. Murray misses 2-pt layup from 1 ft,61,46
3,7:08.0,,Offensive rebound by P. Millsap,61,46
3,7:08.0,,P. Millsap misses 2-pt layup from 1 ft,61,46
3,7:08.0,Defensive rebound by E. Freedom,,61,46
3,6:59.0,Turnover by D. Lillard (bad pass; steal by J. Murray),,61,46
3,6:56.0,,Personal foul by C. McCollum (drawn by G. Harris),61,46
3,6:56.0,,G. Harris makes free throw 1 of 2,61,47
3,6:56.0,,G. Harris makes free throw 2 of 2,61,48
3,6:40.0,Turnover by C. McCollum (traveling),,61,48
3,6:33.0,,P. Millsap makes 2-pt layup from 2 ft (assist by N. Jokić),61,50
3,6:33.0,,Shooting foul by C. McCollum (drawn by P. Millsap),61,50
3,6:33.0,Portland full timeout,,61,50
3,6:33.0,,P. Millsap makes free throw 1 of 1,61,51
3,6:15.0,D. Lillard misses 2-pt jump shot from 16 ft,,61,51
3,6:12.0,,Defensive rebound by P. Millsap,61,51
3,6:12.0,R. Hood enters the game for J. Layman,,61,51
3,5:51.0,,N. Jokić misses 2-pt jump shot from 10 ft,61,51
3,5:49.0,,Offensive rebound by G. Harris,61,51
3,5:49.0,,G. Harris makes 2-pt layup from 2 ft,61,53
3,5:38.0,C. McCollum makes 2-pt jump shot from 17 ft,,63,53
3,5:26.0,,Shooting foul by E. Freedom (drawn by M. Beasley),63,53
3,5:26.0,,M. Beasley makes free throw 1 of 2,63,54
3,5:26.0,,M. Beasley misses free throw 2 of 2,63,54
3,5:22.0,Defensive rebound by C. McCollum,,63,54
3,5:14.0,C. McCollum makes 2-pt jump shot from 11 ft,,65,54
3,4:48.0,,Turnover by N. Jokić (lost ball; steal by E. Freedom),65,54
3,4:39.0,Turnover by C. McCollum (bad pass; steal by N. Jokić),,65,54
3,4:28.0,,N. Jokić misses 2-pt layup from 4 ft (block by R. Hood),65,54
3,4:28.0,,Offensive rebound by Team,65,54
3,4:28.0,,M. Morris enters the game for J. Murray,65,54
3,4:24.0,,Shooting foul by E. Freedom (drawn by M. Beasley),65,54
3,4:24.0,,M. Beasley makes free throw 1 of 2,65,55
3,4:24.0,,M. Beasley makes free throw 2 of 2,65,56
3,4:16.0,Shooting foul by N. Jokić (drawn by C. McCollum),,65,56
3,4:16.0,C. McCollum makes free throw 1 of 2,,66,56
3,4:16.0,,M. Plumlee enters the game for N. Jokić,66,56
3,4:16.0,C. McCollum misses free throw 2 of 2,,66,56
3,4:14.0,,Defensive rebound by P. Millsap,66,56
3,4:00.0,,P. Millsap makes 2-pt hook shot from 8 ft (assist by M. Morris),66,58
3,3:46.0,Shooting foul by M. Plumlee (drawn by E. Freedom),,66,58
3,3:46.0,E. Freedom makes free throw 1 of 2,,67,58
3,3:46.0,,W. Barton enters the game for M. Beasley,67,58
3,3:46.0,E. Freedom makes free throw 2 of 2,,68,58
3,3:28.0,,P. Millsap misses 2-pt jump shot from 5 ft,68,58
3,3:27.0,Defensive rebound by A. Aminu,,68,58
3,3:17.0,E. Freedom makes 2-pt layup from 2 ft (assist by D. Lillard),,70,58
3,3:02.0,,M. Plumlee misses 2-pt layup from 6 ft (block by E. Freedom),70,58
3,3:00.0,Defensive rebound by A. Aminu,,70,58
3,3:00.0,A. Aminu makes 2-pt layup from 1 ft,,72,58
3,3:00.0,Shooting foul by M. Morris (drawn by A. Aminu),,72,58
3,3:00.0,,T. Craig enters the game for P. Millsap,72,58
3,3:00.0,A. Aminu misses free throw 1 of 1,,72,58
3,2:58.0,,Defensive rebound by T. Craig,72,58
3,2:47.0,,W. Barton misses 2-pt jump shot from 4 ft,72,58
3,2:46.0,Defensive rebound by D. Lillard,,72,58
3,2:41.0,D. Lillard misses 2-pt layup from 3 ft,,72,58
3,2:40.0,Offensive rebound by A. Aminu,,72,58
3,2:40.0,Personal foul by G. Harris (drawn by A. Aminu),,72,58
3,2:40.0,A. Aminu makes free throw 1 of 2,,73,58
3,2:40.0,,J. Murray enters the game for G. Harris,73,58
3,2:40.0,A. Aminu makes free throw 2 of 2,,74,58
3,2:21.0,,M. Morris misses 2-pt jump shot from 9 ft (block by R. Hood),74,58
3,2:21.0,,Offensive rebound by Team,74,58
3,2:21.0,Z. Collins enters the game for A. Aminu,,74,58
3,2:21.0,S. Curry enters the game for E. Freedom,,74,58
3,2:21.0,E. Turner enters the game for C. McCollum,,74,58
3,2:16.0,,M. Morris makes 2-pt layup from 4 ft,74,60
3,2:06.0,D. Lillard misses 3-pt jump shot from 24 ft,,74,60
3,2:04.0,,Defensive rebound by W. Barton,74,60
3,2:01.0,,M. Morris misses 3-pt jump shot from 25 ft,74,60
3,1:57.0,Defensive rebound by Z. Collins,,74,60
3,1:41.0,R. Hood misses 3-pt jump shot from 25 ft,,74,60
3,1:38.0,,Defensive rebound by W. Barton,74,60
3,1:33.0,,W. Barton misses 2-pt layup from 3 ft (block by R. Hood),74,60
3,1:31.0,Defensive rebound by R. Hood,,74,60
3,1:23.0,Z. Collins makes 2-pt jump shot from 18 ft (assist by S. Curry),,76,60
3,1:05.0,,T. Craig makes 3-pt jump shot from 25 ft (assist by M. Morris),76,63
3,0:38.0,R. Hood makes 2-pt jump shot from 13 ft (assist by E. Turner),,78,63
3,0:26.0,,Shooting foul by E. Turner (drawn by M. Morris),78,63
3,0:26.0,,M. Morris makes free throw 1 of 2,78,64
3,0:26.0,,M. Morris misses free throw 2 of 2,78,64
3,0:24.0,Defensive rebound by R. Hood,,78,64
3,0:04.0,D. Lillard misses 2-pt layup from 2 ft,,78,64
3,0:01.0,,Defensive rebound by W. Barton,78,64
4,11:41.0,R. Hood misses 2-pt layup from 4 ft,,78,64
4,11:39.0,,Defensive rebound by M. Plumlee,78,64
4,11:22.0,,M. Plumlee makes 2-pt layup from 3 ft,78,66
4,11:01.0,Z. Collins misses 2-pt layup from 4 ft (block by M. Plumlee),,78,66
4,10:59.0,,Defensive rebound by T. Craig,78,66
4,10:57.0,,Shooting foul by C. McCollum (drawn by T. Craig),78,66
4,10:57.0,,T. Craig misses free throw 1 of 2,78,66
4,10:57.0,,Offensive rebound by Team,78,66
4,10:57.0,,T. Craig makes free throw 2 of 2,78,67
4,10:46.0,Z. Collins makes 2-pt layup from 2 ft (assist by E. Turner),,80,67
4,10:19.0,,W. Barton misses 2-pt layup from 2 ft,80,67
4,10:18.0,,Offensive rebound by M. Plumlee,80,67
4,10:18.0,,M. Plumlee misses 2-pt layup from 1 ft,80,67
4,10:16.0,,Offensive rebound by M. Plumlee,80,67
4,10:16.0,,M. Plumlee misses 2-pt layup from 1 ft,80,67
4,10:16.0,,Offensive rebound by W. Barton,80,67
4,10:15.0,,W. Barton makes 2-pt jump shot from 10 ft,80,69
4,10:03.0,C. McCollum makes 3-pt jump shot from 24 ft,,83,69
4,9:40.0,,M. Morris misses 2-pt jump shot from 20 ft,83,69
4,9:37.0,,Offensive rebound by M. Plumlee,83,69
4,9:37.0,,M. Plumlee makes 2-pt layup from 2 ft,83,71
4,9:24.0,S. Curry makes 3-pt jump shot from 23 ft (assist by C. McCollum),,86,71
4,9:20.0,,Denver full timeout,86,71
4,9:20.0,,G. Harris enters the game for J. Murray,86,71
4,9:20.0,,N. Jokić enters the game for M. Plumlee,86,71
4,8:55.0,,N. Jokić makes 2-pt jump shot from 10 ft (assist by W. Barton),86,73
4,8:40.0,C. McCollum misses 3-pt jump shot from 25 ft,,86,73
4,8:37.0,,Defensive rebound by W. Barton,86,73
4,8:22.0,,N. Jokić misses 2-pt jump shot from 4 ft,86,73
4,8:21.0,,Offensive rebound by W. Barton,86,73
4,8:21.0,,W. Barton misses 2-pt layup from 1 ft,86,73
4,8:20.0,,Offensive rebound by T. Craig,86,73
4,8:20.0,,T. Craig misses 2-pt layup from 4 ft,86,73
4,8:20.0,,Offensive rebound by T. Craig,86,73
4,8:19.0,,T. Craig misses 2-pt layup from 5 ft,86,73
4,8:19.0,,Offensive rebound by W. Barton,86,73
4,8:19.0,,Shooting foul by Z. Collins (drawn by W. Barton),86,73
4,8:19.0,E. Freedom enters the game for Z. Collins,,86,73
4,8:19.0,D. Lillard enters the game for R. Hood,,86,73
4,8:19.0,,W. Barton makes free throw 1 of 2,86,74
4,8:19.0,,W. Barton makes free throw 2 of 2,86,75
4,8:06.0,Turnover by E. Turner (out of bounds lost ball),,86,75
4,7:56.0,,T. Craig misses 3-pt jump shot from 25 ft,86,75
4,7:52.0,Defensive rebound by D. Lillard,,86,75
4,7:43.0,D. Lillard misses 3-pt jump shot from 23 ft,,86,75
4,7:41.0,,Defensive rebound by W. Barton,86,75
4,7:37.0,,Turnover by W. Barton (lost ball; steal by D. Lillard),86,75
4,7:33.0,S. Curry misses 3-pt jump shot from 26 ft,,86,75
4,7:29.0,,Defensive rebound by G. Harris,86,75
4,7:29.0,,Turnover by G. Harris (step out of bounds),86,75
4,7:29.0,A. Aminu enters the game for E. Turner,,86,75
4,7:29.0,,Violation by Team (kicked ball),86,75
4,7:20.0,Turnover by C. McCollum (lost ball; steal by T. Craig),,86,75
4,7:05.0,,Turnover by G. Harris (turnover),86,75
4,7:05.0,,Loose ball foul by G. Harris (drawn by S. Curry),86,75
4,6:55.0,Personal foul by N. Jokić (drawn by E. Freedom),,86,75
4,6:45.0,E. Freedom misses 2-pt layup from 1 ft,,86,75
4,6:43.0,,Defensive rebound by N. Jokić,86,75
4,6:38.0,,N. Jokić makes 2-pt dunk from 1 ft (assist by M. Morris),86,77
4,6:24.0,,Violation by Team (kicked ball),86,77
4,6:24.0,,P. Millsap enters the game for W. Barton,86,77
4,6:16.0,C. McCollum makes 2-pt jump shot from 11 ft (assist by D. Lillard),,88,77
4,5:58.0,,N. Jokić misses 2-pt layup from 1 ft,88,77
4,5:57.0,,Offensive rebound by P. Millsap,88,77
4,5:57.0,,P. Millsap makes 2-pt layup from 2 ft,88,79
4,5:39.0,Personal foul by M. Morris (drawn by S. Curry),,88,79
4,5:39.0,,J. Murray enters the game for M. Morris,88,79
4,5:33.0,C. McCollum misses 2-pt jump shot from 15 ft,,88,79
4,5:30.0,,Defensive rebound by N. Jokić,88,79
4,5:20.0,,Shooting foul by A. Aminu (drawn by N. Jokić),88,79
4,5:20.0,,N. Jokić makes free throw 1 of 2,88,80
4,5:20.0,R. Hood enters the game for S. Curry,,88,80
4,5:20.0,,M. Beasley enters the game for T. Craig,88,80
