QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,TORONTO_ACTION,PHILADELPHIA_SCORE,TORONTO_SCORE
4,6:48.0,,J. Valančiūnas misses 3-pt jump shot from 25 ft,85,96
4,6:45.0,Defensive rebound by J. Embiid,,85,96
4,6:33.0,J. Redick makes 3-pt jump shot from 24 ft (assist by B. Simmons),,88,96
4,6:05.0,,D. Wright misses 3-pt jump shot from 25 ft,88,96
4,6:02.0,Defensive rebound by B. Simmons,,88,96
4,6:01.0,Turnover by B. Simmons (bad pass),,88,96
4,6:01.0,,K. Leonard enters the game for C. Miles,88,96
4,6:01.0,,K. Lowry enters the game for F. VanVleet,88,96
4,6:01.0,,Toronto full timeout,88,96
4,6:01.0,,D. Green enters the game for D. Wright,88,96
4,5:41.0,,J. Valančiūnas misses 2-pt hook shot from 3 ft,88,96
4,5:39.0,Defensive rebound by B. Simmons,,88,96
4,5:25.0,Turnover by B. Simmons (bad pass; steal by K. Leonard),,88,96
4,5:23.0,,P. Siakam makes 2-pt dunk from 1 ft,88,98
4,4:59.0,Offensive foul by J. Embiid (drawn by K. Lowry),,88,98
4,4:59.0,Turnover by J. Embiid (offensive foul),,88,98
4,4:59.0,M. Muscala enters the game for W. Chandler,,88,98
4,4:49.0,,Personal foul by B. Simmons (drawn by J. Valančiūnas),88,98
4,4:37.0,,Personal foul by J. Embiid (drawn by J. Valančiūnas),88,98
4,4:37.0,Technical foul by J. Embiid,,88,98
4,4:37.0,,K. Leonard makes technical free throw,88,99
4,4:37.0,,J. Valančiūnas makes free throw 1 of 2,88,100
4,4:37.0,,J. Valančiūnas makes free throw 2 of 2,88,101
4,4:17.0,M. Muscala misses 3-pt jump shot from 27 ft,,88,101
4,4:14.0,Offensive rebound by J. Embiid,,88,101
4,4:06.0,J. Redick misses 3-pt jump shot from 24 ft,,88,101
4,4:03.0,,Defensive rebound by K. Leonard,88,101
4,4:00.0,,K. Leonard makes 2-pt dunk from 1 ft,88,103
4,3:59.0,Philadelphia full timeout,,88,103
4,3:47.0,J. Butler makes 2-pt jump shot from 16 ft,,90,103
4,3:20.0,,D. Green misses 3-pt jump shot from 24 ft,90,103
4,3:18.0,,Offensive rebound by P. Siakam,90,103
4,3:14.0,,Shooting foul by J. Redick (drawn by J. Valančiūnas),90,103
4,3:14.0,,J. Valančiūnas makes free throw 1 of 2,90,104
4,3:14.0,,J. Valančiūnas makes free throw 2 of 2,90,105
4,3:04.0,J. Butler makes 2-pt layup from 3 ft (assist by J. Redick),,92,105
4,2:41.0,,J. Valančiūnas misses 2-pt jump shot from 10 ft,92,105
4,2:38.0,Defensive rebound by M. Muscala,,92,105
4,2:38.0,Personal foul by D. Green (drawn by J. Redick),,92,105
4,2:24.0,J. Embiid misses 3-pt jump shot from 27 ft,,92,105
4,2:20.0,,Defensive rebound by P. Siakam,92,105
4,2:13.0,,Turnover by D. Green (bad pass; steal by J. Butler),92,105
4,2:05.0,J. Butler makes 3-pt jump shot from 26 ft (assist by J. Redick),,95,105
4,1:36.0,,K. Lowry makes 3-pt jump shot from 30 ft,95,108
4,1:36.0,Philadelphia full timeout,,95,108
4,1:36.0,L. Shamet enters the game for M. Muscala,,95,108
4,1:20.0,J. Butler makes 2-pt jump shot from 12 ft,,97,108
4,1:14.0,,Toronto full timeout,97,108
4,1:10.0,,J. Valančiūnas makes 2-pt dunk from 1 ft (assist by P. Siakam),97,110
4,1:04.0,L. Shamet misses 3-pt jump shot from 25 ft,,97,110
4,1:00.0,Offensive rebound by B. Simmons,,97,110
4,1:00.0,J. Redick makes 3-pt jump shot from 26 ft (assist by B. Simmons),,100,110
4,0:53.0,,Shooting foul by J. Butler (drawn by J. Valančiūnas),100,110
4,0:53.0,,J. Valančiūnas makes free throw 1 of 2,100,111
4,0:53.0,W. Chandler enters the game for J. Butler,,100,111
4,0:53.0,F. Korkmaz enters the game for J. Embiid,,100,111
4,0:53.0,T. McConnell enters the game for J. Redick,,100,111
4,0:53.0,M. Muscala enters the game for B. Simmons,,100,111
4,0:53.0,,L. Brown enters the game for K. Leonard,100,111
4,0:53.0,,F. VanVleet enters the game for K. Lowry,100,111
4,0:53.0,,J. Valančiūnas misses free throw 2 of 2,100,111
4,0:51.0,Defensive rebound by M. Muscala,,100,111
4,0:44.0,L. Shamet misses 3-pt jump shot from 28 ft,,100,111
4,0:40.0,,Defensive rebound by D. Green,100,111
4,0:30.0,,J. Valančiūnas makes 2-pt layup from 4 ft (assist by D. Green),100,113
4,0:19.0,Personal foul by L. Brown (drawn by F. Korkmaz),,100,113
4,0:08.0,T. McConnell makes 2-pt jump shot from 13 ft,,102,113
