QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,HOUSTON_ACTION,GOLDEN STATE_SCORE,HOUSTON_SCORE
1,3:46.0,,J. Harden makes free throw 2 of 2,15,10
1,3:30.0,K. Durant misses 3-pt jump shot from 26 ft,,15,10
1,3:26.0,,Defensive rebound by I. Hartenstein,15,10
1,3:21.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by I. Hartenstein),15,13
1,3:07.0,S. Livingston misses 2-pt jump shot from 13 ft,,15,13
1,3:03.0,,Defensive rebound by J. Harden,15,13
1,2:50.0,,J. Harden makes 3-pt jump shot from 25 ft,15,16
1,2:39.0,Personal foul by I. Hartenstein (drawn by K. Durant),,15,16
1,2:39.0,Golden State full timeout,,15,16
1,2:39.0,,C. Paul enters the game for J. Harden,15,16
1,2:32.0,J. Jerebko makes 2-pt jump shot from 19 ft (assist by K. Looney),,17,16
1,2:19.0,,E. Gordon makes 3-pt jump shot from 28 ft (assist by C. Paul),17,19
1,2:03.0,A. McKinnie misses 3-pt jump shot from 26 ft,,17,19
1,2:00.0,,Defensive rebound by C. Paul,17,19
1,1:50.0,,I. Hartenstein misses 2-pt layup from 5 ft (block by K. Looney),17,19
1,1:50.0,,Offensive rebound by Team,17,19
1,1:48.0,,I. Hartenstein makes 2-pt layup from 2 ft (assist by C. Paul),17,21
1,1:48.0,,Shooting foul by A. McKinnie (drawn by I. Hartenstein),17,21
1,1:48.0,,I. Hartenstein makes free throw 1 of 1,17,22
1,1:38.0,K. Looney makes 2-pt dunk from 1 ft (assist by S. Livingston),,19,22
1,1:26.0,,E. Gordon misses 3-pt jump shot from 27 ft,19,22
1,1:25.0,Defensive rebound by Team,,19,22
1,1:03.0,A. McKinnie misses 2-pt layup from 2 ft,,19,22
1,1:01.0,,Defensive rebound by I. Hartenstein,19,22
1,0:45.0,,E. Gordon misses 2-pt layup from 4 ft,19,22
1,0:43.0,Defensive rebound by A. McKinnie,,19,22
1,0:42.0,Turnover by A. McKinnie (bad pass),,19,22
1,0:29.0,,C. Paul makes 3-pt jump shot from 26 ft,19,25
1,0:09.0,K. Durant misses 2-pt jump shot from 11 ft,,19,25
1,0:07.0,,Defensive rebound by C. Paul,19,25
1,0:01.0,,E. Gordon misses 3-pt jump shot from 25 ft,19,25
1,0:00.0,Defensive rebound by J. Jerebko,,19,25
2,11:36.0,,E. Gordon misses 2-pt layup from 9 ft,19,25
2,11:36.0,,Offensive rebound by G. Clark,19,25
2,11:36.0,,Turnover by Team (shot clock),19,25
2,11:18.0,K. Thompson misses 3-pt jump shot from 26 ft,,19,25
2,11:15.0,,Defensive rebound by G. Clark,19,25
2,10:53.0,,C. Paul misses 2-pt jump shot from 14 ft,19,25
2,10:51.0,Defensive rebound by K. Thompson,,19,25
2,10:35.0,Turnover by D. Green (bad pass; steal by C. Paul),,19,25
2,10:35.0,,Personal take foul by J. Jerebko (drawn by E. Gordon),19,25
2,10:24.0,,Turnover by E. Gordon (bad pass),19,25
2,10:24.0,,C. Capela enters the game for I. Hartenstein,19,25
2,10:14.0,Personal foul by E. Gordon (drawn by K. Thompson),,19,25
2,10:05.0,Q. Cook misses 2-pt jump shot from 20 ft,,19,25
2,10:05.0,Offensive rebound by Team,,19,25
2,10:05.0,,Loose ball foul by C. Paul (drawn by D. Green),19,25
2,9:55.0,Turnover by D. Green (bad pass; steal by E. Gordon),,19,25
2,9:51.0,,E. Gordon makes 2-pt dunk at rim,19,27
2,9:36.0,S. Livingston makes 2-pt layup from 3 ft (assist by D. Green),,21,27
2,9:20.0,,C. Capela misses 2-pt layup from 3 ft (block by K. Thompson),21,27
2,9:18.0,Defensive rebound by K. Thompson,,21,27
2,9:14.0,J. Jerebko makes 2-pt layup from 1 ft (assist by D. Green),,23,27
2,9:08.0,,Personal foul by K. Thompson (drawn by E. Gordon),23,27
2,8:54.0,,C. Capela misses 2-pt layup from 4 ft,23,27
2,8:53.0,,Offensive rebound by C. Capela,23,27
2,8:51.0,,C. Capela misses 2-pt layup from 2 ft,23,27
2,8:48.0,Defensive rebound by S. Livingston,,23,27
2,8:32.0,Q. Cook makes 2-pt jump shot from 10 ft (assist by D. Green),,25,27
2,8:12.0,,J. Ennis makes 2-pt dunk from 2 ft (assist by C. Paul),25,29
2,8:03.0,Personal foul by E. Gordon (drawn by K. Thompson),,25,29
2,8:03.0,,J. Harden enters the game for G. Clark,25,29
2,7:50.0,S. Livingston misses 2-pt jump shot from 12 ft,,25,29
2,7:49.0,Offensive rebound by Team,,25,29
2,7:46.0,D. Green misses 2-pt jump shot from 18 ft,,25,29
2,7:44.0,,Defensive rebound by J. Ennis,25,29
2,7:32.0,,J. Harden makes 2-pt layup from 2 ft,25,31
2,7:32.0,J. Bell enters the game for D. Green,,25,31
2,7:32.0,,P. Tucker enters the game for J. Ennis,25,31
2,7:16.0,,Houston full timeout,25,31
2,7:16.0,A. Iguodala enters the game for S. Livingston,,25,31
2,7:16.0,,J. Ennis enters the game for E. Gordon,25,31
2,7:06.0,A. Iguodala misses 2-pt jump shot from 22 ft,,25,31
2,7:02.0,,Defensive rebound by P. Tucker,25,31
2,6:57.0,,J. Harden misses 3-pt jump shot from 26 ft,25,31
2,6:56.0,,Offensive rebound by Team,25,31
2,6:43.0,,J. Harden misses 3-pt jump shot from 26 ft,25,31
2,6:40.0,Defensive rebound by Q. Cook,,25,31
2,6:18.0,J. Jerebko misses 3-pt jump shot from 26 ft,,25,31
2,6:14.0,,Defensive rebound by C. Paul,25,31
2,5:57.0,,C. Paul makes 2-pt layup from 3 ft,25,33
2,5:44.0,Turnover by K. Thompson (lost ball),,25,33
2,5:44.0,Loose ball foul by J. Bell (drawn by J. Ennis),,25,33
2,5:44.0,K. Durant enters the game for J. Jerebko,,25,33
2,5:44.0,J. Evans enters the game for K. Thompson,,25,33
2,5:31.0,,Personal foul by Q. Cook (drawn by C. Capela),25,33
2,5:31.0,,E. Gordon enters the game for C. Paul,25,33
2,5:18.0,,J. Harden misses 3-pt jump shot from 25 ft,25,33
2,5:16.0,Defensive rebound by K. Durant,,25,33
2,5:10.0,Turnover by K. Durant (bad pass; steal by C. Capela),,25,33
2,5:10.0,,Personal take foul by J. Evans (drawn by C. Capela),25,33
2,5:10.0,,C. Capela makes free throw 1 of 2,25,34
2,5:10.0,,C. Capela makes free throw 2 of 2,25,35
2,4:54.0,K. Durant makes 2-pt jump shot from 19 ft,,27,35
2,4:41.0,,J. Harden misses 2-pt layup from 3 ft,27,35
2,4:38.0,Defensive rebound by J. Evans,,27,35
2,4:20.0,J. Evans misses 2-pt jump shot from 20 ft,,27,35
2,4:18.0,,Defensive rebound by C. Capela,27,35
2,4:08.0,,Personal foul by J. Evans (drawn by E. Gordon),27,35
2,4:08.0,,E. Gordon makes free throw 1 of 2,27,36
2,4:08.0,,E. Gordon makes free throw 2 of 2,27,37
2,3:58.0,Turnover by J. Evans (bad pass),,27,37
2,3:52.0,,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),27,39
2,3:33.0,J. Evans makes 3-pt jump shot from 23 ft (assist by A. Iguodala),,30,39
2,3:20.0,,J. Harden makes 2-pt layup from 1 ft,30,41
2,3:13.0,Shooting foul by E. Gordon (drawn by A. Iguodala),,30,41
2,3:13.0,A. Iguodala makes free throw 1 of 2,,31,41
2,3:13.0,D. Green enters the game for J. Bell,,31,41
2,3:13.0,K. Looney enters the game for Q. Cook,,31,41
2,3:13.0,K. Thompson enters the game for J. Evans,,31,41
2,3:13.0,,C. Paul enters the game for E. Gordon,31,41
2,3:13.0,A. Iguodala misses free throw 2 of 2,,31,41
2,3:12.0,,Defensive rebound by C. Capela,31,41
2,2:50.0,,J. Harden misses 3-pt jump shot from 26 ft,31,41
2,2:47.0,Defensive rebound by Team,,31,41
2,2:47.0,Golden State full timeout,,31,41
2,2:38.0,A. Iguodala makes 2-pt dunk from 2 ft,,33,41
2,2:11.0,,C. Capela misses 2-pt hook shot from 7 ft,33,41
2,2:09.0,Defensive rebound by A. Iguodala,,33,41
2,2:07.0,Personal foul by J. Ennis (drawn by K. Durant),,33,41
2,2:07.0,K. Durant makes free throw 1 of 2,,34,41
2,2:07.0,K. Durant makes free throw 2 of 2,,35,41
2,1:55.0,,Turnover by C. Paul (bad pass),35,41
2,1:35.0,K. Thompson makes 2-pt jump shot from 13 ft,,37,41
2,1:27.0,,Personal foul by A. Iguodala (drawn by P. Tucker),37,41
2,1:27.0,,P. Tucker makes free throw 1 of 2,37,42
2,1:27.0,,P. Tucker misses free throw 2 of 2,37,42
2,1:27.0,Defensive rebound by D. Green,,37,42
2,1:13.0,Personal foul by P. Tucker (drawn by K. Durant),,37,42
2,1:13.0,K. Durant makes free throw 1 of 2,,38,42
2,1:13.0,K. Durant makes free throw 2 of 2,,39,42
2,0:53.0,,J. Ennis misses 3-pt jump shot from 24 ft,39,42
2,0:51.0,,Offensive rebound by P. Tucker,39,42
2,0:39.0,,J. Harden makes 2-pt layup from 1 ft,39,44
2,0:35.0,Turnover by K. Durant (palming),,39,44
2,0:29.0,,J. Harden makes 3-pt jump shot from 28 ft,39,47
2,0:05.0,K. Durant misses 2-pt jump shot from 16 ft,,39,47
2,0:03.0,Offensive rebound by K. Looney,,39,47
2,0:03.0,K. Looney misses 2-pt layup at rim,,39,47
2,0:03.0,Offensive rebound by K. Looney,,39,47
2,0:03.0,K. Looney makes 2-pt layup at rim,,41,47
2,0:00.0,,J. Harden misses 3-pt jump shot from 36 ft (block by K. Thompson),41,47
2,0:00.0,,Offensive rebound by Team,41,47
3,11:37.0,,J. Harden makes 3-pt jump shot from 28 ft,41,50
3,11:19.0,K. Thompson misses 2-pt jump shot from 19 ft,,41,50
3,11:16.0,Turnover by D. Jones (lost ball; steal by J. Harden),,41,50
3,11:16.0,Offensive rebound by D. Jones,,41,50
3,11:08.0,,J. Ennis makes 2-pt layup from 1 ft (assist by C. Paul),41,52
3,10:56.0,Personal foul by J. Ennis (drawn by D. Green),,41,52
3,10:47.0,K. Durant makes 2-pt jump shot from 16 ft,,43,52
3,10:16.0,,C. Paul misses 3-pt jump shot from 27 ft,43,52
3,10:14.0,Defensive rebound by D. Green,,43,52
3,10:00.0,D. Green misses 3-pt jump shot from 25 ft,,43,52
3,9:58.0,Offensive rebound by D. Jones,,43,52
3,9:53.0,K. Thompson misses 2-pt jump shot from 14 ft,,43,52
3,9:50.0,,Defensive rebound by C. Capela,43,52
3,9:38.0,,C. Capela makes 2-pt layup from 2 ft (assist by J. Harden),43,54
3,9:22.0,Personal foul by J. Harden (drawn by K. Thompson),,43,54
3,9:17.0,K. Durant makes 2-pt jump shot from 19 ft,,45,54
3,8:58.0,,Personal foul by D. Jones (drawn by C. Paul),45,54
3,8:44.0,,J. Harden misses 3-pt jump shot from 26 ft,45,54
3,8:41.0,Defensive rebound by D. Green,,45,54
3,8:30.0,Turnover by D. Green (bad pass; steal by J. Ennis),,45,54
3,8:25.0,,J. Ennis misses 3-pt jump shot from 26 ft,45,54
3,8:23.0,Defensive rebound by D. Jones,,45,54
3,8:21.0,Turnover by D. Green (dbl dribble),,45,54
3,8:01.0,,C. Paul makes 2-pt jump shot from 12 ft,45,56
3,7:52.0,D. Jones misses 2-pt layup from 5 ft (block by C. Paul),,45,56
3,7:44.0,Offensive rebound by Team,,45,56
3,7:42.0,K. Thompson misses 2-pt jump shot from 16 ft,,45,56
3,7:42.0,,Defensive rebound by Team,45,56
3,7:42.0,Loose ball foul by D. Jones (drawn by C. Paul),,45,56
3,7:26.0,,C. Paul misses 2-pt layup from 5 ft (block by D. Jones),45,56
3,7:26.0,,Offensive rebound by Team,45,56
3,7:19.0,,Shooting foul by D. Green (drawn by J. Ennis),45,56
3,7:19.0,,J. Ennis misses free throw 1 of 2,45,56
3,7:19.0,,Offensive rebound by Team,45,56
3,7:19.0,,J. Ennis misses free throw 2 of 2,45,56
3,7:19.0,Defensive rebound by K. Durant,,45,56
3,7:06.0,Offensive foul by K. Thompson (drawn by P. Tucker),,45,56
3,7:06.0,Turnover by K. Thompson (offensive foul),,45,56
3,6:51.0,,Shooting foul by D. Jones (drawn by J. Harden),45,56
3,6:51.0,,Houston full timeout,45,56
3,6:51.0,K. Looney enters the game for D. Jones,,45,56
3,6:51.0,,E. Gordon enters the game for C. Paul,45,56
3,6:51.0,,J. Harden makes free throw 1 of 2,45,57
3,6:51.0,,J. Harden makes free throw 2 of 2,45,58
3,6:42.0,K. Looney makes 2-pt layup from 1 ft (assist by K. Durant),,47,58
3,6:42.0,Shooting foul by J. Ennis (drawn by K. Looney),,47,58
3,6:42.0,K. Looney misses free throw 1 of 1,,47,58
3,6:42.0,,Defensive rebound by P. Tucker,47,58
3,6:18.0,,Turnover by Team (shot clock),47,58
3,6:03.0,K. Thompson misses 3-pt jump shot from 25 ft,,47,58
3,6:01.0,,Defensive rebound by P. Tucker,47,58
3,5:50.0,,J. Harden makes 2-pt layup from 3 ft,47,60
3,5:39.0,K. Durant misses 3-pt jump shot from 25 ft,,47,60
3,5:37.0,,Defensive rebound by C. Capela,47,60
3,5:34.0,Violation by Team (kicked ball),,47,60
3,5:34.0,J. Jerebko enters the game for D. Green,,47,60
3,5:34.0,,G. Clark enters the game for J. Ennis,47,60
3,5:30.0,,J. Harden makes 3-pt jump shot from 27 ft (assist by C. Capela),47,63
3,5:18.0,K. Thompson makes 2-pt layup from 3 ft (assist by K. Durant),,49,63
3,5:04.0,,Personal foul by J. Jerebko (drawn by C. Capela),49,63
3,5:04.0,,C. Capela makes free throw 1 of 2,49,64
3,5:04.0,,C. Capela makes free throw 2 of 2,49,65
3,4:49.0,K. Durant misses 2-pt jump shot from 13 ft,,49,65
3,4:45.0,Offensive rebound by K. Looney,,49,65
3,4:44.0,K. Looney makes 2-pt layup from 1 ft,,51,65
3,4:23.0,,C. Capela misses 2-pt jump shot from 10 ft,51,65
3,4:21.0,Defensive rebound by A. Iguodala,,51,65
3,4:14.0,A. Iguodala makes 2-pt layup from 2 ft,,53,65
3,3:53.0,,J. Harden misses 3-pt jump shot from 26 ft,53,65
3,3:50.0,Defensive rebound by J. Jerebko,,53,65
3,3:43.0,K. Thompson misses 2-pt jump shot from 14 ft,,53,65
3,3:41.0,Offensive rebound by K. Looney,,53,65
3,3:40.0,Shooting foul by P. Tucker (drawn by J. Jerebko),,53,65
3,3:40.0,J. Jerebko makes free throw 1 of 2,,54,65
3,3:40.0,Q. Cook enters the game for A. Iguodala,,54,65
3,3:40.0,S. Livingston enters the game for K. Thompson,,54,65
3,3:40.0,,I. Hartenstein enters the game for C. Capela,54,65
3,3:40.0,J. Jerebko makes free throw 2 of 2,,55,65
3,3:18.0,,G. Clark makes 3-pt jump shot from 26 ft (assist by J. Harden),55,68
3,3:06.0,Shooting foul by J. Harden (drawn by K. Durant),,55,68
3,3:06.0,K. Durant makes free throw 1 of 2,,56,68
3,3:06.0,K. Durant makes free throw 2 of 2,,57,68
3,2:57.0,,Personal foul by K. Durant (drawn by J. Harden),57,68
3,2:57.0,Golden State full timeout,,57,68
3,2:57.0,,J. Harden makes free throw 1 of 2,57,69
3,2:57.0,,J. Harden makes free throw 2 of 2,57,70
3,2:36.0,K. Durant misses 2-pt jump shot from 13 ft,,57,70
3,2:29.0,Offensive rebound by K. Looney,,57,70
3,2:29.0,K. Looney makes 2-pt layup from 1 ft,,59,70
3,2:23.0,,E. Gordon misses 3-pt jump shot from 26 ft,59,70
3,2:21.0,Defensive rebound by J. Jerebko,,59,70
3,2:12.0,,Violation by Team (kicked ball),59,70
3,2:12.0,,C. Paul enters the game for J. Harden,59,70
3,2:00.0,Q. Cook misses 3-pt jump shot from 26 ft,,59,70
3,1:59.0,,Defensive rebound by Team,59,70
3,1:41.0,,P. Tucker misses 3-pt jump shot from 23 ft,59,70
3,1:38.0,,Offensive rebound by G. Clark,59,70
3,1:32.0,,G. Clark makes 3-pt jump shot from 25 ft (assist by E. Gordon),59,73
3,1:09.0,S. Livingston misses 2-pt jump shot from 16 ft,,59,73
3,1:07.0,,Defensive rebound by I. Hartenstein,59,73
3,1:01.0,,E. Gordon misses 3-pt jump shot from 29 ft,59,73
3,0:59.0,,Offensive rebound by Team,59,73
3,0:48.0,,G. Clark makes 3-pt jump shot from 23 ft (assist by P. Tucker),59,76
3,0:30.0,Def 3 sec tech foul by Team,,59,76
3,0:30.0,K. Durant makes technical free throw,,60,76
3,0:30.0,Violation by Team (delay of game),,60,76
3,0:19.0,Q. Cook makes 3-pt jump shot from 26 ft (assist by S. Livingston),,63,76
3,0:01.0,,G. Clark misses 3-pt jump shot from 27 ft,63,76
3,0:01.0,Defensive rebound by K. Durant,,63,76
4,11:46.0,J. Jerebko misses 2-pt layup from 3 ft (block by G. Clark),,63,76
4,11:43.0,,Defensive rebound by G. Clark,63,76
4,11:31.0,,Turnover by E. Gordon (out of bounds lost ball),63,76
4,11:17.0,K. Thompson makes 2-pt layup from 3 ft (assist by J. Jerebko),,65,76
4,11:04.0,,G. Clark misses 3-pt jump shot from 26 ft,65,76
4,11:02.0,,Offensive rebound by J. Ennis,65,76
4,11:00.0,,E. Gordon misses 3-pt jump shot from 25 ft,65,76
4,10:59.0,,Offensive rebound by Team,65,76
4,10:47.0,,E. Gordon makes 2-pt jump shot from 9 ft,65,78
4,10:43.0,Turnover by D. Green (bad pass; steal by C. Paul),,65,78
4,10:43.0,Loose ball foul by J. Jerebko (drawn by C. Paul),,65,78
4,10:28.0,,J. Ennis makes 2-pt layup from 3 ft (assist by C. Paul),65,80
4,10:13.0,K. Thompson misses 3-pt jump shot from 26 ft,,65,80
4,10:10.0,,Defensive rebound by J. Ennis,65,80
4,10:06.0,,C. Paul misses 3-pt jump shot from 27 ft,65,80
4,10:04.0,,Offensive rebound by Team,65,80
4,10:04.0,Loose ball foul by Q. Cook (drawn by C. Paul),,65,80
4,9:59.0,,Shooting foul by D. Green (drawn by J. Ennis),65,80
4,9:59.0,,J. Ennis makes free throw 1 of 2,65,81
4,9:59.0,,J. Ennis makes free throw 2 of 2,65,82
4,9:49.0,K. Thompson misses 3-pt jump shot from 28 ft,,65,82
4,9:46.0,,Defensive rebound by G. Clark,65,82
4,9:40.0,,C. Paul misses 2-pt jump shot from 12 ft,65,82
4,9:36.0,Defensive rebound by D. Green,,65,82
4,9:34.0,Turnover by K. Thompson (bad pass; steal by C. Paul),,65,82
4,9:34.0,,Personal foul by S. Livingston (drawn by C. Paul),65,82
4,9:11.0,,J. Ennis makes 3-pt jump shot from 23 ft (assist by C. Paul),65,85
4,8:59.0,K. Thompson misses 2-pt jump shot from 19 ft,,65,85
4,8:56.0,,Defensive rebound by C. Paul,65,85
4,8:52.0,,Turnover by C. Paul (lost ball; steal by S. Livingston),65,85
4,8:47.0,J. Jerebko misses 2-pt layup from 4 ft (block by C. Paul),,65,85
4,8:44.0,,Defensive rebound by C. Paul,65,85
4,8:42.0,,I. Hartenstein makes 3-pt jump shot from 23 ft (assist by E. Gordon),65,88
4,8:36.0,Golden State full timeout,,65,88
4,8:36.0,J. Bell enters the game for D. Green,,65,88
4,8:36.0,J. Evans enters the game for J. Jerebko,,65,88
4,8:36.0,K. Looney enters the game for S. Livingston,,65,88
4,8:36.0,A. McKinnie enters the game for K. Thompson,,65,88
4,8:36.0,,J. Harden enters the game for C. Paul,65,88
4,8:19.0,Turnover by K. Looney (out of bounds lost ball),,65,88
4,8:08.0,,J. Ennis makes 2-pt layup from 1 ft (assist by G. Clark),65,90
4,8:08.0,,Shooting foul by J. Evans (drawn by J. Ennis),65,90
4,8:08.0,,J. Ennis makes free throw 1 of 1,65,91
4,7:48.0,A. McKinnie misses 2-pt layup from 3 ft (block by G. Clark),,65,91
4,7:44.0,Offensive rebound by J. Bell,,65,91
4,7:43.0,K. Looney misses 3-pt jump shot from 26 ft,,65,91
4,7:41.0,,Defensive rebound by G. Clark,65,91
4,7:28.0,,J. Harden misses 3-pt jump shot from 26 ft,65,91
4,7:25.0,,Offensive rebound by I. Hartenstein,65,91
4,7:11.0,,G. Clark misses 3-pt jump shot from 24 ft,65,91
4,7:09.0,Defensive rebound by J. Evans,,65,91
4,7:05.0,Personal foul by J. Harden (drawn by J. Evans),,65,91
4,7:05.0,,C. Capela enters the game for I. Hartenstein,65,91
4,6:51.0,Turnover by K. Looney (bad pass; steal by J. Harden),,65,91
4,6:44.0,,J. Ennis makes 3-pt jump shot from 23 ft (assist by E. Gordon),65,94
4,6:27.0,J. Evans misses 3-pt jump shot from 23 ft,,65,94
4,6:27.0,Offensive rebound by Team,,65,94
4,6:27.0,,Loose ball foul by C. Capela (drawn by A. McKinnie),65,94
4,6:27.0,D. Jones enters the game for K. Looney,,65,94
4,6:15.0,Q. Cook misses 2-pt layup from 4 ft,,65,94
4,6:13.0,,Defensive rebound by C. Capela,65,94
4,6:06.0,,E. Gordon makes 3-pt jump shot from 24 ft (assist by G. Clark),65,97
4,5:41.0,J. Bell misses 2-pt jump shot from 17 ft,,65,97
4,5:39.0,,Defensive rebound by J. Harden,65,97
4,5:25.0,,J. Harden misses 2-pt layup from 2 ft,65,97
4,5:23.0,Defensive rebound by J. Evans,,65,97
4,5:18.0,A. McKinnie makes 2-pt dunk from 1 ft (assist by J. Evans),,67,97
4,5:02.0,,J. Ennis misses 3-pt jump shot from 23 ft,67,97
4,4:59.0,Defensive rebound by J. Bell,,67,97
4,4:46.0,A. McKinnie makes 2-pt layup from 1 ft (assist by J. Bell),,69,97
4,4:46.0,Shooting foul by J. Harden (drawn by A. McKinnie),,69,97
4,4:46.0,A. McKinnie makes free throw 1 of 1,,70,97
4,4:35.0,,Personal foul by Q. Cook (drawn by E. Gordon),70,97
4,4:35.0,,E. Gordon makes free throw 1 of 2,70,98
4,4:35.0,,E. Gordon makes free throw 2 of 2,70,99
4,4:24.0,Q. Cook makes 3-pt jump shot from 26 ft (assist by J. Bell),,73,99
4,4:05.0,,E. Gordon misses 3-pt jump shot from 28 ft,73,99
4,4:02.0,,Offensive rebound by J. Ennis,73,99
4,4:01.0,,J. Ennis makes 2-pt layup from 1 ft,73,101
4,3:43.0,J. Bell makes 2-pt jump shot from 20 ft (assist by Q. Cook),,75,101
4,3:43.0,,Houston full timeout,75,101
4,3:43.0,,M. Carter-Williams enters the game for C. Capela,75,101
4,3:43.0,,M. Chriss enters the game for J. Ennis,75,101
4,3:43.0,,V. Edwards enters the game for E. Gordon,75,101
4,3:43.0,,G. Green enters the game for J. Harden,75,101
4,3:27.0,,G. Green misses 3-pt jump shot from 28 ft,75,101
4,3:25.0,Defensive rebound by Q. Cook,,75,101
4,3:11.0,Personal foul by M. Chriss (drawn by Q. Cook),,75,101
4,3:09.0,Personal foul by G. Green (drawn by A. McKinnie),,75,101
4,3:09.0,A. McKinnie misses free throw 1 of 2,,75,101
4,3:09.0,Offensive rebound by Team,,75,101
4,3:09.0,A. McKinnie makes free throw 2 of 2,,76,101
4,2:54.0,,M. Carter-Williams misses 2-pt layup from 2 ft,76,101
4,2:54.0,Defensive rebound by D. Jones,,76,101
4,2:54.0,Personal foul by M. Carter-Williams (drawn by D. Jones),,76,101
