"node1","node2","Pin_Pout","Pin_Nout","Nin_Pout","Nin_Nout","Pin_Pin","Pin_Nin","Nin_Pin","Nin_Nin","Pout_Pin","Pout_Nin","Nout_Pin","Nout_Nin","Pout_Pout","Pout_Nout","Nout_Pout","Nout_Nout"
34,1534,0.75,0.857142857142857,1.28571428571429,1.5,6,2.8,9,5.25,12,14,6,2.8,6,6,0.857142857142857,1
20,1534,0.857142857142857,1,0.857142857142857,1.2,2,2.8,2.4,2.8,2,2,2,2.8,1.2,1.5,1,1.2
19,1192,12,11.25,48,50,5.5,3.6,27.5,15,13.75,7.5,6.875,3.75,40,30,24,18.75
35,1192,72,54,162,135,99,21.6,148.5,40.5,231,126,115.5,25.2,504,315,126,105
35,1531,6.75,0,11.5714285714286,0,12,10.8,21.6,20.25,28,18,16.8,10.5,25.2,0,12.6,0
36,8823,0,0,0,0,14,15.4,1.71428571428571,1.83333333333333,3,3.66666666666667,5.14285714285714,5.5,0,0,0,0
37,8823,0,0,0,0,18,6.6,6,2.75,102,93.5,42,15.4,0,0,0,0
38,8825,0,0,0,0,0.0714285714285714,0,0.0909090909090909,0,0.461538461538462,0,0.7,0,0,0,0,0
38,8826,0,0,0,0,0.1,1,0.125,1,0.6,6,7,7,0,0,0,0
39,8826,0,0,0,0,0.5,0,0.5,0.125,0.5,0.5,0.5,0.111111111111111,0,0,0,0
41,8828,0,0,0,0,0,0,0,0,0.5,1,0.5,0,0,0,0,0
43,8829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,8824,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,8829,0,0,0,0,0,0,0.363636363636364,0.2,0.571428571428571,0.4,0,0,0,0,0,0
45,8823,0,0,0,0,0,0,12,4.4,12,11,6,1.83333333333333,0,0,0,0
46,8830,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.142857142857143,0,0,0,0
47,8830,0,0,0,0,0.5,0.142857142857143,0,0,1,1,0.5,0,0,0,0,0
47,8831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,8832,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
48,8833,0,0,0,0,0,2,0,10,0,0,0,8,0,0,0,0
48,8834,0,0,0,0,0.333333333333333,3,1.25,15,0,0,8,12,0,0,0,0
49,8834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,8834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,8835,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
51,8836,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
52,8836,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
53,8837,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0
53,8838,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
54,8838,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
56,8839,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
57,313,21.6,6,19.5,8.66666666666667,14.4,126,10.4,91,8,84,44,77,12,4.8,66,22
58,313,0,0,0,0,0,0,0,0,0,0,8,14,0,0,12,4
59,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,313,0,0,0,0,0,0,0,0,2,3.5,8,7,3,1,6,2
60,314,0,0,0,0,0,0,0,0,0,1,0,4,0.125,0,4,0
61,314,0.375,0,0,0,0,0.5,0,0,0,0.142857142857143,0,0.166666666666667,0.111111111111111,0,0.125,0
62,667,0,0,0,0,0,0,0,0,0,0,0.375,0.2,0,0,0.571428571428571,0
63,667,0,0,0,0,0,0,0,0,0.545454545454545,0.333333333333333,0.75,0.444444444444444,1.14285714285714,0,1.33333333333333,0
64,667,0,0,0,0,0,0,0,0,0.272727272727273,2,3,2,0.5,0,4,0
64,320,0,0,0,0,0,0,0,0,2,0,2,0,4,0.5,1.14285714285714,0.142857142857143
65,8840,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0
65,8841,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
66,318,0,0,0,0,0,0,0,0,1,17,6,17,1.14285714285714,1.83333333333333,8,11
66,997,0,0,0,0,0,0,0,0,1,0.5,1,0.166666666666667,0.5,1.5,0.2,0.75
67,997,0.111111111111111,0.375,0.333333333333333,1.2,0.2,1,0.666666666666667,2,0.25,1,6,3,0.166666666666667,0.6,3,9
67,318,0.888888888888889,1.57142857142857,3.2,5.5,3,17,6,34,3,17,18,51,4,5.5,24,33
67,313,0.666666666666667,0.222222222222222,2.4,0.8,0.444444444444444,7,1.33333333333333,14,0.5,7,12,21,1.2,0.4,18,6
68,4517,0,0,0.363636363636364,0,0,0,0.571428571428571,8,0,0,2,4,0,0,2,0
60,318,0,0,0,0,0,0,0,0,0.857142857142857,17,24,68,1.33333333333333,2.2,32,44
61,315,0.857142857142857,1,0,0,1.5,0,0,0,0.5,0,0.5,0,1,1,0.333333333333333,0.4
63,320,0,0,0,0,0,0,0,0,4,0,4,0,8,1,3.2,0.4
63,319,0,0,0,0,0,0,0,0,15,8,15,4,8,5,3.2,2
63,313,0,0,0,0,0,0,0,0,1,14,8,14,1.71428571428571,0.666666666666667,12,4
70,313,0,0,0.857142857142857,0.333333333333333,0,0,2,1.75,4,7,8,4.66666666666667,6,2,4.8,1.6
65,318,0,0,0,0,0,0,0,0,0,17,6,17,0,0,8,11
71,4415,0,0,0,0,0,0,0,0,0.5,0.5,0,0,3,0.5,0,0
61,319,3,2.14285714285714,0,0,7.5,24,0,0,2.14285714285714,8,15,8,1.14285714285714,0.714285714285714,8,5
73,1818,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0
74,255,4,6.85714285714286,5.33333333333333,10.6666666666667,24,0,32,0,37,0,33,0,18.5,37,6.6,13.2
75,257,8.57142857142857,10.3333333333333,8.57142857142857,12.4,3.33333333333333,9.2,3.33333333333333,11.5,13.3333333333333,36.8,14,40.25,40,49.6,52.5,54.25
76,3928,0,0,0,0,0.5,0,0,0,1,1,0.5,0.0909090909090909,0,1,0,0.2
77,3928,0,0.0714285714285714,0,0.142857142857143,0.1,1,0.142857142857143,1,0,0,1,1,0,0,0,1
78,4198,0,0,0,0,2,0,2,0,2,0,3.5,0,2,2,0,0
79,4198,0,0,0,0,4.2,0,3.42857142857143,0,6,0,2.83333333333333,0,0,0,0,0
80,8842,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0
79,8843,0,0,0,0,10.5,0,12,0,15,0,8.5,0,0,0,0,0
79,8844,0,0,0,0,10.5,0,12,0,15,0,8.5,0,0,0,0,0
81,8845,0,0,0,0,7.5,0,6.5,0,8,0,7.5,0,0,0,0,0
83,8847,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0
83,1790,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
84,1790,0.0666666666666667,0.0714285714285714,0.125,0.142857142857143,0,0,0,0,0,0,0,0,0.125,0.142857142857143,0,0
74,267,0,3,0,4.57142857142857,4,24,8,32,7.4,37,33,33,0,5.28571428571429,33,33
74,257,180,248,320,330.666666666667,48,552,64,736,52.8571428571429,851,330,759,277.5,382.333333333333,990,1023
85,1796,0,0,0,0,0,0,0,0,0.3,3,2,2,2.14285714285714,0.428571428571429,10,2
86,8848,0,0,0,0,1,0,1.5,0,3,0,3,0,0,0,0,0
79,261,2.625,6,3.42857142857143,8,31.5,0,36,0,45,15,25.5,0,15,30,2.83333333333333,6.8
79,8849,0,0,0,0,21,0,24,0,30,0,17,0,0,0,0,0
81,8849,0,0,0,0,15,0,13,0,16,0,15,0,0,0,0,0
87,1795,0,0.111111111111111,0,0,0.1,0.25,0,0,0,0,0.333333333333333,0.75,0,0,0,0.375
88,1795,0,0.125,0,0.142857142857143,0.1,2,0.125,2,0,0,1,2,0,0,1,1
89,1795,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1
90,383,30.8333333333333,25,59.2,50,42,60,84,128,67.2,96,50.4,72,59.2,50,55.5,50
91,383,30.8333333333333,25,83.25,56.25,42,240,126,432,18,144,420,480,18.5,15,370,250
92,383,18.5,15,9.25,10,63,36,42,19.2,189,216,189,144,166.5,112.5,83.25,75
93,8851,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0
94,395,0.777777777777778,1,0,0,1,0.25,0,0,6,6,4,2,21,21,5.6,9.33333333333333
94,388,1.22222222222222,1.5,0,0,1.57142857142857,16,0,0,8.25,96,44,64,11,7.71428571428571,44,36
95,388,0,0,0,0,0,0,0,0,0,0,11,16,0,0,11,9
96,388,0,0,0,0,0,0,0,0,5.5,8,5.5,0,5.5,4.5,0,0
98,643,0.666666666666667,0.25,1.71428571428571,0.8,7,0.75,14,2,10.5,4.5,10.5,1.125,4.5,1.5,1.5,0.6
98,8852,0,0,0,0,1,0,2,0,1.5,0,1.5,0,0,0,0,0
98,383,10.5714285714286,8.33333333333333,37,25,42,96,84,192,63,144,126,144,55.5,37.5,111,75
99,383,148,133.333333333333,166.5,150,336,768,378,864,294,672,1176,1344,259,175,1036,700
100,383,0,0,0,0,0,0,0,0,0,0,42,48,0,0,37,25
101,8853,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
103,8851,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0.666666666666667,0,0,0,0
104,4949,1.55555555555556,2,0.5,0.75,2,28,0.857142857142857,12,0.153846153846154,4,14,28,0.2,0.25,14,14
105,388,1.1,1.28571428571429,1.375,1.28571428571429,5.5,16,5.5,16,5.5,16,11,16,5.5,4.5,11,9
107,388,0,0,4.125,5.4,0,0,6.6,12,2.2,3.2,1.83333333333333,3.2,2.75,2.57142857142857,1.83333333333333,2.25
107,8854,0,0,0,0,0,0,1,0,0.363636363636364,0,0.285714285714286,0,0,0,0,0
107,8855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,384,0,0,0.5,0,0,0,3,0,2,0,1,0,1,0,0.25,0
107,383,0,0,22.2,18.75,0,0,31.5,144,9.33333333333333,96,42,48,12.3333333333333,10,37,25
109,383,10.5714285714286,8.33333333333333,30.8333333333333,25,16.8,96,52.5,240,126,864,546,624,111,90,481,325
109,5213,0.8,2,2,4.375,0.857142857142857,0,2.5,0,9,0,7.8,0,9,21,10.4,30.3333333333333
110,5213,0.363636363636364,0.875,0.888888888888889,2.33333333333333,1.5,0,3,0,3,1,0,0,4,7,0,0
111,5213,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,7
112,677,4.375,8,2,4,22.5,15,9,6,31.5,21,45,15,24.5,28,35,40
112,685,1.11111111111111,2.5,0.5,1.14285714285714,7.5,2.5,3,1.2,10.5,10.5,7.5,1.66666666666667,7,14,1.66666666666667,3.33333333333333
112,1259,0,0.555555555555556,0,0.25,5,0,2,0,7,0,5,0,0,3.5,0,0.625
113,8856,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0
114,8857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,8858,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
118,8860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,8861,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
119,685,0,0,0,0,0,0,0,0,1.5,1.5,3,0.6,1,2,0.571428571428571,1.33333333333333
112,8862,0,0,0,0,0.714285714285714,15,0.333333333333333,6,0.875,21,5,15,0,0,0,0
112,8863,0,0,0,0,2.5,0,1,0,3.5,0,2.5,0,0,0,0,0
112,1577,0.625,0,0.285714285714286,0,2.5,0,1,0,3.5,0,2.5,0,3.5,0,0.625,0
112,8864,0,0,0,0,3.33333333333333,5,1.6,2,4,7,20,5,0,0,0,0
120,8864,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0
121,8864,0,0,0,0,0,0,0,0,2,0.5,2,0.111111111111111,0,0,0,0
121,8865,0,0,0,0,0,0,0,0,0.0833333333333333,2,1,2,0,0,0,0
113,677,0.636363636363636,0.8,0,0,1.125,0.428571428571429,0,0,0,0,0,0,0,0,0,0
122,1394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
117,8866,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0
123,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,8867,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
123,8869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
124,8870,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
125,1579,0,0,0,0,0,0,0,0,1.5,0,0,0,1.5,0,0,0
125,8873,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0
125,8874,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0
126,8874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,430,12.2,15.25,13.5,18,36.6,122,40.5,108,31.8,106,123,82,13.25,17.6666666666667,41,41
127,8875,0,0,0,0,10.1666666666667,183,9,162,6.625,159,41,123,0,0,0,0
128,8875,0,0,0,0,0,0,0.142857142857143,3,0,0,1,3,0,0,0,0
129,434,13,11.1428571428571,7.875,8.4,26,65,14,35,44,110,68,85,99,66,153,102
129,3716,0,2.6,0,1.55555555555556,0,0,0,0,0,0,0,0,0,6.28571428571429,0,5.66666666666667
129,745,13,15.6,7,8.4,6.5,0,3.5,0,11,0,8.5,0,66,66,17,25.5
130,430,0,0,0,0,0,0,0,0,0.857142857142857,0.666666666666667,1.5,0.8,0.285714285714286,0.333333333333333,0.4,0.5
131,430,1.5,1.8,1,1.25,13.5,3.6,7.5,3.33333333333333,10.5,7,7.5,2.5,3.5,3.5,1.66666666666667,2.5
132,8875,0,0,0,0,0,0,1,1.2,0.5,1.5,2.5,3,0,0,0,0
127,8876,0,0,0,0,30.5,10.1666666666667,27,10.8,26.5,26.5,20.5,6.83333333333333,0,0,0,0
133,8876,0,0,0,0,0.666666666666667,4,0.166666666666667,1,0.125,1,1,1,0,0,0,0
134,8877,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
134,8878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,8878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,434,2,2,0,0,1,10,0,0,0,0,8,10,0,0,18,12
129,752,3.54545454545455,11.1428571428571,1.90909090909091,10.5,6.5,0,3.5,0,11,0,8.5,0,33,66,10.2,34
129,447,0,0,0,0,6.5,0,3.5,0,11,0,8.5,0,0,0,0,0
129,1093,0,0,0,0,2.88888888888889,104,1.75,56,4.4,176,34,136,0,0,0,0
137,1092,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.4,0,0.4
127,980,17.4285714285714,0,18,0,0,61,0,54,0,53,0,41,15.1428571428571,0,82,0
127,445,30.5,45.75,21.6,40.5,61,10.1666666666667,54,10.8,53,26.5,41,5.125,53,79.5,27.3333333333333,41
139,439,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0
140,341,11.5,10.8,0,0,42,18.6,0,0,56,62,0,0,46,36,0,0
141,350,0,0,0,0,0,0,0,0,66,70.5,22,7.83333333333333,84,64.5,14,14.3333333333333
142,8879,0,0,0,0,0,1,0,2,0,2,0,6,0,0,0,0
143,8879,0,0,0,0,0,0.285714285714286,0,0,0,0.125,0,0.25,0,0,0,0
143,8880,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,0
144,345,0.714285714285714,1.25,0.222222222222222,0.428571428571429,2.5,2.14285714285714,0.5,0.428571428571429,0,0,0,0,0,0,0,0
145,345,0.307692307692308,0.545454545454545,0,0,4,6,0,0,2,3,4,3,1,1.5,2,3
146,1550,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2
140,342,8,9,0,0,13.5,16.2,0,0,21.6,27,0,0,12.8,15,0,0
147,350,7,6.14285714285714,33.6,43,7.33333333333333,47,26.4,141,8.8,47,88,94,11.2,10.75,112,86
147,3702,0,0,0,0,3,0.333333333333333,9,1.2,3,1,6,1.33333333333333,0,0,0,0
148,3702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,3702,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0
140,4061,0.375,0.857142857142857,0,0,0.428571428571429,0,0,0,0.666666666666667,0,0,0,0.666666666666667,1.6,0,0
140,3702,0,0,0,0,9,1,0,0,12,4,0,0,0,0,0,0
140,343,0,0.666666666666667,0,0,13.5,4,0,0,18,16,0,0,0,4,0,0
141,343,0,0,0,0,0,0,0,0,4.5,24,9,8,0,1,0,2
150,344,0,0,0,0,0,0,0,0,0,0,8,8,0,0,4,4
151,1541,0,0.428571428571429,0,0,0,1,0,0,0,0,0,1,0,0,0,3
152,1661,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
143,1661,0,0,0,0,3,0,0,0,1.5,0.5,1.5,0,0,0,0,0
143,8881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,8881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,3702,0,0,0,0,6,0.8,3,0.5,36,12,15,2.5,0,0,0,0
141,3702,0,0,0,0,0,0,0,0,9,3,3,0.285714285714286,0,0,0,0
156,1741,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
157,301,0.2,0.5,0.5,1.2,2,2,4,4,4,4,8,4,1,3,2,6
158,301,0.4,1,0.166666666666667,0.428571428571429,4,1,2,0.333333333333333,6,3,0,0,1.5,4.5,0,0
159,301,0,0,0,0,0,0,0,0,2,1,2,0.5,0.5,1.5,0.333333333333333,0.6
160,302,6.42857142857143,6,2.14285714285714,1.71428571428571,5.5,24,1.57142857142857,8,0,0,55,40,0,0,75,60
161,8883,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
162,304,0.1,0,0,0,1,0.375,0,0,1,1.5,2,0.75,0.5,0.5,0.222222222222222,0
163,304,0,0,0.222222222222222,0,0,0,0.571428571428571,1,0.5,0.75,0,0,0.2,0,0,0
164,305,0,0,0,0,0,0,0,0,0,0,2,4,0,0,5,5
165,305,0,0,0,0,0,0,0,0,0.181818181818182,4,2,4,0.625,1,5,5
166,305,2.5,2.22222222222222,2.5,2.5,4,3.2,4,4,1,2,4,2.66666666666667,2.5,2.5,4,2.85714285714286
167,618,0,0,0,0,8.5,0,8,0,8,0,6,0,0,8,0,0
168,309,0,0,0,0,2.5,3,3,3,4.16666666666667,5,2.33333333333333,2.8,0,0,0,0
169,309,0,0,0,0,1,6,1.2,6,0.25,2,5,5,0,0,0,0
169,303,1.33333333333333,1.71428571428571,1.5,2.4,4,18,4.8,18,1,6,20,15,0.5,0.571428571428571,10,10
170,303,2.44444444444444,5.5,1.25,1.42857142857143,22,6.6,10,3,22,16.5,10,3,11,11,1.42857142857143,1.66666666666667
171,8884,0,0,0,0,0.5,0,0,0,2,0,0.5,0,0,0,0,0
172,8884,0,0,0,0,1,0,0.5,0,0,0,0.153846153846154,0,0,0,0,0
173,301,0,0,0,0,0,0,0,0,0.888888888888889,4,8,4,0.333333333333333,0.857142857142857,2,6
173,8885,0,0,0,0,0,0,0,0,1,1,1,0.25,0,0,0,0
160,8885,0,0,0,0,0.333333333333333,3,0.111111111111111,1,0,0,5,5,0,0,0,0
160,308,0,0.5,0,0.142857142857143,1,6,0.285714285714286,2,0,0,10,10,0,0,0,5
174,308,0,0,0,0.142857142857143,0,0,0.285714285714286,0.285714285714286,0.666666666666667,0.5,0.666666666666667,0.571428571428571,0,0.333333333333333,0,0.333333333333333
160,8886,0,0,0,0,0,6,0,2,0,0,0,10,0,0,0,0
175,8886,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
175,305,0.714285714285714,0.5,0,0,0.222222222222222,0.5,0,0,0,0,0.285714285714286,0.666666666666667,0,0,0.625,0.625
176,305,6.25,6.25,5.625,5.625,3.33333333333333,40,3.6,36,1.5,24,8,16,5,6,20,20
176,306,0,1,0,1,4.28571428571429,1.66666666666667,4.5,1.8,2.57142857142857,0.75,1.33333333333333,0.571428571428571,0,0.75,0,0.5
167,309,0,0,0,0,8.5,4.25,8,4,8,8,6,2.4,0,0,0,0
167,301,2.42857142857143,10.2,3.2,12,34,5.66666666666667,32,8,32,16,24,6,8,24,2.4,9
167,302,51,51,60,64,93.5,27.2,88,42.6666666666667,88,64,66,32,120,96,45,36
170,308,0,2.2,0,1,11,4.4,5,2.5,11,11,5,1.25,0,5.5,0,1.25
170,8887,0,0,0,0,0,11,0,5,0,11,0,5,0,0,0,0
177,497,0,0,0,0,0,0,0,0,36,24,15,4,24,12,3.33333333333333,1.42857142857143
178,8888,0,0,0,0,0,2,0,0,0,12,0,2,0,0,0,0
179,8888,0,0,0,0,0,0,0,0,0,8,0,18,0,0,0,0
180,8891,0,0,0,0,0,0,0.5,0,0.5,0,1,0,0,0,0,0
181,1156,0,0,0,0,0,0,0,0,0,1,4,2,0.111111111111111,0,2,0
182,1156,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0
183,509,0,0,0,0,1.42857142857143,10,0.857142857142857,6,2.28571428571429,16,16,16,0,0,0,8
184,509,0,0,0,0,3.42857142857143,24,6.8,34,3.42857142857143,24,20,20,0,0,0,10
177,509,0,0,0,0,0,0,0,0,24,24,10,5,0,12,0,0
177,934,0,0,0,0,0,0,0,0,12,0,5,0,48,96,10,20
185,934,0.666666666666667,1.6,0,0,0.142857142857143,0,0,0,0.8,0,0.571428571428571,0,2.28571428571429,6.4,2.66666666666667,8
185,8892,0,0,0,0,0.5,0,0,0,2,0,2,0,0,0,0,0
179,8893,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0
186,8894,0,0,0,0,0.5,0,1,0,3.5,0,2.5,0,0,0,0,0
186,8895,0,0,0,0,0.5,0,1,0,3.5,0,2.5,0,0,0,0,0
177,8896,0,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0
177,8897,0,0,0,0,0,0,0,0,0,24,0,10,0,0,0,0
186,8897,0,0,0,0,0,0.166666666666667,0,0.4,0,1.75,0,1.66666666666667,0,0,0,0
186,8898,0,0,0,0,0,2,0,4,0,14,0,10,0,0,0,0
179,8898,0,0,0,0,0,0,0,0,0,8,0,18,0,0,0,0
181,8899,0,0,0,0,0,0,0,0,1,2,4,4,0,0,0,0
187,8899,0,0,0,0,0,0,0,0,0.285714285714286,2,2,2,0,0,0,0
188,7523,0,0,0,2,0,0,3,0.666666666666667,1.5,1,0,0,0,3,0,0
189,8900,0,0,0,0,0.6,3,0.833333333333333,5,2.16666666666667,13,8,8,0,0,0,0
191,8900,0,0,0,0,13.5,5.4,19,12.6666666666667,25,25,20.5,10.25,0,0,0,0
193,8901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
