"node1","node2","Pin_Pout","Pin_Nout","Nin_Pout","Nin_Nout","Pin_Pin","Pin_Nin","Nin_Pin","Nin_Nin","Pout_Pin","Pout_Nin","Nout_Pin","Nout_Nin","Pout_Pout","Pout_Nout","Nout_Pout","Nout_Nout"
1192,9082,0,0,0,0,44,44,48,36,76,114,48,48,0,0,0,0
1192,9759,0,0,0,0,22,11,24,15,38,47.5,24,20,0,0,0,0
1944,9760,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
890,1833,66.5,76,88.6666666666667,114,209,66.5,209,88.6666666666667,231,147,192.5,81.6666666666667,147,126,61.25,70
1945,3126,2.25,0.428571428571429,10.5,1.75,3,24,14,56,6.4,32,88,88,4,0.666666666666667,66,11
1946,3126,0.75,0.125,0,0,4,1.33333333333333,0,0,8,8,4,1.33333333333333,6,1,0.857142857142857,0.125
1947,3197,0,0,0,0,0,0,0,0,3.57142857142857,15,30,18,2.14285714285714,2.22222222222222,18,24
1947,786,0,0,0,0,0,0,0,0,12.5,15,15,7.2,20,5,12,2.4
1947,3402,0,0,0,0,0,0,0,0,5,0,6,0,0,5,0,2.4
1946,9761,0,0,0,0,0,2,0,0,0,4,0,2,0,0,0,0
1948,9761,0,0,0,0,0,0,0,2,0,8,0,12,0,0,0,0
154,3297,0.5,0,0.571428571428571,0,0,8,0,8,0,32,0,18,2.28571428571429,0,9,0
890,783,60.8,76,76,76,38,266,47.5,266,52.5,294,175,245,67.2,84,280,210
890,172,0,10.8571428571429,0,12.6666666666667,45.6,152,76,152,63,168,210,140,0,12,35,70
890,168,171,142.5,171,190,114,418,142.5,418,157.5,462,525,385,151.2,210,630,525
1819,168,9,11.25,6,3.75,22.5,8.25,7.5,2.75,45,33,52.5,25.6666666666667,54,45,25.2,35
1949,3126,2.57142857142857,0.5,2.4,0.333333333333333,12,4.8,8,4,16,16,16,8,12,2,4.8,0.666666666666667
1947,3126,0,0,0,0,0,0,0,0,5.71428571428571,40,48,48,4.28571428571429,0.833333333333333,36,6
1947,778,0,0,0,0,0,0,0,0,5,70,42,84,17,10,102,48
1947,6633,0,0,0,0,0,0,0,0,2.5,0,3,0,0,2.5,0,2
1947,9763,0,0,0,0,0,0,0,0,2.5,0,3,0,0,0,0,0
1951,1833,0,0,0,0,0,0,0,0,1.57142857142857,7,44,28,1,1,28,24
890,785,161.5,123.5,215.333333333333,164.666666666667,133,215.333333333333,133,323,147,357,122.5,198.333333333333,357,273,198.333333333333,151.666666666667
1647,9764,0,0,0,0,0,4,0,5,0,8,0,13,0,0,0,0
1647,9765,0,0,0,0,0,4,0,5,0,8,0,13,0,0,0,0
191,319,62.8333333333333,34.8,136.5,63,275.5,106.333333333333,399,231,513,297,418,242,351,162,143,66
336,1809,1,0.571428571428571,1.66666666666667,1,0.571428571428571,12,1,15,1.28571428571429,27,11,33,3,1.5,22,11
1952,1809,0.25,0.142857142857143,0,0,0.142857142857143,3,0,0,0,0,4,12,0,0,8,4
1850,1810,0.888888888888889,0,0.133333333333333,0,4,1,1,0.125,10,10,8,2.66666666666667,10,0,2.66666666666667,0
1850,9766,0,0,0,0,6,0,1.5,0,15,0,12,0,0,0,0,0
1850,1630,0.5,0.4,0.0625,0.0588235294117647,0.888888888888889,16,0.133333333333333,4,2.5,40,16,32,1.25,1.11111111111111,8,8
1953,1630,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,1
191,1632,16.5714285714286,11.6,28,21,14.5,9.66666666666667,21,14,27,54,22,17.6,108,54,29.3333333333333,22
336,1637,8,0.666666666666667,12.5,1.25,3.33333333333333,28,6.25,35,7.5,63,55,77,18,1.5,110,11
191,1637,72.5,5.8,140,10.5,29,203,52.5,294,54,378,220,308,135,13.5,440,44
336,1808,0,0.5,0,0.833333333333333,0,4,0,5,0,9,0,11,0,1.125,0,11
179,1809,0,0,0,0,0,0,0,0,0.666666666666667,12,9,27,1.14285714285714,0.666666666666667,18,9
1956,1811,0,0,0,0,0,0,0,0,2,2,2,0.8,0,0.5,0,0.25
1956,319,0,0,0,0,0,0,0,0,2.71428571428571,11,19,11,1.625,0.857142857142857,13,6
1957,319,0,0,0,0,0,0,0,0,8.14285714285714,33,19,11,5.57142857142857,2.57142857142857,13,6
1958,863,0,0,0.4,0.6,0,0,0.333333333333333,4,0,0,2,4,0,0,2,3
186,863,0.8,1.5,0.8,1.5,0.571428571428571,8,0.666666666666667,8,2.57142857142857,36,12,24,3.6,6.75,12,18
1959,9768,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
1372,1346,40,144,200,144,52,48,104,48,32.5,30,143,66,62.5,90,275,198
1372,1345,48,208,240,208,30.4,176,152,176,23.75,110,209,242,30,130,330,286
1376,132,0,0,0,0,0,0,0,0,0.333333333333333,6,8,16,0.857142857142857,2.14285714285714,16,40
1376,1195,0,0,0,0,0,0,0,0,1.28571428571429,9,24,24,2.14285714285714,5,40,80
1961,1537,0,0,0.875,0.5,0,0,3,0.444444444444444,3,2,0,0,3.5,2,0,0
1374,1537,3.5,1.5,3.5,2,9,1.5,9,1.71428571428571,15,10,6,1,17.5,10,1.75,1.14285714285714
1374,9769,0,0,0,0,1.5,0,1.5,0,2.5,0,1,0,0,0,0,0
1463,137,0.222222222222222,0.375,0.666666666666667,1.5,0,2,0,4,0,10,2,4,1.25,1.875,4,6
1372,9770,0,0,0,0,0,8,0,8,0,5,0,11,0,0,0,0
1459,132,0,0,0,0,0,0,0,0,2,4,0,0,4,10,0,0
1964,1643,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0
1964,1537,0,0,0,0,0,0,0,0,6,4,0,0,7,4,0,0
1966,9772,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0
1966,326,0,0,0,0,0,0,0,0,9,13.5,0,0,10.5,13.5,0,0
1966,1345,0,0,0,0,0,0,0,0,28.5,33,0,0,45,39,0,0
1583,8946,0,0,0,0,75,235,75,235,45,141,60,94,0,0,0,0
1583,9136,0,0,0,0,15,3.75,15,5,9,4.5,6,2,0,0,0,0
1968,9633,0,0,0,0,0,0,1,0.333333333333333,1,1,1,0.222222222222222,0,0,0,0
1969,9773,0,0,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0,0,0,0
1969,9774,0,0,0,0,0.125,2,0,2,0,2,1,2,0,0,0,0
1970,9774,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
1588,9140,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0
1588,9011,0,0,0,0,0,0,0,0,4,4,2,0.571428571428571,0,0,0,0
1588,9702,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0
1583,9775,0,0,0,0,0,5,0,5,0,3,0,2,0,0,0,0
1971,8946,0,0,0,0,0,0,0,0,0,0,30,47,0,0,0,0
1972,9261,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
1590,8946,0,0,0,0,15,6.71428571428571,30,31.3333333333333,15,23.5,45,47,0,0,0,0
1590,9268,0,0,0,0,3.375,20,13.5,40,5.4,20,81,60,0,0,0,0
1590,9776,0,0,0,0,0.1,3,0.285714285714286,6,0.142857142857143,3,3,9,0,0,0,0
1588,9777,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0
1973,9778,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
1968,9779,0,0,0,0,0,0,0.111111111111111,1,0.1,1,1,1,0,0,0,0
1975,9779,0,0,0,0,0.5,0.125,0,0,1.5,1.5,0,0,0,0,0,0
1975,9780,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
1975,9781,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
1976,9782,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0
400,57,35,30,65.3333333333333,56,52.5,180,98,252,71.4,306,273,234,47.6,51,182,156
400,1869,2.85714285714286,0,4.66666666666667,0,20,0,28,0,34,0,26,0,17,8.5,6.5,0
518,2059,2,1.2,1.66666666666667,1,3,0,2.5,0,4,0,2.5,0,8,4,2,1.66666666666667
394,1874,2.14285714285714,1.28571428571429,0.714285714285714,0.375,0,9,0,3,0,18,0,21,5,3,35,21
395,1875,1.71428571428571,0,1.71428571428571,0,1.5,0,1.5,0,4.5,0,4,0,18,0,5.33333333333333,0
1075,2153,4.44444444444444,0,5.25,0,40,10,42,14,38,19,20,5,19,0,2.22222222222222,0
1469,2153,1.33333333333333,0,0.75,0,4.8,12,2.4,6,8,20,24,12,2.22222222222222,0,12,0
1076,1867,10,5.83333333333333,1.71428571428571,1.16666666666667,11.4285714285714,95,2.28571428571429,19,2,19,96,114,1.5,1,72,42
518,1867,14.4,10.5,15,11.6666666666667,48,22.8,40,31.6666666666667,64,76,40,31.6666666666667,48,28,12,11.6666666666667
400,1872,5,2,8.4,3.5,4,30,7,42,6.8,51,26,39,8.5,3.4,39,13
400,9783,0,0,0,0,5,0,7,0,8.5,0,6.5,0,0,0,0,0
400,1868,16,5,28,7,15,16,21,28,25.5,68,19.5,34.6666666666667,68,17,26,6.5
518,1868,9.6,3,10,2.5,3.6,48,3,40,4,64,15,40,12.8,2.66666666666667,40,10
394,1867,6,4.2,1.71428571428571,1.16666666666667,8,57,2.28571428571429,19,19.2,114,112,133,14.4,10.5,84,49
395,9784,0,0,0,0,0,3,0,3,0,9,0,8,0,0,0,0
1978,1871,0.666666666666667,0,0,0,1,0,0,0,1,0,1.5,0,3,0,1.5,0
1978,1870,0,1.5,0,0,1,0,0,0,1,0,1.5,0,0,6,0,3.6
1978,1867,3,2,0,0,4,38,0,0,4.57142857142857,38,48,57,3,2.33333333333333,36,21
1471,1867,12,8.75,9,7,16,95,12,57,8,57,32,38,6,4.2,24,14
1471,1873,24.1666666666667,25,17.4,20,19,135,14.25,81,9.5,81,38,54,14.5,12,58,40
1979,1873,14.5,12,17.4,15,28.5,81,28.5,81,9.5,27,38,54,14.5,10,58,40
1979,2154,0.857142857142857,0,0.857142857142857,0,0.75,3,0.857142857142857,3,0.285714285714286,1,4,2,0.285714285714286,0,4,4
1980,1873,0,0,0,0,0,0,0,0,9.5,13.5,0,0,14.5,10,0,0
1756,678,0.375,1.33333333333333,0,0,3.5,1,0,0,17.5,17.5,14,9.33333333333333,7.5,20,2.4,10.6666666666667
1756,1682,0.111111111111111,0.25,0,0,0,1,0,0,0,5,0,4,0.714285714285714,2.5,4,8
1982,1680,0.285714285714286,1.14285714285714,0.333333333333333,1.33333333333333,3,0,3,0,9,0,1.5,0,3,12,0.142857142857143,0.666666666666667
1983,1569,0,0,0,0,0,0,0,0,0,3,0,2,0.375,0,2,0
731,1264,0,0,0,0,0,0,0,0,2.5,2.5,0,0,2.5,0,0,0
731,1274,0,0,0,0,0,0,0,0,7.5,2.5,0,0,7.5,15,0,0
731,2900,0,0,0,0,0,0,0,0,7.5,5,0,0,0,2.5,0,0
731,677,0,0,0,0,0,0,0,0,32.5,17.5,0,0,17.5,20,0,0
1984,692,0,0,0,0,0,0,0,0,1.5,1,0,0,1.5,1.5,0,0
1981,692,2,2,0.375,0.428571428571429,1.71428571428571,8,0.5,2,0.75,4,12,8,0.857142857142857,1,12,12
1982,692,0.75,0.857142857142857,0.857142857142857,1,3,0.571428571428571,3,0.666666666666667,9,6,1.5,0.285714285714286,9,9,0.375,0.5
1766,692,0.857142857142857,0.857142857142857,1.5,1.8,0.666666666666667,4,1.5,6,1.28571428571429,6,6,4,1.5,1.5,6,6
1756,9785,0,0,0,0,1,0,0,0,5,0,4,0,0,0,0,0
1756,9711,0,0,0,0,0.111111111111111,2,0,0,1,10,4,8,0,0,0,0
1982,8856,0,0,0,0,3,0,3,0,9,0,1.5,0,0,0,0,0
1983,8865,0,0,0,0,0,0,0,0,0.333333333333333,6,2,4,0,0,0,0
1986,8865,0,0,0,0,1,0.5,0.5,0.166666666666667,1,2,0,0,0,0,0,0
1986,8920,0,0,0,0,3,0.333333333333333,1.5,0.111111111111111,3,1,0,0,0,0,0,0
731,8920,0,0,0,0,0,0,0,0,7.5,2.5,0,0,0,0,0,0
1987,8862,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
1988,8862,0,0,0,0,0.5,9,0.1,3,1.6,24,11,33,0,0,0,0
1765,8862,0,0,0,0,1,1.2,1,1,5.5,16.5,3,4.5,0,0,0,0
1,356,37.8,54,42,36,99,117,66,78,88,104,286,169,84,72,273,234
1288,356,2.625,3,0,0,11,2.16666666666667,22,0,33,19.5,22,6.5,31.5,27,10.5,12
1989,358,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
1990,1750,0.111111111111111,0.2,0,0,1,0.25,0,0,1,1,1,0.285714285714286,0.5,1,0.111111111111111,0.222222222222222
1991,1746,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1.5,0,0
554,356,10.5,10.8,16.8,18,33,9.75,44,13,132,78,99,39,126,108,47.25,54
1992,356,10.5,9,3.5,3.6,33,9.75,11,2.6,33,19.5,55,16.25,31.5,27,26.25,30
560,1208,0.142857142857143,0.333333333333333,0.666666666666667,2,0.142857142857143,4,0.666666666666667,16,0,0,7,28,0,0,7,14
560,9787,0,0,0,0,0,1,0,4,0,0,0,7,0,0,0,0
560,1750,0.1,0.222222222222222,0.5,1,0.25,2,1.14285714285714,8,0,0,14,14,0,0,7,14
1993,1750,0.222222222222222,0.444444444444444,0.2,0.5,0.5,4,0.5,4,0,0,2,2,0,0,1,2
1994,1743,0.111111111111111,0.714285714285714,0,0,1,0,0,0,1,0,1,0,0.5,2.5,0,0
1994,9788,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
1995,9788,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
18,9789,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
1041,341,351,567,572,462,391.5,810,638,660,478.5,990,899,930,429,693,806,651
1332,1548,14.4,15.75,20,17.5,22.5,9,25,12.5,10,10,12.5,5,16,14,10,7
1332,1551,3.6,2.25,3.33333333333333,2,18,9,20,10,8,8,10,5,4,2,1.66666666666667,1
1996,9729,0,0,0,0,0,0,0,0,1,0.5,1,0.125,0,0,0,0
1753,9729,0,0,0,0,7,1.16666666666667,11,2.2,20,10,13,1.85714285714286,0,0,0,0
1753,9790,0,0,0,0,3.5,0,5.5,0,10,0,6.5,0,0,0,0,0
1753,9791,0,0,0,0,0,7,0,11,0,20,0,13,0,0,0,0
1753,9792,0,0,0,0,3.5,0,5.5,0,10,0,6.5,0,0,0,0,0
1330,1662,0,0,0,0,0,0,0,0,0.5,0,1,0,1.5,1,0.857142857142857,1.33333333333333
1041,1548,108,94.5,88,51.3333333333333,67.5,67.5,55,36.6666666666667,82.5,82.5,77.5,51.6666666666667,132,115.5,124,72.3333333333333
1998,350,26.5,27.6,31.8,34.5,63,30,63,37.5,42,50,0,0,53,46,0,0
1326,341,83.2,84,45.5,49,116,480,67.6666666666667,210,133.4,690,261,270,149.5,120.75,234,189
1326,1548,25.6,22.4,14,12.25,40,16,17.5,8.75,57.5,57.5,22.5,11.25,92,80.5,18,15.75
1326,1551,6.4,3.2,2.8,1.75,32,12.8,14,7,46,46,18,9,23,11.5,3.6,2.25
1999,9794,0,0,0,0,4,0,6,0,3,0,3,0,0,0,0,0
1753,9794,0,0,0,0,7,0,11,0,20,0,13,0,0,0,0,0
1753,9795,0,0,0,0,3.5,0,5.5,0,10,0,6.5,0,0,0,0,0
1753,9796,0,0,0,0,3.5,0,5.5,0,10,0,6.5,0,0,0,0,0
1753,3381,0,0.875,0,1.57142857142857,1.75,7,3.14285714285714,11,5,20,26,13,0,2.5,0,13
565,3381,0,0.5,0,0.428571428571429,4,0.666666666666667,3,0.5,4,2,5,0.714285714285714,0,2,0,1.66666666666667
2000,8252,0,0,0,0,3,0,3,0,2,0,0,0,0,0,0,0
1562,8252,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
1562,3381,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0
1222,211,245,392,280,224,133,350,152,200,237.5,625,361,475,437.5,700,665,532
1605,482,0,0,8.6,6.5,0,0,5.6,44,16.8,132,56,88,25.8,19.5,86,52
1605,1437,0,0,0.6,0.8,0,0,2,0,6,0,4,0,4.5,6,1.2,2.66666666666667
2001,1437,0,0,0.6,0.666666666666667,0,0,2,0,2,0,0,0,1.5,2,0,0
1880,215,18,18.6,36,38.75,4.71428571428571,24,7.85714285714286,40,5.5,24,44,32,18,15.5,144,124
1603,488,12,13.75,27,33,15,7,27,21,33,38.5,27,21,66,60.5,27,33
1603,482,43,32.5,96.75,117,28,220,63,396,61.6,484,252,396,94.6,71.5,387,234
1222,482,301,182,172,69.3333333333333,196,308,112,117.333333333333,350,550,266,418,537.5,325,408.5,164.666666666667
418,488,2,2.2,3,3.66666666666667,3,1.16666666666667,3,1.75,15,17.5,15,7,30,27.5,15,13.75
1603,211,35,35,78.75,84,47.5,41.6666666666667,85.5,75,104.5,137.5,85.5,75,192.5,154,78.75,84
2002,482,51.6,39,32.25,26,84,66,42,44,98,154,56,44,150.5,91,28.6666666666667,34.6666666666667
2002,3060,0.857142857142857,1,0.428571428571429,0.5,18,1,9,1,21,3.5,12,0.666666666666667,3.5,3.5,0.5,0.571428571428571
2003,1311,0,0,0,0,4.5,0.428571428571429,1.5,0.111111111111111,3,1,4.5,0.6,1,0,0,0
1880,3180,0,0,0,0,9,1.5,15,1.875,9,4.5,12,2,0,0,0,0
1880,5747,0.428571428571429,0,0.714285714285714,0,1.28571428571429,9,2.5,15,1.5,9,12,12,0.428571428571429,0,4,0
2005,211,0,0,8.75,9.33333333333333,0,0,4.75,25,0,0,19,25,0,0,35,28
1882,211,0,0,8.75,9.33333333333333,0,0,4.75,25,7.6,50,57,75,14,14,105,84
418,9797,0,0,0,0,0,1,0,1,0,5,0,5,0,0,0,0
277,257,240.5,338,493.333333333333,780,130,988,333.333333333333,1520,300,1824,900,1368,444,624,1332,1404
278,257,64.75,91,37,97.5,35,266,25,190,56.25,342,175,266,83.25,87.75,259,273
278,964,2.33333333333333,3.5,1.66666666666667,2.5,14,1.4,10,1.25,18,4.5,14,1.75,9,9,2.33333333333333,4.66666666666667
279,2082,0,0,0.8,0,0,0,0.571428571428571,20,0.714285714285714,25,7,35,1.25,0,7,0
279,1793,0,0,0,2,0,0,0,16,0,20,0,28,0,3,0,21
294,9798,0,0,0,0,0,4,0,5,0,3,0,4,0,0,0,0
985,9801,0,0,0,0,3,0,4,0,2,0,0,0,0,0,0,0
1099,1797,0.666666666666667,0,2,0,0,3,0,9,0,5,0,8,1,0,16,8
1099,1616,3,0.6,10.8,1.8,9,0.6,27,1.8,15,2.5,24,1.6,15,2.5,9.6,2
1432,1616,3,0.5,3.6,0.75,9,0.5,9,0.6,12,2,9,0.75,12,2,3.6,0.75
1432,964,0.75,1,1,1.2,6,0.428571428571429,6,0.75,8,2,6,0.6,4,4,1.2,1.5
2006,964,0.857142857142857,1,1.5,1.5,1.71428571428571,3,2.4,3,0,0,8,2,0,0,4,4
1098,964,0,0,0.571428571428571,1,0,0,4,0.5,4,1,8,0.666666666666667,2,2,1.14285714285714,1.33333333333333
277,1179,41.6,58.5,80,120,130,26,200,53.3333333333333,240,96,180,72,192,216,72,108
2007,1179,2.28571428571429,3.6,4,6.75,4,8,7.5,12,0,0,20,8,0,0,16,18
1098,2082,0,0,0.4,0,0,0,1,2,1,5,2,6.66666666666667,1,0,0.666666666666667,0
1098,1793,0,0,0,1.2,0,0,0,8,0,8,0,16,0,0.857142857142857,0,12
1098,1794,0,0,0.222222222222222,0.4,0,0,0.285714285714286,4,0.25,4,4,8,0.25,0.285714285714286,4,4
2008,1795,0,0,0.2,0.571428571428571,0,0,2,0.571428571428571,7,7,2,0.666666666666667,3.5,7,0.222222222222222,0.666666666666667
2008,1914,0,0,0.8,0.4,0,0,2,0,7,0,2,0,7,3.5,0.8,0.4
2008,1179,0,0,2.66666666666667,3.6,0,0,10,1.6,35,14,10,2,28,31.5,3.2,3.6
2008,963,0,0,0.857142857142857,0,0,0,4,0.4,14,3.5,4,0.4,10.5,0,1.2,0
2009,2082,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0
2010,2082,0,0,0.2,0,0,0,0.166666666666667,5,0,0,3,15,0,0,3,0
2010,1179,0,0,2,2.25,0,0,2.5,4,0,0,30,12,0,0,24,27
1432,1179,4,5.4,4.8,6.75,15,2.4,15,3,20,8,15,3,16,18,4.8,9
2011,1626,10.8,20.25,6,15,49.5,90,27.5,50,137.5,250,209,190,75,112.5,114,171
2013,319,18.5714285714286,10,15.6,7.2,95,22,57,16.5,104.5,60.5,66.5,15.4,71.5,33,15.1666666666667,8.4
2013,1628,1,2.85714285714286,0.75,2,20,4,12,3,22,11,14,3.5,5.5,11,0.875,2.8
2013,1629,3.75,2.85714285714286,3,2,6,10,3,6,6.6,11,21,7,4.71428571428571,4.4,21,14
2014,1629,8,6.4,7.8,6.5,24,3.2,19.5,3.25,15,5,6,0.666666666666667,15,10,1.5,1.14285714285714
2015,1630,0.25,0.222222222222222,0.125,0.0909090909090909,2,1.33333333333333,1,0.666666666666667,10,20,6,4,5,5,0.75,0.666666666666667
2016,1633,0,0,0,0,0,0,0,0,4.5,5,0,0,3,2,0,0
2011,1633,9,7.2,6,5,20.25,90,11.25,50,45,250,171,190,37.5,33.3333333333333,114,76
2011,1637,18,1.8,12.5,1.25,7.5,63,5,35,31.25,175,95,133,62.5,6.25,190,19
2017,1637,0,0,0,0,0,0,0,0,0,0,15,21,0,0,30,3
2018,1637,3.33333333333333,0.4,7.5,0.6,1.42857142857143,14,3,21,1.66666666666667,14,15,21,4,0.333333333333333,30,3
2018,2112,0.222222222222222,0,0.428571428571429,0,1,4,3,6,1.14285714285714,4,12,6,0.25,0,3,0
2019,2112,0.333333333333333,0,0.75,0,6,6,12,12,16,16,20,10,4,0,5,0
2019,2173,0.375,0.75,0.857142857142857,1.5,0,3,0,6,0,8,0,5,0.888888888888889,2.28571428571429,5,10
2019,9802,0,0,0,0,1.5,0,3,0,4,0,2.5,0,0,0,0,0
2020,9555,0,0,0,0,5,0.625,2,0.333333333333333,2,1,1,0.111111111111111,0,0,0,0
2020,1633,5,4,2.4,2,22.5,8.33333333333333,9,4,9,10,4.5,1.66666666666667,6,4,0.857142857142857,0.666666666666667
2022,1626,0,0,0,0,0,0,0,0,0,0,11,10,0,0,6,9
2017,1626,0,0,0,0,0,0,0,0,0,0,33,30,0,0,18,27
2011,9803,0,0,0,0,4.5,0,2.5,0,12.5,0,9.5,0,0,0,0,0
1192,9804,0,0,0,0,16.5,33,18,36,28.5,57,36,36,0,0,0,0
1188,9805,0,0,0,0,4.66666666666667,28,3.33333333333333,20,6,36,4,4,0,0,0,0
1188,2930,0,1.4,0,1.25,7,2,5,1.66666666666667,9,9,1,0.285714285714286,0,4.5,0,0.166666666666667
1188,2504,1,3.5,0.833333333333333,3,7,2.8,5,2.5,9,9,1,0.4,4.5,13.5,0.166666666666667,0.6
1188,9581,0,0,0,0,21,5.25,15,5,27,13.5,3,0.6,0,0,0,0
2023,9581,0,0,0,0,0,0,3,0.5,3,1.5,0,0,0,0,0,0
1675,9581,0,0,0,0,9,1.5,6,0,12,6,15,5,0,0,0,0
1675,3177,2.57142857142857,1.5,0,0,4.5,1.125,3,0,6,6,7.5,3,12,6,4.28571428571429,2.5
1675,9806,0,0,0,0,0,3,0,2,0,4,0,5,0,0,0,0
2024,5148,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,1
541,5148,0,0,0,0.166666666666667,0,0,2,0.5,2,1.5,2,0.5,0.5,0.5,0,0.166666666666667
1192,9807,0,0,0,0,2.2,11,3,12,3.16666666666667,19,12,12,0,0,0,0
1192,1885,1.83333333333333,1.83333333333333,2,2.4,0,88,0,96,0,152,0,96,2.71428571428571,3.8,12,12
2025,4586,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
2025,9808,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1188,9804,0,0,0,0,10.5,5.25,7.5,5,13.5,13.5,1.5,0.6,0,0,0,0
1188,9807,0,0,0,0,3.5,1.75,2.5,1.66666666666667,4.5,4.5,0.5,0.2,0,0,0,0
1188,5064,0,0,0,0,7,0,5,0,9,0,1,0,0,0,0,0
1192,9581,0,0,0,0,13.2,33,18,36,22.8,57,72,36,0,0,0,0
2026,9581,0,0,0,0,0,0,1.5,3,0,0,6,3,0,0,0,0
2027,9581,0,0,0,0,0,0,0,0,3,1.5,3,0.5,0,0,0,0
2027,9809,0,0,0,0,0,0,0,0,1.33333333333333,4,8,4,0,0,0,0
542,9809,0,0,0,0,0,0,0,0,8,4,8,1.33333333333333,0,0,0,0
2028,9810,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2029,9810,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0
2031,9810,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0
1346,2118,54.6,45.5,31.5,21,39,364,36,168,112.5,700,324,504,131.25,116.666666666667,378,252
1346,2119,7.8,22.75,3.6,10.5,6.5,1.85714285714286,3,1.2,12.5,12.5,9,3,37.5,87.5,13.5,42
1345,9811,0,0,0,0,9.5,0,11,0,15,0,13,0,0,0,0,0
1196,2120,1.5,1,4,2.4,1,0.8,2,1.6,1.5,3,1,0.8,9,4.5,2,1.2
838,2120,6,4.2,2,1,0.875,14,0.25,4,1,14,12,24,6,3.5,72,36
838,2121,1.16666666666667,5.6,0.285714285714286,1.6,2,7,0.5,2,2.8,7,24,12,1,4.66666666666667,12,48
842,2121,0.285714285714286,1.33333333333333,0.25,1.14285714285714,2,0.285714285714286,2,0.285714285714286,10,5,8,2.66666666666667,5,20,2,10.6666666666667
842,9812,0,0,0,0,1,0,1,0,5,0,4,0,0,0,0,0
2033,2126,0,0,0,0,0,0,0,0,5,0,4,0,0,2.5,0,0.8
1646,2126,0,0.428571428571429,0,1,3,0,6,0,2,0,2,0,0,1,0,0.333333333333333
1346,2124,23.8333333333333,26,13.2,16,10.4,26,6,12,20,50,72,36,68.75,66.6666666666667,198,144
1345,2124,34.8333333333333,38,60.5,58.6666666666667,38,9.5,44,14.6666666666667,60,30,52,17.3333333333333,165,120,71.5,69.3333333333333
1346,2266,18.2,9.75,8.4,4.5,78,0,36,0,150,0,108,0,87.5,37.5,31.5,18
1347,2119,0,0,0,0,0,0,0,0,0.125,1,3,3,0.428571428571429,1.16666666666667,9,21
1349,2125,0,0.666666666666667,0,0.833333333333333,0,4,0,5,0,7,0,8,0,1.16666666666667,0,8
842,2120,1.71428571428571,1,1.33333333333333,0.857142857142857,0.333333333333333,4,0.25,4,1.25,20,8,16,8.57142857142857,7.5,48,24
842,9814,0,0,0,0,1,0,1,0,5,0,4,0,0,0,0,0
842,2266,2.33333333333333,1,2,0.75,12,0,12,0,60,0,48,0,35,15,11.2,4.8
132,2271,0.555555555555556,0.714285714285714,2,2.5,1,13,2.8,26,2.33333333333333,26,35,65,1.66666666666667,2,25,25
1345,2118,79.8,66.5,154,154,68.4,532,99,616,135,840,468,728,126,105,546,364
1345,2128,19,19,22,29.3333333333333,66.5,15.2,77,22,105,60,91,34.6666666666667,75,60,32.5,52
1345,9815,0,0,0,0,19,3.16666666666667,22,5.5,30,15,26,6.5,0,0,0,0
2035,9815,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0
177,2230,0,0,0,0,0,0,0,0,25,25,30,15,25,0,30,0
177,8962,0,0,0,0,0,0,0,0,12.5,37.5,7.5,15,0,0,0,0
2036,8962,0,0,0,0,0.142857142857143,3,0,0,0,0,1,3,0,0,0,0
2037,9596,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0
2038,1863,0,0,0,0,0,0,0,0,2,1,4,0.571428571428571,0.5,0,0.2,0
