"node1","node2","Pin_Pout","Pin_Nout","Nin_Pout","Nin_Nout","Pin_Pin","Pin_Nin","Nin_Pin","Nin_Nin","Pout_Pin","Pout_Nin","Nout_Pin","Nout_Nin","Pout_Pout","Pout_Nout","Nout_Pout","Nout_Nout"
1743,9654,0,0,0,0,1.5,0,0,0,0.75,0.5,3.75,0,0,0,0,0
1742,1591,0,0,0,0,0,0,0,0,1.5,0,1,0,1.5,0,0.111111111111111,0
1742,1583,0,0,0,0,0,0,0,0,0.234375,15,10,10,0.183673469387755,0.122448979591837,6,4
1041,1192,14.25,20.25,16.72,29.3333333333333,74.25,324,60.5,264,90.75,396,341,372,156.75,99,589,372
1041,9658,0,0,0,0,13.5,3.375,11,4.88888888888889,16.5,16.5,15.5,3.875,0,0,0,0
1326,9658,0,0,0,0,1.28,32,0.875,14,1.84,46,18,18,0,0,0,0
572,9658,0,0,0,0,0,0,0,0,0.122448979591837,6,8,8,0,0,0,0
569,1531,0.06,0,0.0355029585798817,0,2.5,0.0740740740740741,2.5,0.122448979591837,2.5,1.5,0,0,1.5,0,0,0
1329,1532,0.234375,0.078125,0,0,3.75,0,0.75,0,6,0,3.75,0,6,2,0.306122448979592,0.2
1752,1675,0.0493827160493827,0.138888888888889,0.244897959183673,0.9375,0.75,0,2.25,0,0.75,0.5,0,0,1,1.25,0,0
1331,833,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.25,0,0.0204081632653061,0
572,833,0,0,0,0,0,0,0,0,1.5,0,2,0,0.75,0,0.0816326530612245,0
572,1192,0,0,0,0,0,0,0,0,8.25,9,11,3,14.25,9,2.11111111111111,1.92
371,1192,1.16326530612245,1,3.8,3.75,8.25,1.44,13.75,6.66666666666667,27.5,30,8.25,2.25,47.5,30,2.28,2.25
1754,1192,0,0,0,0,0,0,0,0,0,0,11,12,0,0,19,12
1041,1534,2.20408163265306,6.48,2.44444444444444,14.6666666666667,13.5,243,19.5555555555556,198,16.5,297,248,279,5.28,12.375,124,186
1328,1533,0,0,0,0,0,0,0,0,0,2,0,4,0,0.0816326530612245,0,8
1753,8821,0,0,0,0,1.75,0.142857142857143,2.75,0.305555555555556,5,5,3.25,0.203125,0,0,0,0
1753,9660,0,0,0,0,0.0864197530864197,7,0.171875,11,0.246913580246914,20,13,13,0,0,0,0
564,9660,0,0,0,0,0,0,0.25,0.0204081632653061,0.5,0.5,0.25,0.015625,0,0,0,0
1755,1192,0,0,0,0,0,0,0,0,0,0,11,12,0,0,19,12
571,1192,0.387755102040816,0.333333333333333,1.52,1.5,0.44,12,1.375,24,0.44,12,22,24,0.296875,0.244897959183673,38,24
375,1678,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0.25,0,0
1756,8823,0,0,0,0,3.75,14,0,0,18.75,70,60,56,0,0,0,0
1757,9145,0,0,0,0,0,0,0,0,0.75,1.25,0,0,0,0,0,0
1758,9145,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0
1759,9350,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
1760,9146,0,0,0,0,0,0,0,0,1.5,1.5,1.5,0.375,0,0,0,0
1760,9618,0,0,0,0,0,0,0,0,0.2,10,5,10,0,0,0,0
1761,9618,0,0,0,0,0,0,0,0,1.25,2.5,1.25,0.277777777777778,0,0,0,0
1761,9619,0,0,0,0,0,0,0,0,0.102040816326531,3,5,3,0,0,0,0
1762,9619,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0
1763,8823,0,0,0,0,0,0,0,0,3.75,3.5,0,0,0,0,0,0
1764,8823,0,0,0,0,0,0,0,0,3.75,3.5,0,0,0,0,0,0
1766,9150,0,0,0,0,3,0.0330578512396694,4.5,0.0740740740740741,4.5,1.5,3,0.04,0,0,0,0
1767,9150,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
1767,9662,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1756,9663,0,0,0,0,0.25,0,0,0,1.25,1.25,1,0,0,0,0,0
1768,9664,0,0,0,0,0.5,0.0277777777777778,0,0,0.5,0.25,0,0,0,0,0,0
1769,9664,0,0,0,0,0,0,0,0,0.5,0.25,0.5,0.0204081632653061,0,0,0,0
1762,9665,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
1498,9665,0,0,0,0,0.5,0.0408163265306122,0.5,0.0246913580246914,2,2,0.5,0,0,0,0,0
1498,9666,0,0,0,0,0.25,0.0493827160493827,0.25,0.0236686390532544,1,4,0.25,0,0,0,0,0
1771,9666,0,0,0,0,0,4,0,0,0,0,3,12,0,0,0,0
1772,9666,0,0,0,0,0,0,0,4,0,0,1,4,0,0,0,0
1773,9666,0,0,0,0,0.02,8,0,0,0,0,1,4,0,0,0,0
1774,9666,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
520,277,0,0,3,4,0,0,6.5,40,84.5,520,260,400,156,117,480,360
520,278,0,0,0.5625,0.777777777777778,0,0,1.75,0.3125,22.75,16.25,17.5,5.55555555555556,29.25,22.75,5.625,7.77777777777778
520,293,0,0,0.111111111111111,0.333333333333333,0,0,0.5,0.0625,6.5,3.25,5,0.277777777777778,13,9.75,2.5,3.33333333333333
92,280,0.1875,0.222222222222222,0.0495867768595041,0.04,1.28,12,1,6,1.63265306122449,30,80,30,0.612244897959184,0.555555555555556,30,20
1047,294,0.375,0.395061728395062,0.551020408163265,0.5625,8,1.6,9,1.8,5,6.25,4,5,3.75,5,0.333333333333333,1
1775,284,0.21875,0.02,0.109375,0.0123456790123457,3.5,0.0408163265306122,1.75,0.04,15.75,2.25,5.25,0.0612244897959184,15.75,2.25,0.84,0.0833333333333333
1775,985,0.125,0,0.0816326530612245,0,0.1875,16,0.166666666666667,8,1.10204081632653,72,18,24,1,0,12,0
1776,985,0,0,0,0,0,0,0,0,0,0,12,16,0,0,8,0
1045,986,0.0247933884297521,0.122448979591837,0,0,0.0740740740740741,24,0,0,0.02,8,6,24,0.01,0.0246913580246914,3,6
520,1099,0,0,0.2,0.5,0,0,0.12,9,1.56,117,30,90,2.6,6.5,50,80
520,2010,0,0,0,0.1875,0,0,0,1,0,13,0,10,0,2.4375,0,30
110,989,0.0408163265306122,0.0408163265306122,0.08,0.222222222222222,0.5,0.166666666666667,0.5,0.375,0.75,2.25,0,0,0.75,0.75,0,0
520,9576,0,0,0,0,0,0,0.25,0.0625,3.25,3.25,2.5,1.11111111111111,0,0,0,0
520,9205,0,0,0,0,0,0,0.25,0.1875,3.25,9.75,2.5,1.875,0,0,0,0
92,290,0,0,0,0,2,0,1,0,5,0,5,0,0,0,0,0
1047,280,0.489795918367347,1.77777777777778,0.551020408163265,0.72,16,0.666666666666667,18,3,10,3.75,8,0.244897959183673,3.75,2.5,0.333333333333333,0.32
1777,280,0,0,0,0,0,0,0,0,2,0.75,0,0,0.75,0.5,0,0
1778,280,0.421875,0.36734693877551,0.489795918367347,0.444444444444444,18,0.75,16,0.666666666666667,60,22.5,28,0.857142857142857,22.5,15,1.16666666666667,1.75
1778,2255,0.421875,0.140625,0.489795918367347,0.0987654320987654,9,0.183673469387755,8,0.163265306122449,30,7.5,14,0.21875,22.5,7.5,1.16666666666667,0.285714285714286
1778,985,1,0,0.653061224489796,0,1.5,72,1.33333333333333,64,5,240,84,112,3.33333333333333,0,56,0
1781,987,0,0,0,0,0,0,0,0,1.75,2,1.75,0.32,2.25,2.25,0.183673469387755,0.36
92,1432,0.64,0.333333333333333,0.125,0.0740740740740741,3,0.333333333333333,1.5,0.24,7.5,7.5,7.5,3.33333333333333,10,7.5,1.6,3.33333333333333
92,1099,0.408163265306122,0.888888888888889,0.1,0.197530864197531,0.333333333333333,36,0.09375,18,0.612244897959184,90,30,90,1.38888888888889,3.2,50,80
92,2392,0.0816326530612245,0,0.02,0,3,0.222222222222222,1.5,0.111111111111111,7.5,5,7.5,0.555555555555556,2.5,0,0.4,0
92,277,7.68,5.76,1.5,1.125,4.16,160,1.06122448979592,80,10.4,400,260,400,19.2,22.5,480,360
1046,2392,0.1875,0,0.0555555555555556,0,0.183673469387755,6,0.166666666666667,4,0.18,12,24,16,0.166666666666667,0,8,0
1782,5252,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0
257,204,0.390625,0,1.05555555555556,0,6.25,25,9.5,38,9.25,37,39,39,9.25,0,39,0
1178,2888,0.02,0.166666666666667,0.037037037037037,0.36,0.277777777777778,4,0.9375,6,0.2,2,30,12,0.0123456790123457,0.0833333333333333,6,18
1783,2888,0,0,0,0,1.25,0,0,0,1.25,0.5,0,0,0.25,0.75,0,0
968,2888,0.01,0.0612244897959184,0,0,0.138888888888889,2,0,0,0,0,10,4,0,0,2,6
1180,2888,0,0,0.01,0.046875,0,0,1.25,0.08,1.25,0.5,1.25,0.0555555555555556,0.25,0.75,0.00591715976331361,0.0247933884297521
1784,9667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
259,9668,0,0,0,0,0,1,0,1,0,0,3,3,0,0,0,0
1785,9668,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
1786,9669,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1789,9670,0,0,0,0,0,0,0,0,0.00826446280991736,1,1,1,0,0,0,0
1790,3362,0,0,0.0444444444444444,0.0510204081632653,0,0,1,8,0.5,4,2,4,1.25,1.25,5,5
1791,3362,0.123456790123457,0.15625,0,0,0.0816326530612245,8,0,0,0.0165289256198347,4,2,4,0.2,0.3125,5,5
257,2888,0.390625,3,0.775510204081633,7.125,31.25,2,47.5,8.44444444444444,46.25,18.5,48.75,4.875,9.25,27.75,0.795918367346939,13
1791,2888,0.0138888888888889,0.166666666666667,0,0,2.5,0.111111111111111,0,0,1.25,0.5,1.25,0.0555555555555556,0.25,0.75,0.015625,0.333333333333333
1792,2888,0,0,0,0,0,0,0,0,1.25,0.5,0,0,0.25,0.75,0,0
1793,2889,0,0,0.163265306122449,0.148148148148148,0,0,0.0816326530612245,8,0,0,3,6,0,0,6,9
1793,3803,0,0,0.0555555555555556,0.333333333333333,0,0,0.25,32,0,0,12,24,0,0,6,9
1795,3803,0.0177777777777778,0.122448979591837,0.0236686390532544,0.09375,0.0987654320987654,16,0.125,16,0.0277777777777778,8,8,16,0.0138888888888889,0.03,4,6
1796,9671,0,0,0,0,0.25,0,0.25,0,1.5,0,0.25,0,0,0,0,0
963,9672,0,0,0,0,2,0,0.5,0,1.5,0,0,0,0,0,0,0
962,9672,0,0,0,0,0.5,0,0.5,0,1.5,0,0.5,0,0,0,0,0
1797,9673,0,0,0,0,0,0,0.5,0,1,0,0.5,0,0,0,0,0
1179,3362,1.38888888888889,3.125,0.555555555555556,1.25,5,40,2,16,4,32,18,36,10,10,45,45
1798,3362,0.078125,0.078125,0.625,0.625,0.0555555555555556,4,0.25,8,0,0,2,4,0,0,5,5
983,1372,0,0,0.4,1.375,0,0,4,16,6,24,32,32,3.75,8.25,20,44
977,1372,0.138888888888889,0.44,0,0,0.32,8,0,0,0.25,16,32,32,0.15625,0.448979591836735,20,44
977,9674,0,0,0,0,0.25,0,0,0,0.5,0,1,0,0,0,0,0
1799,9675,0,0,0,0,0,0,0,0,1.5,0,0.5,0,0,0,0,0
1625,9675,0,0,0,0,1,0,1.5,0,3.5,0,1.5,0,0,0,0,0
1625,1457,0.08,0.277777777777778,0.148148148148148,0.6,5,0.285714285714286,7.5,0.84,17.5,12.25,7.5,0.259259259259259,7,8.75,0.1875,0.306122448979592
1625,1374,0.1,0.0493827160493827,0.185185185185185,0.09375,1.5,0.24,2.25,0.5625,5.25,5.25,2.25,0.140625,8.75,3.5,0.234375,0.122448979591837
1800,1374,0.05,0.0246913580246914,0,0,0.12,3,0,0,0.0208333333333333,3,3,3,0.029585798816568,0.0118343195266272,5,2
1801,2050,0.015625,0.015625,0,0,0.046875,4,0,0,0,0,3,4,0,0,1,1
1802,2050,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,1
1803,2045,0,0,0,0,0,0,0,0,0.75,1,0,0,0.25,0,0,0
1804,2045,0,0,0,0,0,0,0,0,0.12,4,6,8,0.015625,0,2,0
1804,1372,0,0,0,0,0,0,0,0,2,2,4,0.326530612244898,1.25,2.75,0.4,1.375
1805,2045,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0
1619,9676,0,0,0,0,0.0123456790123457,1,0,0,0,0,3,3,0,0,0,0
1619,237,0,0.015625,0,0,0,1,0,0,0,0,0,3,0,0,0,3
983,2045,0,0,0.0408163265306122,0,0,0,1.5,0.32,2.25,3,3,0.25,0.75,0,0.0816326530612245,0
1622,2045,0,0,0.0123456790123457,0,0,0,0.0612244897959184,4,0.306122448979592,20,12,16,0.102040816326531,0,4,0
1622,9676,0,0,0,0,0,0,0.25,0.0123456790123457,1.25,1.25,1,0.111111111111111,0,0,0,0
1618,1963,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0
1806,1373,0,0,0,0,0,0,0,0,0,0,6,4,0,0,2,2
1625,1373,0.0165289256198347,0.03125,0.03,0.0612244897959184,1.5,4,2.25,6,5.25,14,9,6,1.75,1.75,3,3
1713,244,0.02,0.03125,0,0,0,1,0,0,0,0,0,2,0,0,4,4
1799,1373,0,0,0,0,0,0,0,0,2.25,1.5,0.75,0,0.75,0.75,0,0
1617,1463,0,0,0,0,0,0,0,0,0.0740740740740741,12,11,22,0.612244897959184,0.333333333333333,55,22
1622,1463,0,0,0.0413223140495868,0.0246913580246914,0,0,0.0123456790123457,2,0.078125,10,4,8,0.390625,0.625,20,8
1623,1463,0,0,0,0,0,0,0,0,0.5,1,0,0,2.5,1,0,0
1637,8972,0,0,0,0,10,1,14,3.88888888888889,20,12.5,2,0.555555555555556,0,0,0,0
1808,9677,0,0,0,0,0,0,0.0277777777777778,1,0,0,1,1,0,0,0,0
1810,9678,0,0,0,0,0.5,0.08,0.5,0.163265306122449,0.5,2,0,0,0,0,0,0
1810,9679,0,0,0,0,1,0.111111111111111,1,0.25,1,1,0,0,0,0,0,0
1811,9679,0,0,0,0,0.32,8,0.163265306122449,8,0,0,2,2,0,0,0,0
1812,9303,0,0,0,0,0.5,0,0.75,0,0.25,0,0,0,0,0,0,0
1813,9681,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
1814,9681,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
1637,9240,0,0,0,0,2.5,0.138888888888889,3.5,0.4375,5,2.5,0.5,0.04,0,0,0,0
1637,9683,0,0,0,0,2.5,0,3.5,0,5,0,0.5,0,0,0,0,0
1637,9082,0,0,0,0,1.11111111111111,60,3.5,84,5,120,8,12,0,0,0,0
1816,8972,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0
1817,9684,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1629,9685,0,0,0,0,0.75,0.046875,0.25,0.015625,0.75,0.75,0.5,0.0246913580246914,0,0,0,0
1628,9686,0,0,0,0,0.555555555555556,4,0.277777777777778,2,0.0413223140495868,1,10,2,0,0,0,0
319,9686,0,0,0,0,23.75,0.76,13.75,0.44,16.25,3.25,7.5,0.166666666666667,0,0,0,0
319,9687,0,0,0,0,23.75,3.5625,13.75,3.66666666666667,16.25,9.75,7.5,0.72,0,0,0,0
1632,9681,0,0,0,0,0.5,0.0247933884297521,1,0.0740740740740741,2,3,1,0.06,0,0,0,0
1818,9681,0,0,0,0,0.5,0,0,0,0.5,0.75,0.5,0,0,0,0,0
1013,9681,0,0,0,0,0,0,0,0,0.0138888888888889,3,8,12,0,0,0,0
890,1222,38,45.125,105.555555555556,80.2222222222222,133,304,133,304,147,336,490,280,262.5,199.5,875,665
890,1603,16.72,21.375,26.125,38,47.5,21.375,47.5,38,52.5,94.5,43.75,35,115.5,94.5,42.7777777777778,78.75
1647,1603,1.22222222222222,1.44,3.4375,5,0.8,36,1.5625,45,1.6,72,65,117,5.5,8,143,117
1819,1603,0.916666666666667,0.75,0.224489795918367,0.25,0.416666666666667,27,0.3125,9,1.2,54,35,63,1.83333333333333,3.375,77,63
1819,1602,0.122448979591837,0.09375,0.0555555555555556,0.03125,3,0.36,1,0.1875,6,4.5,7,2.33333333333333,3,3,0.875,1.55555555555556
1820,9688,0,0,0,0,0.0165289256198347,1,0,0,0.0165289256198347,1,2,1,0,0,0,0
1820,1235,0.0165289256198347,0.0413223140495868,0,0,0.5,0.0246913580246914,0,0,0.5,0.5,0.5,0.03125,0.5,1.25,0.03125,0.078125
1822,1880,0.046875,0.16,0.0495867768595041,0.163265306122449,0.046875,5,0.122448979591837,10,0.0740740740740741,10,6,10,0.122448979591837,0.222222222222222,6,8
1823,1601,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,4
1825,1601,0,0,0,0,0,0,0,0,0.0816326530612245,4,2,2,0.0408163265306122,0.32,1,4
1826,9689,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0
1826,2605,0,0,0,0,0,0,0,0,1.5,0,0.5,0,0,0.75,0,0
1826,1603,0,0,0,0,0,0,0,0,3.75,6.75,1.25,0,8.25,6.75,0,0
1826,1222,0,0,0,0,0,0,0,0,10.5,6,3.5,0,18.75,14.25,0,0
890,2002,7.38888888888889,3.10204081632653,16.625,6.08,9.12,114,14.25,114,7,126,210,105,18.375,6.72,245,140
890,1602,1.55102040816327,2.11111111111111,3.04,3.04,6.08,114,9.5,114,4.66666666666667,126,140,105,3.36,5.25,70,70
1648,1602,0,0,0.111111111111111,0.111111111111111,0,0,0.888888888888889,6,0.0816326530612245,3,20,15,0.0408163265306122,0.0555555555555556,10,10
1827,9690,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1827,1880,0,0,0,0,0,0,0,0,0,0,6,10,0,0,6,8
1736,1880,0,0,0.0247933884297521,0.111111111111111,0,0,0.75,0.102040816326531,1.5,2.5,0.75,0.05,1.5,2,0.0247933884297521,0.0493827160493827
1828,1880,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,4
1829,1880,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,4
1830,1601,0,0,0.0123456790123457,0.0625,0,0,0.5,0.03125,1,1,0,0,0.5,2,0,0
1830,1602,0,0,0.0246913580246914,0.03125,0,0,1,0.0612244897959184,2,1.5,0,0,1,1,0,0
1831,1602,0,0,0,0,0,0,0,0,1,0.75,0,0,0.5,0.5,0,0
1832,1602,0,0,0,0,0,0,0,0,0.0493827160493827,3,4,3,0.0165289256198347,0.02,2,2
1832,5430,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.25,0.25,0,0.015625
1833,57,9.625,14.6666666666667,10.8888888888889,21,57.75,198,36.75,126,36.75,126,126,108,24.5,21,84,72
1835,57,0.0546875,0.0533333333333333,1.68,2.25,0.428571428571429,18,3.9375,54,5.88,126,21,18,6.125,3.36,14,12
167,9691,0,0,0,0,0.693877551020408,51,1.76,66,0.833333333333333,45,20,30,0,0,0,0
1837,2151,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4
1838,2155,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2
1840,2153,0,0,0,0,0,0,0,0,1,0.5,0,0,0.5,0,0,0
1841,57,0,0,0,0,0,0,0,0,15.75,13.5,0,0,10.5,9,0,0
1842,9692,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
1843,57,2.8,3.75,15.5555555555556,30,26.25,5.625,52.5,20,73.5,63,57.75,22,49,42,9.625,8.25
786,1868,1.6,0.277777777777778,0.979591836734694,0.333333333333333,3.75,1.6,4.5,1.92,6,16,1.5,1,16,4,0.64,0.25
1844,9693,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1845,1168,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.25,0,0
1841,1168,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0.75,0,0
1841,1866,0,0,0,0,0,0,0,0,1.5,0,0,0,0.75,0,0,0
1846,9694,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1847,1878,0,0,0,0.0277777777777778,0,0,0.0277777777777778,1,0,0,1,1,0,0,0,1
1848,1878,0,0,0,0.015625,0,0,0.25,0.0204081632653061,0.25,0.25,1,0.0625,0,0.25,0,0.111111111111111
191,877,8.12,18.125,18.375,46.6666666666667,4.02777777777778,232,13.125,336,7.5,432,220,352,15.12,33.75,308,440
191,884,4.64,0.805555555555556,10.5,1.68,36.25,1.61111111111111,52.5,3.36,67.5,27,55,5.5,54,13.5,11,4.88888888888889
1849,3753,0,0,0,0.046875,0,0,0.25,0,0.5,0,0,0,0,1.5,0,0
1849,1887,0,0,0.123456790123457,0.203125,0,0,4.5,0.52,9,6.5,0,0,5,6.5,0,0
1850,9580,0,0,0,0,0.0493827160493827,4,0.00390625,1,0.15625,10,8,8,0,0,0,0
1850,1886,0,0.25,0,0.0236686390532544,5,0.111111111111111,1.25,0.00510204081632653,12.5,2.5,10,0.163265306122449,0,10,0,2
1850,1114,0,0.25,0,0.0236686390532544,1,0,0.25,0,2.5,0,2,0,0,10,0,1.28
1850,5064,0,0,0,0,2,0,0.5,0,5,0,4,0,0,0,0,0
1203,877,0,0,0,0,0,0,0,0,2.5,4,1.25,0.163265306122449,3.5,5,0.28,0.625
1851,877,0.285714285714286,0.408163265306122,0.194444444444444,0.4,2.5,1,1.25,0.32,1.25,2,2.5,0.64,1.75,2.5,0.875,1.25
189,2853,0.0625,0.0118343195266272,0.0740740740740741,0.0247933884297521,0.5,0,0.75,0,3.5,0,0.75,0,7,3.5,0.0740740740740741,0.0612244897959184
191,9522,0,0,0,0,43.5,2.32,63,5.25,81,27,66,5.5,0,0,0,0
191,6307,0.453125,0,0.857142857142857,0,1.18367346938776,87,2.33333333333333,126,1.6875,162,88,132,1.10204081632653,0,44,0
191,1516,0.805555555555556,1.16,1.68,2.625,7.25,1.16,10.5,2.625,13.5,13.5,11,0.897959183673469,13.5,13.5,1.76,2.75
1852,1886,0,0.0987654320987654,0,0.666666666666667,0.15625,2,0.833333333333333,6,0.416666666666667,3,15,3,0,0.333333333333333,0,12
1854,1886,0,0.246913580246914,0,0.326530612244898,6.25,0.078125,5,0.16,2.5,0.5,2.5,0.0408163265306122,0,2,0,0.32
1850,1885,0.0493827160493827,0.0625,0.00510204081632653,0.00510204081632653,0,32,0,8,0,80,0,64,0.4,0.277777777777778,8,8
1850,9695,0,0,0,0,1,0,0.25,0,2.5,0,2,0,0,0,0,0
1850,9696,0,0,0,0,0,4,0,1,0,10,0,8,0,0,0,0
1855,9697,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
1856,9697,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
400,277,120,360,672,504,65,400,364,560,17.68,680,338,520,204,612,624,468
400,9576,0,0,0,0,0.4,10,0.875,14,0.472222222222222,17,13,13,0,0,0,0
1857,278,0.36,0.4375,0,0,1.75,0.2,0,0,1.75,1.25,5.25,0.6,2.25,1.75,1.08,2.33333333333333
1857,279,0.2,0.194444444444444,0,0,0,4,0,0,0,4,0,12,0.138888888888889,0.4375,15,21
388,284,2.72222222222222,0.172839506172839,3.30555555555556,0.265625,24.5,0.388888888888889,29.75,0.68,22.75,3.25,22.75,0.361111111111111,22.75,3.25,3.64,0.26530612244898
1075,985,1.63265306122449,0,2.33333333333333,0,30,160,31.5,168,28.5,152,60,80,19,0,40,0
1076,986,0.029585798816568,0.123456790123457,0.00826446280991736,0.0408163265306122,0.1,40,0.02,8,0.0138888888888889,8,12,48,0.01,0.0246913580246914,6,12
400,987,22.5,22.5,31.5,7.875,17.5,20,24.5,12.4444444444444,29.75,34,22.75,11.5555555555556,38.25,38.25,29.25,13
400,1099,1.38888888888889,3.2,2.8,7,7.5,5.625,10.5,14,12.75,38.25,9.75,4.68,21.25,34,4.0625,11.5555555555556
400,1098,0.408163265306122,2.5,0.777777777777778,2.24,0,20,0,28,0,34,0,26,0.693877551020408,4.25,26,52
1857,2255,0.0612244897959184,0.0204081632653061,0,0,0.0816326530612245,1,0,0,0.0625,1,12,3,0.12,0.0123456790123457,9,3
400,278,3.6,4.375,7.875,24.5,2.8,50,6.125,70,3.30555555555556,85,91,65,9.5625,7.4375,117,91
394,293,0.244897959183673,0.25,0.0625,0.0833333333333333,0.122448979591837,3,0.0408163265306122,1,0.244897959183673,6,14,7,0.666666666666667,0.72,28,21
394,9698,0,0,0,0,0.75,0,0.25,0,1.5,0,1.75,0,0,0,0,0
395,285,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.046875,9,0.046875,9,0.09,27,8,24,1.10204081632653,0.75,48,24
1079,1433,0.037037037037037,0,0.163265306122449,0,0,9,0,24,0,27,0,15,0.111111111111111,0,5,0
388,1433,0.172839506172839,0,0.265625,0,0,42,0,51,0,39,0,39,0.361111111111111,0,13,0
1075,284,2.1875,0.3125,3,0.428571428571429,35,0.555555555555556,36.75,0.84,33.25,4.75,17.5,0.277777777777778,33.25,4.75,2.8,0.277777777777778
1075,2255,1.22448979591837,0.3125,1.75,0.428571428571429,20,0.408163265306122,21,0.84,19,4.75,10,0.204081632653061,14.25,4.75,1.2,0.15625
1075,987,3.6734693877551,7.2,11.8125,21,5.6,160,9.1875,168,2.71428571428571,152,70,80,4.75,6.84,90,90
1079,1099,0.185185185185185,0.375,0.625,4,2.25,1.08,6,4.5,6.75,20.25,3.75,0.918367346938776,11.25,18,0.510204081632653,1.6
1076,1099,0.390625,0.816326530612245,0.102040816326531,0.222222222222222,0.6,45,0.046875,9,0.03,9,18,54,0.0617283950617284,0.163265306122449,30,48
1078,1432,0.222222222222222,0.24,0.163265306122449,0.122448979591837,0.24,6,0.166666666666667,6,0.272727272727273,33,18,18,1.22222222222222,1.32,24,18
1078,277,24,18,24,4.5,13,80,2.08,80,3.53086419753086,440,156,240,132,24.75,288,216
1698,277,1.95918367346939,2,10.6666666666667,18,0.8125,80,3.25,80,0,0,52,80,0,0,96,72
1859,8946,0,0,0,0,10.8,423,10.8,423,9.6,376,480,752,0,0,0,0
651,9136,0,0,0,0,6,12,13.5,27,19.5,39,96,48,0,0,0,0
653,9699,0,0,0,0,0,0,0,2,0,2,0,4,0,0,0,0
653,8951,0,0,0,0,0,0,3.5,0.5,3.5,4.5,7,0.73469387755102,0,0,0,0
811,9701,0,0,0,0,0.00591715976331361,2,0,0,0,0,2,4,0,0,0,0
1860,9008,0,0,0,0,0.5,0.0246913580246914,0.5,0.0246913580246914,0.5,0.5,0,0,0,0,0,0
1861,9702,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
657,8946,0,0,0,0,0,0,30,47,45,70.5,30,20.8888888888889,0,0,0,0
650,9631,0,0,0,0,3.5,0.4375,3.5,0.28,6.5,3.25,3.5,0.28,0,0,0,0
666,9631,0,0,0,0,0,0,0.0165289256198347,1,0.0987654320987654,4,6,3,0,0,0,0
1859,9136,0,0,0,0,2.16,27,3.375,27,1.92,24,96,48,0,0,0,0
652,9703,0,0,0,0,0.0408163265306122,2,0.166666666666667,6,0.15625,10,8,8,0,0,0,0
1862,9704,0,0,0,0,0,0,0.5,0.03125,0.5,0.5,0.75,0.0833333333333333,0,0,0,0
1862,9705,0,0,0,0,0,0,0.02,2,0.00888888888888889,2,3,3,0,0,0,0
1863,9705,0,0,0,0,1,0.0625,0.5,0.0408163265306122,0.25,0.25,0,0,0,0,0,0
1864,9706,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
1478,9706,0,0,0,0,0.01,3,0,0,0.03,9,4,12,0,0,0,0
1859,9706,0,0,0,0,0.140625,27,0.183673469387755,27,0.125,24,16,48,0,0,0,0
1865,9706,0,0,0,0,0,0,0,0,0.75,2.25,0.5,0.166666666666667,0,0,0,0
1865,9707,0,0,0,0,0,0,0,0,0.75,0,0.5,0,0,0,0,0
