"node1","node2","Pin_Pout","Pin_Nout","Nin_Pout","Nin_Nout","Pin_Pin","Pin_Nin","Nin_Pin","Nin_Nin","Pout_Pin","Pout_Nin","Nout_Pin","Nout_Nin","Pout_Pout","Pout_Nout","Nout_Pout","Nout_Nout"
41,8807,0,0,0,0,0,39,0,30,0.555555555555556,45,45,45,0,0,60,90
48,8808,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
48,8809,0,0,0,0,1.08333333333333,39,0.46875,30,0.371900826446281,45,45,45,0,0,60,90
49,8809,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
50,8809,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
52,8811,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
53,8812,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
53,8813,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
54,8813,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
56,8814,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
57,313,2.08,2.16666666666667,2.5,6.66666666666667,1.56,39,1.2,30,1.25,45,45,45,2.4,3.6,60,90
58,313,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
59,313,3.25,2.16666666666667,0,0,1.08333333333333,39,0,30,0,45,45,45,0,0,60,90
60,313,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,2.8125,15,22.5,3.75,5.625
60,314,0,0,0,0,0,39,0,30,0,45,45,45,1.66666666666667,0,60,90
61,314,0.8125,0,0,0,0,39,0,30,0,45,45,45,0.740740740740741,0,60,90
62,667,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0.45,15,22.5,2.4,2.5
63,667,0,0,0,0,9.75,39,7.5,30,11.25,45,45,45,15,22.5,60,90
64,667,0,0,0,0,0,39,0,30,1.25,45,45,45,1.22448979591837,1.83673469387755,60,90
64,320,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,1.22448979591837,2.5
65,8815,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
65,8816,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
66,318,0,0,0,0,0,39,0,30,1.25,45,45,45,1.22448979591837,5.625,60,90
66,993,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,1.25,15,22.5,2.4,10
67,993,0.8125,2.16666666666667,1.11111111111111,3.75,0.609375,39,0.833333333333333,30,0.918367346938776,45,45,45,1.66666666666667,5.625,60,90
67,318,0.8125,2.16666666666667,1.6,3.75,9.75,39,7.5,30,11.25,45,45,45,15,22.5,60,90
67,313,0.8125,1.59183673469388,1.6,2.4,0.609375,39,0.833333333333333,30,0.703125,45,45,45,2.4,3.6,60,90
60,318,0,0,0,0,0,39,0,30,0.918367346938776,45,45,45,1.66666666666667,3.6,60,90
61,315,1.06122448979592,2.16666666666667,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,2.4,5.625
63,320,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,2.4,3.6
63,313,0,0,0,0,0,39,0,30,0.703125,45,45,45,1.22448979591837,1.83673469387755,60,90
70,313,0,0,1.11111111111111,1.66666666666667,9.75,0,7.5,1.875,11.25,11.25,11.25,1.25,15,22.5,2.4,2.5
65,318,0,0,0,0,0,39,0,30,0.918367346938776,45,45,45,1.66666666666667,3.6,60,90
71,4403,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
61,319,1.06122448979592,2.16666666666667,0,0,1.08333333333333,39,0,30,0.918367346938776,45,45,45,1.22448979591837,1.83673469387755,60,90
73,1814,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
74,255,1.06122448979592,0,1.11111111111111,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,2.4,0
75,257,1.06122448979592,2.16666666666667,1.11111111111111,2.4,9.75,1.56,7.5,1.875,11.25,11.25,11.25,5,15,22.5,6.66666666666667,22.5
76,3921,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,1.22448979591837,3.6
77,3921,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
78,4191,0.52,1.59183673469388,0.493827160493827,1.22448979591837,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,1.22448979591837,5.625
79,4191,0.641975308641975,2.16666666666667,0.493827160493827,2.4,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,1.22448979591837,5.625
79,8818,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
79,8819,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
81,8820,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
83,8822,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
83,1786,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
74,267,0,1.21875,0,1.22448979591837,1.08333333333333,39,1.2,30,1.8,45,45,45,0,1.83673469387755,60,90
74,257,3.25,4.875,4.44444444444444,6.66666666666667,1.56,39,1.875,30,1.8,45,45,45,3.75,10,60,90
85,1792,0,0,0,0,0,39,0,30,0.45,45,45,45,1.22448979591837,2.5,60,90
79,261,0.8125,1.59183673469388,0.816326530612245,1.66666666666667,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,1.66666666666667,5.625
79,8824,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
81,8824,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
87,1791,0.429752066115702,0,0,0,9.75,0.795918367346939,7.5,0,11.25,11.25,11.25,0.703125,15,22.5,0.495867768595041,0
88,1791,0.52,0,0.625,0,0.609375,39,0.612244897959184,30,0,45,45,45,0,0,60,90
89,1791,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
90,383,2.08,4.875,4.44444444444444,6.66666666666667,9.75,39,7.5,30,11.25,45,45,45,15,22.5,60,90
91,383,2.08,4.875,4.44444444444444,6.66666666666667,1.56,39,3.33333333333333,30,1.25,45,45,45,1.66666666666667,3.6,60,90
92,383,1.44444444444444,3.12,0.816326530612245,2.4,9.75,2.4375,7.5,1.2,11.25,11.25,11.25,5,15,22.5,3.75,10
93,8826,0,0,0,0,0,39,0,30,0.45,45,45,45,0,0,60,90
94,395,0,0,0.816326530612245,2.4,9.75,0,7.5,0.833333333333333,11.25,11.25,11.25,2.8125,15,22.5,1.66666666666667,10
94,388,0,0,1.11111111111111,3.75,0,39,1.2,30,0.703125,45,45,45,0.9375,2.5,60,90
95,388,0.8125,2.16666666666667,0,0,0.795918367346939,39,0,30,0,45,45,45,0,0,60,90
96,388,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0.918367346938776,15,22.5,1.22448979591837,2.5
98,643,0.641975308641975,2.16666666666667,0.816326530612245,2.4,9.75,0.795918367346939,7.5,0.833333333333333,11.25,11.25,11.25,0.918367346938776,15,22.5,2.4,3.6
98,8827,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
98,383,2.08,4.875,2.5,6.66666666666667,9.75,39,7.5,30,11.25,45,45,45,15,22.5,60,90
99,383,3.25,8.66666666666667,2.5,6.66666666666667,9.75,39,7.5,30,11.25,45,45,45,15,22.5,60,90
100,383,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
101,8828,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
103,8826,0,0,0,0,9.75,0.481481481481481,7.5,0.833333333333333,11.25,11.25,11.25,5,15,22.5,0,0
104,4936,0.641975308641975,1.59183673469388,0.330578512396694,0.9375,1.08333333333333,39,0.833333333333333,30,0,45,45,45,0,0,60,90
105,388,0.429752066115702,1.21875,0.816326530612245,2.4,9.75,39,7.5,30,11.25,45,45,45,15,22.5,60,90
107,388,0,0,0.625,2.4,9.75,0,7.5,1.875,11.25,11.25,11.25,1.8,15,22.5,1.66666666666667,5.625
107,8829,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
107,8830,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
107,384,0,0,1.11111111111111,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,3.75,0
107,383,0,0,2.5,6.66666666666667,0,39,1.875,30,0.918367346938776,45,45,45,1.66666666666667,3.6,60,90
109,383,1.06122448979592,2.16666666666667,1.6,2.4,1.56,39,1.875,30,1.25,45,45,45,1.66666666666667,3.6,60,90
109,5200,0.8125,1.59183673469388,1.11111111111111,1.22448979591837,0.795918367346939,39,0.833333333333333,30,1.25,45,45,45,1.66666666666667,2.5,60,90
110,5200,0.8125,1.21875,1.6,1.66666666666667,9.75,1.56,7.5,1.2,11.25,11.25,11.25,0,15,22.5,0,0
111,5200,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
112,677,1.44444444444444,3.12,1.6,3.75,9.75,39,7.5,30,11.25,45,45,45,15,22.5,60,90
112,685,0.8125,1.59183673469388,0.816326530612245,1.66666666666667,9.75,1.08333333333333,7.5,1.2,11.25,11.25,11.25,0.555555555555556,15,22.5,1.66666666666667,5.625
112,1255,0,0.644628099173554,0,0.6,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,1.40625
113,8831,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
114,8832,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
117,8833,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
118,8835,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
118,8836,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
119,685,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0.45,15,22.5,1.22448979591837,2.5
112,8837,0,0,0,0,0.795918367346939,39,0.833333333333333,30,0.703125,45,45,45,0,0,60,90
112,8838,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
112,1573,0.8125,0,0.816326530612245,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0.9375,0
112,8839,0,0,0,0,0.481481481481481,39,0.46875,30,0.45,45,45,45,0,0,60,90
120,8839,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
121,8839,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
113,677,0.429752066115702,0.78,0,0,0.609375,39,0,30,0.555555555555556,45,45,45,0.9375,1.83673469387755,60,90
122,1390,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
117,8841,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
123,1261,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
123,8842,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
124,8844,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
124,8845,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
125,1575,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
125,8848,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
125,8849,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
126,8849,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
127,430,2.08,4.875,2.5,6.66666666666667,9.75,39,7.5,30,11.25,45,45,45,15,22.5,60,90
127,8850,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
128,8850,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
129,434,0.641975308641975,2.16666666666667,0.816326530612245,2.4,9.75,39,7.5,30,11.25,45,45,45,15,22.5,60,90
129,745,1.44444444444444,3.12,1.11111111111111,2.4,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,2.4,5.625
130,430,0,0,0,0,0,39,0,30,1.25,45,45,45,1.22448979591837,2.5,60,90
131,430,1.44444444444444,3.12,1.6,3.75,9.75,2.4375,7.5,3.33333333333333,11.25,11.25,11.25,2.8125,15,22.5,6.66666666666667,22.5
127,8851,0,0,0,0,9.75,1.08333333333333,7.5,1.2,11.25,11.25,11.25,1.8,15,22.5,0,0
133,8851,0,0,0,0,1.08333333333333,39,0.833333333333333,30,0.703125,45,45,45,0,0,60,90
134,8852,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
134,8853,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
135,8853,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
135,434,0.641975308641975,2.16666666666667,0,0,1.08333333333333,39,0,30,0,45,45,45,0,0,60,90
129,4078,0,0.962962962962963,0,0.9375,9.75,0.609375,7.5,0.612244897959184,11.25,11.25,11.25,0.918367346938776,15,22.5,0,2.5
129,752,0.429752066115702,2.16666666666667,0.236686390532544,3.75,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,3.75,10
129,447,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
129,1089,1.44444444444444,0,1.11111111111111,0,0.481481481481481,39,0.612244897959184,30,0.555555555555556,45,45,45,2.4,0,60,90
137,1088,0,1.59183673469388,0,0.740740740740741,0,39,0,30,0,45,45,45,0,3.6,60,90
127,976,1.06122448979592,0,1.11111111111111,0,1.08333333333333,39,1.2,30,0.918367346938776,45,45,45,1.22448979591837,0,60,90
127,445,3.25,4.875,1.6,6.66666666666667,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,6.66666666666667,10
139,439,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
140,341,1.44444444444444,3.12,0,0,9.75,1.56,7.5,0,11.25,11.25,11.25,5,15,22.5,3.75,10
141,350,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,1.25,15,22.5,3.75,10
142,8854,0,0,0,0,0.481481481481481,39,0.3,30,0.45,45,45,45,0,0,60,90
143,8854,0,0,0,0,9.75,1.08333333333333,7.5,0,11.25,11.25,11.25,2.8125,15,22.5,0,0
143,8855,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
144,345,0.429752066115702,2.16666666666667,0,0,0.609375,39,0,30,0,45,45,45,0,0,60,90
145,345,0.641975308641975,2.16666666666667,0,0,0.795918367346939,39,0,30,0,45,45,45,0,0,60,90
146,1546,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
140,342,1.44444444444444,3.12,0,0,1.08333333333333,39,0,30,1.8,45,45,45,2.4,5.625,60,90
147,350,0.8125,1.59183673469388,1.6,6.66666666666667,0.795918367346939,39,1.2,30,1.8,45,45,45,2.4,5.625,60,90
147,3695,0,0,0,0,9.75,1.08333333333333,7.5,1.2,11.25,11.25,11.25,5,15,22.5,0,0
148,3695,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
140,4054,1.06122448979592,2.16666666666667,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,1.66666666666667,3.6
140,3695,0,0,0,0,9.75,1.08333333333333,7.5,0,11.25,11.25,11.25,2.8125,15,22.5,0,0
140,343,0.429752066115702,1.21875,0,0,9.75,1.08333333333333,7.5,0,11.25,11.25,11.25,2.8125,15,22.5,0.9375,10
141,343,0,0,0,0,0,39,0,30,1.25,45,45,45,0.740740740740741,3.6,60,90
150,344,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
152,1657,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
143,1657,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
143,8856,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
153,8856,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
154,3695,0,0,0,0,9.75,1.56,7.5,1.875,11.25,11.25,11.25,2.8125,15,22.5,0,0
141,3695,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0.918367346938776,15,22.5,0,0
156,1737,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
157,301,2.08,2.16666666666667,2.5,2.4,9.75,39,7.5,30,11.25,45,45,45,15,22.5,60,90
158,301,2.08,2.16666666666667,1.11111111111111,1.66666666666667,9.75,2.4375,7.5,0.833333333333333,11.25,11.25,11.25,0,15,22.5,0,0
159,301,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,2.8125,15,22.5,6.66666666666667,5.625
160,302,1.06122448979592,1.59183673469388,0.816326530612245,1.22448979591837,1.56,39,0.612244897959184,30,0,45,45,45,0,0,60,90
161,8858,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
162,304,0,0,0,0,9.75,0.609375,7.5,0,11.25,11.25,11.25,0.703125,15,22.5,0,0
164,305,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
165,305,0,0,0,0,0,39,0,30,0.45,45,45,45,0.740740740740741,1.40625,60,90
166,305,0.307692307692308,0.644628099173554,0.816326530612245,1.66666666666667,9.75,1.08333333333333,7.5,1.875,11.25,11.25,11.25,1.8,15,22.5,1.66666666666667,2.5
167,618,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
168,309,0,2.16666666666667,0,3.75,1.08333333333333,39,1.875,30,1.25,45,45,45,0,3.6,60,90
169,309,0,1.59183673469388,0,1.66666666666667,1.08333333333333,39,1.2,30,1.25,45,45,45,0,2.5,60,90
169,303,0,1.59183673469388,0,2.4,1.08333333333333,39,1.2,30,0.918367346938776,45,45,45,0,1.83673469387755,60,90
170,303,0,4.875,0,1.66666666666667,9.75,1.56,7.5,1.2,11.25,11.25,11.25,1.8,15,22.5,0,2.5
171,8859,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
173,301,0,0,0,0,0,39,0,30,0.555555555555556,45,45,45,1.66666666666667,1.83673469387755,60,90
173,8860,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0.703125,15,22.5,0,0
160,8860,0,0,0,0,0.481481481481481,39,0.37037037037037,30,0,45,45,45,0,0,60,90
160,308,0,2.16666666666667,0,1.22448979591837,1.08333333333333,39,0.612244897959184,30,0,45,45,45,0,0,60,90
174,308,0,0,0,1.22448979591837,9.75,0,7.5,0.612244897959184,11.25,11.25,11.25,0.918367346938776,15,22.5,0,2.5
160,8861,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
175,305,1.06122448979592,0.78,0,0,9.75,0.609375,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
176,305,0.8125,1.59183673469388,0.816326530612245,1.66666666666667,1.56,39,1.2,30,0.918367346938776,45,45,45,1.66666666666667,5.625,60,90
176,306,0.641975308641975,1.21875,0.625,0.9375,9.75,2.4375,7.5,3.33333333333333,11.25,11.25,11.25,1.25,15,22.5,0.9375,1.83673469387755
167,309,0,1.59183673469388,0,2.4,9.75,2.4375,7.5,3.33333333333333,11.25,11.25,11.25,1.8,15,22.5,0,3.6
167,301,1.06122448979592,3.12,1.6,3.75,9.75,1.08333333333333,7.5,1.875,11.25,11.25,11.25,2.8125,15,22.5,2.4,5.625
167,302,2.08,2.16666666666667,2.5,6.66666666666667,9.75,1.56,7.5,3.33333333333333,11.25,11.25,11.25,5,15,22.5,3.75,5.625
170,308,0,3.12,0,3.75,9.75,1.56,7.5,1.875,11.25,11.25,11.25,0.703125,15,22.5,0,5.625
170,8862,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
177,497,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,1.8,15,22.5,1.66666666666667,3.6
178,8863,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
179,8863,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
180,8866,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
181,1152,0,0,0,0,0,39,0,30,0,45,45,45,0,0,60,90
182,1152,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,0,0
183,509,1.06122448979592,0,1.11111111111111,0,0.795918367346939,39,0.612244897959184,30,0.918367346938776,45,45,45,1.22448979591837,0,60,90
184,509,2.08,0,1.11111111111111,0,0.795918367346939,39,1.2,30,0.918367346938776,45,45,45,1.66666666666667,0,60,90
177,509,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,2.8125,15,22.5,1.66666666666667,0
177,930,0,0,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,3.75,5.625
185,930,1.44444444444444,3.12,0,0,9.75,0,7.5,0,11.25,11.25,11.25,0,15,22.5,1.66666666666667,3.6
