"node1","node2","Pin_Pout","Pin_Nout","Nin_Pout","Nin_Nout","Pin_Pin","Pin_Nin","Nin_Pin","Nin_Nin","Pout_Pin","Pout_Nin","Nout_Pin","Nout_Nin","Pout_Pout","Pout_Nout","Nout_Pout","Nout_Nout"
9,200,0.795918367346939,0.489795918367347,1.3265306122449,1.6,6,1.32,10,3.4375,14,19.25,12,16.5,22.75,14,4.875,3
18,4784,0,0,0.0177514792899408,0,0.5,0,1.5,0,2,0,0,0,1,0,0,0
19,1184,0.75,0.166666666666667,1.63265306122449,0.4,9,24,15,40,19.5,52,42,28,26,3.25,56,7
20,1184,0.197530864197531,0.0555555555555556,0.489795918367347,0.12,3,8,4.5,12,4.5,12,12,8,6,0.75,16,2
21,1530,0.1875,0.666666666666667,0.833333333333333,3.75,8,1.44,20,5.625,32,36,4,1.125,12,24,0.122448979591837,0.48
23,8795,0,0,0,0,0.1875,8,0.0612244897959184,2,0,0,3,2,0,0,0,0
24,8795,0,0,0,0,0,0,0,0,2.25,1.5,1.5,0.111111111111111,0,0,0,0
24,532,0,0,0,0,0,0,0,0,0.037037037037037,9,2,6,0,0.0833333333333333,2,2
25,1530,0.03,0.122448979591837,0,0,2,0.25,0,0,2,2.25,4,1.125,0.75,1.5,0.122448979591837,0.75
26,1530,0,0,0,0,0,0,0,0,8,9,12,6,3,6,1.125,4
27,1184,0,0,0,0,0,0,0,0,1.5,1,3,0.222222222222222,2,0.25,0.25,0.0246913580246914
27,2019,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
27,8796,0,0,0,0,0,0,0,0,0.0123456790123457,1,2,2,0,0,0,0
20,1188,2.16,0.96,3.24,4,5.5,0.96,8.25,4,8.25,9,5.5,1.5,20.25,9,2.16,1.5
26,1188,0,0,0,0,0,0,0,0,1.76,48,66,72,4.32,3,162,72
29,1188,0,0,0,0,0,0,0,0,0,12,11,12,0,0,27,12
29,8797,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0
30,1672,0,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0
32,8795,0,0,0,0,0.0612244897959184,2,0.25,6,0.296296296296296,16,18,12,0,0,0,0
33,8795,0,0,0,0,0.75,0.0246913580246914,0.75,0,1.5,1,3,0.163265306122449,0,0,0,0
34,1530,0.122448979591837,0.48,0.244897959183673,0.96,4,1.125,8,2.25,10,11.25,4,0.72,3.75,7.5,0.166666666666667,0.48
20,1530,0.09375,0.48,0.25,1.125,4,0.72,6,3,6,6.75,4,0.72,2.25,4.5,0.166666666666667,0.48
19,1188,4.5,4.5,10.8,13.3333333333333,2.64,72,6.875,120,3.97222222222222,156,77,84,9.75,6.24,189,84
35,1188,15,9.6,48.9375,38.6666666666667,55,15,79.75,38.6666666666667,129.25,141,66,18,317.25,141,40.5,32
35,1527,0.625,0,1.18367346938776,0,20,1.6,29,3.625,47,23.5,24,1.33333333333333,23.5,0,0.979591836734694,0
36,8798,0,0,0,0,45,153,5,17,15,51,100,85,0,0,0,0
37,8798,0,0,0,0,20,2.72,20,4.25,85,72.25,45,9.5625,0,0,0,0
38,8800,0,0,0,0,1.5,0,0.5,0,5.5,0,4.5,0,0,0,0,0
38,8801,0,0,0,0,0.03,3,0.015625,1,0.11,11,9,9,0,0,0,0
40,8802,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
41,8803,0,0,0,0,0,0,0,0,1,0.75,1,0.046875,0,0,0,0
43,8804,0,0,0,0,0,0,0,0,3,1,1.5,0,0,0,0,0
43,8799,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
45,8798,0,0,0,0,0,0,10,1.36,5,4.25,15,2.04,0,0,0,0
46,8805,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
47,8805,0,0,0,0,0.5,0.0816326530612245,0,0,0.5,1,0.5,0,0,0,0,0
47,8806,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0
41,8807,0,0,0,0,0,0,0,0,0.0123456790123457,1,1,1,0,0,0,0
48,8808,0,0,0,0,0,4,0,10,0,2,0,10,0,0,0,0
48,8809,0,0,0,0,0.166666666666667,8,0.234375,20,0.0247933884297521,4,15,20,0,0,0,0
49,8809,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0
50,8809,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0
52,8811,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,8812,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0
53,8813,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
54,8813,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
56,8814,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
57,313,8,1.11111111111111,10,3.55555555555556,3.2,180,2.56,144,1.55555555555556,126,36,81,5.6,1.12,90,18
58,313,0,0,0,0,0,0,0,0,0,0,8,18,0,0,20,4
59,313,0.625,0.0555555555555556,0,0,0.111111111111111,9,0,0,0,0,4,9,0,0,10,2
60,313,0,0,0,0,0,0,0,0,1,2.25,4,2.25,2.5,0.5,2.5,0.5
60,314,0,0,0,0,0,0,0,0,0,2,0,8,0.0277777777777778,0,4,0
61,314,0.046875,0,0,0,0,6,0,0,0,2,0,4,0.0123456790123457,0,2,0
62,667,0,0,0,0,0,0,0,0,2.5,2,1.25,0.04,1.5,0.5,0.12,0.0277777777777778
63,667,0,0,0,0,0,0,0,0,2.5,8,15,12,1.5,0.5,9,3
64,667,0,0,0,0,0,0,0,0,0.138888888888889,4,5,4,0.0612244897959184,0.0204081632653061,3,1
64,320,0,0,0,0,0,0,0,0,1,0,1,0,1.75,0.5,0.142857142857143,0.0555555555555556
65,8815,0,0,0,0,0,0,0,0,0.5,0,0.25,0,0,0,0,0
65,8816,0,0,0,0,0,0,0,0,1.5,0,0.75,0,0,0,0,0
66,318,0,0,0,0,0,0,0,0,0.222222222222222,18,8,18,0.122448979591837,0.6875,6,11
66,993,0,0,0,0,0,0,0,0,0.5,0.25,0.5,0.0277777777777778,0.25,1,0.04,0.444444444444444
67,993,0.015625,0.111111111111111,0.0555555555555556,0.5,0.03125,1,0.111111111111111,2,0.0408163265306122,1,6,3,0.0277777777777778,0.25,3,12
67,318,0.09375,0.305555555555556,0.48,1.375,2,18,4,36,2,18,24,54,1.5,2.75,18,33
67,313,0.15625,0.0408163265306122,0.8,0.16,0.0625,9,0.222222222222222,18,0.0625,9,12,27,0.4,0.08,30,6
60,318,0,0,0,0,0,0,0,0,0.163265306122449,18,32,72,0.166666666666667,0.44,24,44
61,315,0.122448979591837,0.166666666666667,0,0,0.75,0,0,0,0.25,0,0.5,0,0.5,0.5,0.16,0.25
63,320,0,0,0,0,0,0,0,0,2,0,3,0,3.5,1,0.84,0.24
63,313,0,0,0,0,0,0,0,0,0.125,18,12,27,0.408163265306122,0.0816326530612245,30,6
70,313,0,0,0.277777777777778,0.0555555555555556,0,0,1,0.5625,2,4.5,4,1,5,1,1.6,0.32
65,318,0,0,0,0,0,0,0,0,0.326530612244898,36,8,18,0.333333333333333,0.88,6,11
71,4403,0,0,0,0,0,0,0,0,0.25,0.25,0,0,2.25,0.25,0,0
61,319,0.795918367346939,0.5,0,0,1.33333333333333,30,0,0,0.326530612244898,10,32,20,0.26530612244898,0.122448979591837,26,12
73,1814,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,0,0
74,255,1.95918367346939,0,2.58333333333333,0,16,0,15.5,0,22,0,20.5,0,33,22,7.6875,0
75,257,1.51020408163265,2.05555555555556,2.05555555555556,2.96,13,2.88,13,4.5,65,90,58.5,36,92.5,92.5,37,83.25
76,3921,0,0,0,0,0.25,0,0,0,0.75,0.75,0.25,0,0.75,1.5,0.0204081632653061,0.08
77,3921,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2
78,4191,0.04,0.0816326530612245,0.0617283950617284,0.102040816326531,2,0,2.5,0,2,0,3.5,0,1,1,0.142857142857143,0.4375
79,4191,0.259259259259259,0.583333333333333,0.283950617283951,0.92,10.5,0,11.5,0,16,0,8.5,0,8,8,0.346938775510204,1.0625
79,8818,0,0,0,0,5.25,0,5.75,0,8,0,4.25,0,0,0,0,0
79,8819,0,0,0,0,5.25,0,5.75,0,8,0,4.25,0,0,0,0,0
81,8820,0,0,0,0,4,0,3,0,5,0,4.5,0,0,0,0,0
83,8822,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0
83,1786,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
74,267,0,0.5,0,0.63265306122449,0.888888888888889,32,1.24,31,1.76,44,41,41,0,0.897959183673469,41,41
74,257,74,74,127.444444444444,127.444444444444,33.28,1152,50.375,1116,45.76,1584,1066,1476,101.75,180.888888888889,1517,1517
85,1792,0,0,0,0,0,0,0,0,0.03,3,2,2,0.306122448979592,0.166666666666667,10,4
79,261,0.328125,0.428571428571429,0.469387755102041,0.638888888888889,26.25,0,28.75,0,40,0,21.25,0,8,8,0.472222222222222,1.0625
79,8824,0,0,0,0,10.5,0,11.5,0,16,0,8.5,0,0,0,0,0
81,8824,0,0,0,0,8,0,6,0,10,0,9,0,0,0,0,0
87,1791,0.00826446280991736,0,0,0,0.5,0.0408163265306122,0,0,0.5,0.5,1.5,0.09375,0.25,0,0.0247933884297521,0
88,1791,0.01,0,0.015625,0,0.03125,2,0.0408163265306122,2,0,0,2,2,0,0,1,0
89,1791,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0
90,383,22,20.625,55.5555555555556,33.3333333333333,143,583,130,530,143,583,312,318,137.5,82.5,300,180
91,383,14,13.125,72.2222222222222,43.3333333333333,14.56,371,75.1111111111111,689,5.77777777777778,212,572,583,5.55555555555556,4.8,550,330
92,383,4.16666666666667,3.6,2.04081632653061,2.4,39,9.9375,26,4.24,130,132.5,117,53,125,75,28.125,30
93,8826,0,0,0,0,0,1,0,0,0.02,2,2,2,0,0,0,0
94,395,0,0,0.326530612244898,0.56,0,0,1.5,0.111111111111111,4.5,3,2.25,0.375,12,10.5,0.666666666666667,2.33333333333333
94,388,0,0,0.611111111111111,1.375,0,0,1.04,34,1.21875,102,39,51,1.03125,1.83333333333333,33,33
95,388,0.171875,0.305555555555556,0,0,0.26530612244898,17,0,0,0,0,13,17,0,0,11,11
96,388,0,0,0,0,0,0,0,0,3.25,4.25,3.25,0.346938775510204,2.75,2.75,0.224489795918367,0.305555555555556
98,643,0.148148148148148,0.0833333333333333,0.408163265306122,0.2,4.5,0.122448979591837,7.5,0.277777777777778,6,2,4.5,0.122448979591837,4,1,0.48,0.12
98,8827,0,0,0,0,0.75,0,1.25,0,1,0,0.75,0,0,0,0,0
98,383,6,5.625,15.625,16.6666666666667,39,159,65,265,52,212,156,159,50,30,150,90
99,383,62.5,66.6666666666667,65.625,70,260,1060,273,1113,234,954,1404,1431,225,135,1350,810
100,383,0,0,0,0,0,0,0,0,0,0,52,53,0,0,50,30
101,8828,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
103,8826,0,0,0,0,0.25,0.0123456790123457,0.25,0.0277777777777778,0.25,0.25,0.5,0.222222222222222,0,0,0,0
104,4936,0.172839506172839,0.285714285714286,0.0495867768595041,0.09375,0.777777777777778,28,0.333333333333333,12,0,0,28,28,0,0,14,14
105,388,0.0909090909090909,0.171875,0.448979591836735,0.88,3.25,17,6.5,34,3.25,17,13,17,2.75,2.75,11,11
107,388,0,0,0.515625,1.32,0,0,9.75,3.1875,16.25,21.25,3.25,0.68,13.75,13.75,0.305555555555556,0.6875
107,8829,0,0,0,0,0,0,3,0,5,0,1,0,0,0,0,0
107,8830,0,0,0,0,0,0,0.75,0,1.25,0,0.25,0,0,0,0,0
107,384,0,0,0.0833333333333333,0,0,0,0.75,0,1.25,0,0.25,0,1.25,0,0.0625,0
107,383,0,0,9.375,10,0,0,9.75,159,5.30612244897959,265,52,53,6.94444444444444,6,50,30
109,383,2.04081632653061,1.66666666666667,10,6,4.16,106,16.25,265,27.4444444444444,1007,780,795,26.3888888888889,22.8,750,450
109,5200,0.25,0.326530612244898,1.11111111111111,0.816326530612245,0.0816326530612245,4,0.277777777777778,10,1.05555555555556,38,30,30,4.22222222222222,4.22222222222222,120,120
110,5200,0.125,0.125,0.64,0.444444444444444,0.5,0.08,1,0.16,1,1,0,0,4,4,0,0
111,5200,0,0,0,0,0,0,0,0,0,0,2,2,0,0,8,8
112,677,0.972222222222222,1.4,0.56,0.875,17.5,35,7,14,24.5,49,70,35,12.25,12.25,35,35
112,685,0.15625,0.612244897959184,0.0816326530612245,0.333333333333333,3.75,0.416666666666667,1.5,0.24,5.25,5.25,3.75,0.185185185185185,3.5,10.5,0.277777777777778,1.875
112,1255,0,0.0413223140495868,0,0.02,2.5,0,1,0,3.5,0,2.5,0,0,1.75,0,0.078125
113,8831,0,0,0,0,1.5,0,0,0,0.75,0,0.75,0,0,0,0,0
114,8832,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
117,8833,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
118,8835,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
118,8836,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
119,685,0,0,0,0,0,0,0,0,0.75,0.75,1.5,0.06,0.5,1.5,0.0816326530612245,0.333333333333333
112,8837,0,0,0,0,0.102040816326531,15,0.0555555555555556,6,0.109375,21,5,15,0,0,0,0
112,8838,0,0,0,0,1.25,0,0.5,0,1.75,0,1.25,0,0,0,0,0
112,1573,0.078125,0,0.0408163265306122,0,1.25,0,0.5,0,1.75,0,1.25,0,1.75,0,0.078125,0
112,8839,0,0,0,0,0.185185185185185,5,0.09375,2,0.21,7,15,5,0,0,0,0
120,8839,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
121,8839,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
113,677,0.115702479338843,0.14,0,0,0.4375,14,0,0,0.172839506172839,7,14,7,0.109375,0.142857142857143,7,7
122,1390,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
117,8841,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0
123,1261,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0
123,8842,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
124,8844,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0
124,8845,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
125,1575,0,0,0,0,0,0,0,0,0.75,0,0,0,0.75,0,0,0
125,8848,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
125,8849,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
126,8849,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
127,430,2.52,3.9375,3.3125,5.88888888888889,63,252,53,212,57,228,224,224,14.25,14.25,56,56
127,8850,0,0,0,0,0,189,0,159,0,171,0,168,0,0,0,0
128,8850,0,0,0,0,0,3,0,9,0,0,0,12,0,0,0,0
129,434,1.03703703703704,3.11111111111111,0.857142857142857,2.24,10.5,98,5.25,49,14.25,133,54,126,28.5,38,108,144
129,745,3.11111111111111,3.36,1.55555555555556,1.68,3.5,0,1.75,0,4.75,0,4.5,0,38,28.5,5.76,6.75
130,430,0,0,0,0,0,0,0,0,0.222222222222222,8,20,20,0.0408163265306122,0.0555555555555556,5,5
131,430,0.194444444444444,0.28,0.28,0.4375,7,1.75,7,3.11111111111111,7,7,5,1.25,1.75,1.75,0.555555555555556,1.25
127,8851,0,0,0,0,15.75,1.75,13.25,2.12,14.25,14.25,14,2.24,0,0,0,0
133,8851,0,0,0,0,0.111111111111111,4,0.0555555555555556,2,0.03125,2,1,1,0,0,0,0
134,8852,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
134,8853,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0
135,8853,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0
135,434,0.148148148148148,0.444444444444444,0,0,0.166666666666667,14,0,0,0,0,9,21,0,0,18,24
129,4078,0,0.691358024691358,0,0.4375,10.5,0.65625,5.25,0.428571428571429,14.25,14.25,13.5,1.10204081632653,4.75,19,0,2
129,752,0.347107438016529,2.33333333333333,0.124260355029586,2.625,3.5,0,1.75,0,4.75,0,4.5,0,14.25,28.5,3.375,12
129,447,0,0,0,0,3.5,0,1.75,0,4.75,0,4.5,0,0,0,0,0
129,1089,0.388888888888889,0,0.194444444444444,0,0.345679012345679,112,0.285714285714286,56,0.469135802469136,152,36,144,0.76,0,18,0
137,1088,0,0.0204081632653061,0,0.0246913580246914,0,1,0,2,0,2,0,3,0,0.08,0,3
127,976,2.57142857142857,0,2.94444444444444,0,1.75,63,2.12,53,1.16326530612245,57,56,56,2.3265306122449,0,112,0
127,445,3.9375,11.8125,2.12,17.6666666666667,31.5,0,26.5,0,28.5,0,28,0,14.25,42.75,6.22222222222222,18.6666666666667
139,439,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0,0
140,341,2.33333333333333,2.64,0,0,27.75,4.32,0,0,55.5,54,9.25,4,42,33,1.75,2.44444444444444
141,350,0,0,0,0,0,0,0,0,29.25,39,9.75,1.44444444444444,44.25,33,3.6875,4.88888888888889
142,8854,0,0,0,0,0.0123456790123457,1,0.01,1,0.04,4,7,7,0,0,0,0
143,8854,0,0,0,0,0.75,0.0833333333333333,0,0,0.5,0.5,0.5,0.125,0,0,0,0
143,8855,0,0,0,0,0,9,0,0,0,6,0,6,0,0,0,0
144,345,0.0991735537190083,0.222222222222222,0,0,0.1875,20,0,0,0,0,3,5,0,0,3,2
145,345,0.111111111111111,0.166666666666667,0,0,0.183673469387755,15,0,0,0,0,3,5,0,0,3,2
146,1546,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
140,342,1.5,2.28,0,0,2.41666666666667,90,0,0,6.96,180,29,30,4.32,7.125,18,19
147,350,0.921875,0.897959183673469,7.08,14.6666666666667,0.795918367346939,52,4.68,156,1.56,52,78,104,2.36,2.75,118,88
147,3695,0,0,0,0,1.25,0.0833333333333333,3.75,0.36,1.25,0.75,2.5,0.666666666666667,0,0,0,0
148,3695,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0
140,4054,0.0612244897959184,0.166666666666667,0,0,1.5,0,0,0,3,0,0.5,0,1.5,3,0.0277777777777778,0.08
140,3695,0,0,0,0,3.75,0.25,0,0,7.5,4.5,1.25,0.1875,0,0,0,0
140,343,0.0247933884297521,0.1875,0,0,5.25,0.75,0,0,10.5,13.5,1.75,0.5625,1.5,6,0.015625,0.444444444444444
141,343,0,0,0,0,0,0,0,0,0.583333333333333,27,7,9,0.037037037037037,0.48,1,4
150,344,0,0,0,0,0,0,0,0,0,0,12,8,0,0,4,2
152,1657,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
143,1657,0,0,0,0,2.25,0,0,0,1.5,0.5,1.5,0,0,0,0,0
143,8856,0,0,0,0,0,6,0,0,0,4,0,4,0,0,0,0
153,8856,0,0,0,0,0,6,0,6,0,2,0,4,0,0,0,0
154,3695,0,0,0,0,5,0.48,5,0.75,23.75,14.25,12.5,1.875,0,0,0,0
141,3695,0,0,0,0,0,0,0,0,3.75,2.25,1.25,0.0612244897959184,0,0,0,0
156,1737,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
157,301,0.04,0.0833333333333333,0.125,0.24,1,2,2,4,3,6,4,2,0.75,2.25,1,3
158,301,0.12,0.25,0.0277777777777778,0.0833333333333333,3,0.375,1,0.0555555555555556,4,2,0,0,1,3,0,0
159,301,0,0,0,0,0,0,1,0,1,0.5,1,0.125,0.25,0.75,0.111111111111111,0.1875
160,302,1.16326530612245,0.857142857142857,0.387755102040816,0.285714285714286,1.56,27,0.26530612244898,9,0,0,78,54,0,0,114,84
161,8858,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
162,304,0,0,0,0,0.5,0.046875,0,0,0.5,0.75,0.5,0.046875,0,0.25,0,0
164,305,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,5
165,305,0,0,0,0,0,0,0,0,0.04,4,4,4,0.0740740740740741,0.078125,6,5
166,305,0.106508875739645,0.12396694214876,0.489795918367347,0.555555555555556,3,0.333333333333333,4,1,2,2,4,0.64,3,2.5,0.666666666666667,0.555555555555556
167,618,0,0,0,0,3.75,0,5.5,0,4.25,0,3.25,0,0,4.25,0,0
168,309,0,0.416666666666667,0,0.8125,0.416666666666667,30,0.8125,26,0.722222222222222,52,16,32,0,1.04,0,16
169,309,0,0.142857142857143,0,0.166666666666667,0.194444444444444,14,0.24,12,0.0555555555555556,4,4,8,0,0.0555555555555556,0,4
169,303,0,0.285714285714286,0,0.48,0.972222222222222,21,1.2,18,0.204081632653061,6,20,12,0,0.0816326530612245,4,8
170,303,0,1.125,0,0.333333333333333,11.25,1.08,7.5,0.72,13.75,8.25,7.5,0.72,2.75,5.5,0,0.333333333333333
171,8859,0,0,0,0,0.25,0,0.25,0,1,0,0.25,0,0,0,0,0
173,301,0,0,0,0,0,0,0,0,0.0987654320987654,4,8,4,0.0555555555555556,0.122448979591837,2,6
173,8860,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.03125,0,0,0,0
160,8860,0,0,0,0,0.037037037037037,3,0.0123456790123457,1,0,0,6,6,0,0,0,0
160,308,0,0.0833333333333333,0,0.0204081632653061,0.25,6,0.0612244897959184,2,0,0,18,12,0,0,0,6
174,308,0,0,0,0.0204081632653061,0.75,0,0.75,0.0408163265306122,2.25,1.5,1.5,0.0816326530612245,0,0.75,0,0.0555555555555556
160,8861,0,0,0,0,0,3,0,1,0,0,0,6,0,0,0,0
175,305,0.122448979591837,0.05,0,0,1,0.0625,0,0,1,1,0,0,1.5,1.25,0,0
176,305,0.9375,1.02040816326531,0.979591836734694,1.11111111111111,1.6,40,1.28,32,0.571428571428571,28,24,24,1.16666666666667,2.1875,36,30
176,306,0.493827160493827,0.15625,0.5,0.125,10,1.875,8,2.66666666666667,7,5.25,6,0.5,7,1.75,0.375,0.122448979591837
167,309,0,0.306122448979592,0,0.88,3.75,1.875,5.5,4.88888888888889,4.25,8.5,3.25,1.04,0,4.25,0,0.52
167,301,0.306122448979592,1.8,0.88,4.125,15,0.833333333333333,22,2.75,17,8.5,13,1.625,4.25,12.75,0.52,2.4375
167,302,11.4,5.83333333333333,26.125,34.2222222222222,48.75,5.4,71.5,22,55.25,38.25,42.25,13,80.75,59.5,15.4375,11.375
170,308,0,0.36,0,0.375,6.75,0.72,4.5,0.75,8.25,5.5,4.5,0.1875,0,2.75,0,0.375
170,8862,0,0,0,0,0,9,0,6,0,11,0,6,0,0,0,0
177,497,0,0,0,0,0,0,0,0,18.75,18.75,11.25,1.8,25,25,1.66666666666667,2.4
178,8863,0,0,0,0,0,2,0,2,0,10,0,6,0,0,0,0
179,8863,0,0,0,0,0,0,0,0,0,8,0,20,0,0,0,0
180,8866,0,0,0,0,0.25,0,0.25,0,0.5,0,0.75,0,0,0,0,0
181,1152,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
182,1152,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
183,509,0.0816326530612245,0,0.166666666666667,0,0.163265306122449,8,0.244897959183673,12,0.36734693877551,18,8,8,0.183673469387755,0,4,4
184,509,0.56,0,0.666666666666667,0,0.571428571428571,28,1.92,48,0.571428571428571,28,24,24,0.388888888888889,0,12,12
177,509,0,0,0,0,0,0,0,0,12.5,12.5,7.5,1.875,6.25,6.25,0.416666666666667,0
177,930,0,0,0,0,0,0,0,0,25,0,15,0,31.25,50,4.6875,7.5
185,930,0.138888888888889,0.32,0,0,1,0,0,0,6,0,4,0,7.5,12,0.555555555555556,1.28
185,8867,0,0,0,0,0.25,0,0,0,1.5,0,1,0,0,0,0,0
179,8868,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0
186,8869,0,0,0,0,0.5,0,0.5,0,2,0,1.75,0,0,0,0,0
177,8871,0,0,0,0,0,0,0,0,6.25,0,3.75,0,0,0,0,0
177,8872,0,0,0,0,0,0,0,0,0.510204081632653,25,15,15,0,0,0,0
186,8872,0,0,0,0,0.5,0.0555555555555556,0.5,0.08,2,2,1.75,0.777777777777778,0,0,0,0
186,8873,0,0,0,0,0,4,0,4,0,16,0,14,0,0,0,0
179,8873,0,0,0,0,0,0,0,0,0,8,0,20,0,0,0,0
181,8874,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
187,8874,0,0,0,0,0,0,0,0,0.0204081632653061,2,1,2,0,0,0,0
188,7503,0,0,0.0246913580246914,0.163265306122449,0,0,1.5,0.0816326530612245,0.75,0.5,0,0,0.25,1,0,0
189,8875,0,0,0,0,0.2,5,0.4375,7,0.333333333333333,12,8,8,0,0,0,0
191,8875,0,0,0,0,8.75,2.1875,12.25,5.44444444444444,14.75,14.75,11.25,2.8125,0,0,0,0
193,8876,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
