Q. Cook,D. Jones,A. Iguodala,K. Thompson,K. Durant,13
J. Jerebko,K. Looney,A. Iguodala,K. Thompson,K. Durant,0
J. Jerebko,K. Looney,S. Livingston,K. Thompson,K. Durant,3
J. Jerebko,K. Looney,S. Livingston,K. Thompson,K. Durant,6
J. Jerebko,K. Looney,S. Livingston,D. Lee,K. Durant,0
D. Lee,S. Livingston,K. Thompson,J. Jerebko,J. Bell,10
Q. Cook,S. Livingston,K. Thompson,J. Jerebko,J. Bell,2
Q. Cook,A. Iguodala,K. Thompson,J. Jerebko,J. Bell,0
Q. Cook,A. Iguodala,K. Durant,J. Jerebko,J. Bell,2
Q. Cook,A. Iguodala,K. Durant,D. Lee,J. Bell,2
K. Thompson,A. Iguodala,K. Durant,D. Lee,K. Looney,0
K. Thompson,A. Iguodala,K. Durant,D. Lee,K. Looney,0
K. Thompson,A. Iguodala,K. Durant,D. Lee,K. Looney,2
K. Thompson,A. Iguodala,K. Durant,Q. Cook,K. Looney,0
K. Thompson,S. Livingston,K. Durant,Q. Cook,K. Looney,0
Q. Cook,D. Jones,A. Iguodala,K. Thompson,K. Durant,18
Q. Cook,D. Jones,A. Iguodala,K. Thompson,K. Durant,7
J. Jerebko,K. Looney,A. Iguodala,K. Thompson,K. Durant,1
J. Jerebko,K. Looney,D. Lee,S. Livingston,K. Durant,6
J. Jerebko,K. Looney,D. Lee,S. Livingston,K. Durant,4
J. Jerebko,K. Looney,D. Lee,S. Livingston,K. Durant,2
J. Bell,K. Looney,A. Iguodala,S. Livingston,K. Durant,0
D. Lee,J. Jerebko,J. Bell,S. Livingston,K. Thompson,7
Q. Cook,J. Jerebko,J. Bell,S. Livingston,K. Thompson,4
Q. Cook,K. Durant,J. Bell,S. Livingston,K. Thompson,5
Q. Cook,K. Durant,A. Iguodala,K. Looney,K. Thompson,5
Q. Cook,K. Durant,A. Iguodala,K. Looney,K. Thompson,3
Q. Cook,K. Durant,A. Iguodala,K. Looney,K. Thompson,11
S. Livingston,K. Durant,A. Iguodala,K. Looney,K. Thompson,3
