J. Embiid,J. Redick,T. Harris,J. Butler,B. Simmons,16
J. Ennis,B. Marjanović,T. Harris,J. Butler,B. Simmons,0
J. Ennis,B. Marjanović,T. Harris,J. Butler,B. Simmons,4
J. Ennis,B. Marjanović,M. Scott,J. Butler,B. Simmons,4
F. Korkmaz,T. McConnell,M. Scott,J. Embiid,J. Redick,0
J. Embiid,T. McConnell,J. Redick,M. Scott,J. Butler,17
J. Ennis,T. Harris,B. Marjanović,B. Simmons,J. Butler,9
J. Ennis,T. Harris,B. Marjanović,B. Simmons,J. Butler,2
J. Embiid,T. Harris,J. Redick,B. Simmons,J. Butler,2
J. Embiid,T. Harris,J. Redick,B. Simmons,F. Korkmaz,0
J. Embiid,J. Redick,T. Harris,B. Simmons,J. Butler,18
J. Ennis,B. Marjanović,T. Harris,B. Simmons,J. Butler,0
J. Ennis,B. Marjanović,T. Harris,B. Simmons,J. Butler,3
J. Ennis,B. Marjanović,T. McConnell,M. Scott,J. Butler,1
J. Ennis,B. Marjanović,T. McConnell,M. Scott,J. Butler,0
F. Korkmaz,J. Redick,T. McConnell,M. Scott,J. Embiid,6
F. Korkmaz,J. Redick,T. McConnell,M. Scott,J. Embiid,0
T. McConnell,M. Scott,J. Embiid,F. Korkmaz,J. Redick,10
T. Harris,B. Simmons,J. Embiid,F. Korkmaz,J. Redick,1
T. Harris,B. Simmons,J. Butler,J. Ennis,B. Marjanović,4
T. Harris,B. Simmons,J. Butler,J. Ennis,B. Marjanović,6
T. Harris,B. Simmons,J. Butler,J. Embiid,J. Redick,10
T. Harris,B. Simmons,J. Butler,J. Embiid,J. Redick,0
T. Harris,B. Simmons,J. Butler,J. Embiid,M. Scott,4
