J. Embiid,J. Redick,B. Simmons,J. Butler,T. Harris,11
B. Marjanović,J. Redick,B. Simmons,J. Butler,T. Harris,0
B. Marjanović,J. Ennis,F. Korkmaz,J. Butler,T. Harris,10
B. Simmons,J. Ennis,J. Redick,J. Bolden,J. Embiid,5
B. Simmons,J. Ennis,J. Redick,J. Bolden,J. Embiid,0
J. Butler,J. Embiid,B. Simmons,J. Redick,T. Harris,9
J. Butler,J. Embiid,B. Simmons,J. Redick,T. Harris,0
J. Butler,J. Embiid,B. Simmons,J. Redick,T. Harris,4
J. Ennis,B. Marjanović,B. Simmons,J. Redick,T. Harris,2
J. Ennis,B. Marjanović,B. Simmons,J. Redick,T. Harris,0
J. Ennis,B. Marjanović,J. Butler,J. Redick,T. Harris,4
J. Ennis,J. Embiid,J. Butler,B. Simmons,T. Harris,0
J. Ennis,J. Embiid,J. Butler,B. Simmons,J. Bolden,5
J. Redick,J. Embiid,J. Butler,B. Simmons,T. Harris,0
J. Redick,B. Simmons,J. Embiid,T. Harris,J. Butler,14
J. Ennis,F. Korkmaz,J. Embiid,T. Harris,J. Butler,3
J. Ennis,F. Korkmaz,B. Marjanović,T. Harris,J. Butler,3
J. Ennis,F. Korkmaz,B. Marjanović,T. Harris,J. Butler,0
J. Embiid,J. Redick,B. Simmons,T. Harris,J. Butler,5
J. Embiid,J. Redick,B. Simmons,T. Harris,J. Butler,0
J. Butler,J. Embiid,T. Harris,J. Redick,B. Simmons,8
J. Ennis,J. Embiid,T. Harris,J. Redick,B. Simmons,2
J. Ennis,J. Butler,T. Harris,J. Redick,B. Simmons,0
J. Bolden,J. Butler,T. Harris,J. Redick,B. Simmons,2
J. Bolden,J. Butler,T. Harris,J. Redick,B. Simmons,0
J. Bolden,F. Korkmaz,T. McConnell,G. Monroe,Z. Smith,1
J. Bolden,F. Korkmaz,T. McConnell,G. Monroe,Z. Smith,0
J. Bolden,F. Korkmaz,T. McConnell,G. Monroe,Z. Smith,0
J. Bolden,F. Korkmaz,T. McConnell,G. Monroe,Z. Smith,7
