T. Frazier,A. Davis,S. Hill,J. Holiday,J. Randle,15
E. Moore,A. Davis,S. Hill,J. Holiday,J. Randle,3
E. Moore,J. Okafor,D. Miller,J. Holiday,J. Randle,7
E. Moore,J. Okafor,D. Miller,A. Davis,A. Harrison,0
A. Davis,A. Harrison,D. Miller,E. Moore,J. Okafor,15
T. Frazier,J. Randle,D. Miller,E. Moore,J. Okafor,4
T. Frazier,J. Randle,J. Holiday,K. Williams,J. Okafor,2
T. Frazier,J. Randle,J. Holiday,K. Williams,J. Okafor,0
T. Frazier,J. Randle,J. Holiday,S. Hill,A. Davis,0
E. Moore,J. Randle,J. Holiday,S. Hill,A. Davis,4
E. Moore,J. Randle,J. Holiday,D. Miller,A. Davis,12
E. Moore,J. Randle,J. Holiday,D. Miller,A. Davis,1
E. Moore,J. Randle,J. Holiday,D. Miller,A. Davis,0
T. Frazier,S. Hill,J. Randle,J. Holiday,A. Davis,7
E. Moore,S. Hill,J. Randle,J. Holiday,A. Davis,3
E. Moore,D. Miller,J. Randle,J. Holiday,A. Davis,1
E. Moore,D. Miller,K. Williams,J. Holiday,A. Davis,5
E. Moore,D. Miller,K. Williams,J. Holiday,A. Davis,2
E. Moore,D. Miller,K. Williams,F. Jackson,A. Davis,4
E. Moore,D. Miller,K. Williams,F. Jackson,J. Randle,0
J. Holiday,D. Miller,K. Williams,F. Jackson,J. Randle,0
K. Williams,D. Miller,F. Jackson,J. Randle,J. Holiday,4
K. Williams,D. Miller,F. Jackson,J. Randle,J. Holiday,5
A. Davis,D. Miller,F. Jackson,J. Randle,J. Holiday,2
A. Davis,D. Miller,F. Jackson,J. Randle,J. Holiday,2
A. Davis,E. Moore,F. Jackson,J. Randle,J. Holiday,0
A. Davis,E. Moore,D. Miller,J. Okafor,J. Holiday,6
A. Davis,E. Moore,D. Miller,J. Randle,J. Holiday,0
